Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
TCGA-25-2042-01A,0.05837115684294786,0,0.01935751159795808,0.09514710134152099,0,0.23528223802720222,0,0,0.022448551813170032,0,0,0.01286657535869085,0.11099450839557297,0,0.02778034792700006,0.20666804517628248,0,0.06739804534078843,0,0.10595639581560945,0,0.03772952236325657,0.05,0.12904868439727638,1.0284092726701517
TCGA-25-2391-01A,0.07940649993033587,0,0,0.10276951668563909,0,0.0355403997571003,0,0.05719245999945223,0.03559445391437389,0,0,0.07552207356226863,0.08747729867314767,0.04742684099737948,0.0001,0.15886222687792137,0,0.27699474920319317,0,0,0,0.04310216355569821,0.12,0.060382385423527925,1.068462229005598
TCGA-25-2392-01A,0,0.0727725681561909,0,0.06753641363186763,0,0.07671672083012275,0.0028000045964762157,0,0.01968782103377809,0,0,0.01038250099262743,0.10487711360934157,0,0.05342728794881242,0.587428311642069,0.0020901905468900827,0,0,0,0,0.002281067011823903,0.04,0.15377117395357656,1.0430544119300784
TCGA-25-2393-01A,0.09510427937889383,0,0.003607988796556207,0.07143385213346976,0,0.08850046743935792,0.005088242020517612,0.03574315388831745,0.010504914375368879,0,0.013749039728216322,0,0.002529316345390149,0.4613360819300001,0.05186761170520819,0.08715378974259984,0.0028590313634964813,0,0,0.050747919789500745,0,0.019774311363106534,0.05,0.14304942791860847,1.0610365983854615
TCGA-25-2396-01A,0.04095485678440462,0,0,0.14205657239223493,0,0.24026814763597185,0.017159102001629116,0.03277943935217313,0.03260563276227741,0,0,0.10468982393303872,0.029183004714372195,0.03216291905490273,0.1169654980081561,0.17500348954212278,0,0,0.020607182412284916,0,0,0.015564331406431507,0.06,0.12074420210987057,1.0541999903602866
TCGA-25-2398-01A,0.005397735071809824,0.0058104843299904676,0,0.015660909940913768,0,0.14009571150295547,0,0,0.012887950490758335,0,0,0.028897405125006465,0.004586019028392912,0.5878297612659809,0.06760427073645796,0.1106147213990219,0,0.005348246909061438,0.015266784199650654,0,0,0,0.04,0.17194939803608603,1.080762686867812
TCGA-25-2399-01A,0.07071459885092467,0,0.0021826801626933243,0.06490784124853256,0,0.16876541422657934,0.03511202913120961,0.01923289121997333,0.008404788020907186,0,0.0001,0.1199938094190917,0.01902726561869889,0.16007386185594255,0.09182514263256607,0.18602970569863497,0,0.008459125130634364,0.03996850039861046,0,0,0.005171131351796365,0.04,0.16009076616577192,1.0249665722714392
TCGA-25-2400-01A,0,0.032910250713149194,0,0.02240069381772589,0,0.22217743030682166,0,0.08153740911611214,0.009598648771863762,0,0,0.06566161180483555,0.010208636035113855,0.058147393311636826,0.07430461523843698,0.2930517224168263,0,0.04685378236025162,0.08314780610722622,0,0,0,0.12,0.06263324270936667,1.0583971037233826
TCGA-25-2401-01A,0.062357355894429825,0,0.012897861506866642,0.06216104652195311,0,0.11326847071511074,0.0017054404378998714,0.030741241929516595,0.021063969794147413,0,0,0.040694690420541337,0.10613407337246072,0.11481546004296418,0.12494524841427113,0.25383703203005514,0,0.022265252924009656,0.030051998312174106,0,0,0.00306085768359953,0.03,0.18975553154529545,1.0096066351488269
TCGA-25-2404-01A,0,0.026640357828382484,0,0.08723124790447656,0,0.2670130771278326,0,0.06222648811177839,0,0.033971767864214686,0,0.016420283968529858,0.06079943037168854,0.09490513799585153,0.18304142896860892,0.1442411434797525,0,0.004924476968757639,0.018585159410126274,0,0,0,0.07,0.09671435624586125,1.0664488234294671
TCGA-25-2409-01A,0.05075325095822093,0,0.02053364973836756,0.03344354035033154,0,0.12634235857847043,0,0.010794678711184218,0.08105567354793332,0.00618641754886284,0.055407631722446796,0.04129958947591031,0.06149425250596251,0.01923198419711542,0.12340997291550082,0.29733402705116063,0,0.03399547255805337,0.03871750014047929,0,0,0,0.07,0.10737852752538019,1.0431813292759347
TCGA-29-1688-01A,0.04280161845280205,0,0.0008,0.0597917436194019,0,0.2129863700699387,0,0.022216044022914768,0.02350214861901292,0,0.034955794660885595,0.016004023669928914,0.029735047691638355,0.15556084683315763,0.12085169030393132,0.25500128160881924,0,0,0.021541166372154013,0,0,0.004238420498215303,0.03,0.23165067961189842,0.9950326761974015
TCGA-29-1690-01A,0.001989158434232012,0,0,0.03984368584510464,0,0.18704185507075918,0.017606648208547106,0,0.013218401268091921,0.001668044429423774,0,0.007683861358493804,0.16261775909733803,0.1673850205559214,0,0.24949285763428433,0.053249087814346244,0.0691385990013828,0.029046063848000684,0,0,0,0.03,0.18134187607773697,1.0145981028531441
TCGA-29-1691-01A,0.07566007081275875,0,0,0.12345818077041427,0,0.1357399606739492,0.006763761704782363,0.026764481120214602,0.09614047873955163,0,0,0.01773240744540053,0.11905613941547218,0.018292867954016735,0.08459482074141622,0.2679307441741234,0,0,0.027866086447900198,0,0,0,0.07,0.10648988172449997,1.0417391803015457
TCGA-29-1693-01A,0,0.0180256814017462,0,0.037482621835308115,0,0.13819642052123876,0,0.031016530509655436,0.004301797819836962,0.027361789650465124,0,0.06243713216867698,0.02663022945444137,0.13174574237546682,0.09381516260828944,0.1660168541669661,0,0.20098258934856233,0.05037402921552254,0,0,0.011613418923823811,0.07,0.11563821981045498,1.0515189780360612
TCGA-29-1694-01A,0.07755627782121167,0,0.016553390931833216,0.04790796098051017,0,0.24219805440628553,0.023858101664508642,0.002981326369951891,0,0,0,0.0537928840835199,0.06149854553984765,0.14483953970559846,0.05025668968721168,0.07029096928273018,0.03096865248584964,0.10741900991018451,0.06987859713075688,0,0,0,0.07,0.10500516808192994,1.0360118902226982
TCGA-29-1695-01A,0.0018292280801619825,0.0036943407752967465,0.0017518902311028728,0.01889855410250952,0,0.045127471177749,0.00510057049256954,0.003555465529672273,0.016910301846306458,0.037280793829902924,0,0.0001,0,0.5738443998203974,0.06947222315041689,0.1948525740015207,0,0,0,0.027603241629480864,0,0,0,0.7532158052281127,0.6680075661430634
TCGA-29-1696-01A,0,0.02362115854136393,0,0.005231531807420668,0,0.12647622060738892,0,0.055935576068047985,0.044273499652375224,0.020258839463391368,0,0.032851029427882074,0.02847906987571014,0.06207924047054486,0.1232727902336717,0.23871839318312482,0.022304583150592337,0.08849166411048702,0.12026800100852211,0,0.007738402399476825,0,0.03,0.18770643340106768,1.009024117940017
