Input Sample,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils,P-value,Pearson Correlation,RMSE
TCGA-3L-AA1B-01A,0.12034751421532322,0,0.01258250243035524,0.07633380802967969,0,0.24449497352325206,0.06373076393943712,0,0.04893023571195766,0,0,0.003167606303237635,0.035961624449443105,0.1265988030161969,0.021823349065506228,0.12437348980182325,0.022677424644368532,0,0.06695872579744899,0.03201917907197044,0,0,0.02,0.18573978478062433,1.0059491929122066
TCGA-4N-A93T-01A,0.05912158482522061,0.10286969416766806,0.10101774378748521,0.27441388456113486,0,0.04198327580571361,0,0.09792879789070781,0,0,0,0,0.02217768694543683,0.09958572901577288,0,0,0,0.021607094495313256,0,0.17163910252129122,0.007655405984255729,0,0,0.2998853232712496,0.9717933308973808
TCGA-4T-AA8H-01A,0.03063641590642287,0,0.15281110798782982,0.15266567450177224,0,0.27269216184632444,0.04054420290730121,0,0.02877091355288332,0,0.027588999629375333,0,0.003973451293472651,0.043649973178369744,0.012854654295101612,0.11796099739197675,0.0800431224688145,0.0194248558557883,0,0.0008,0.01562146514275578,0,0,0.2492432798373705,0.9890397930356739
TCGA-5M-AAT4-01A,0.05320755838140607,0,0.023550021190396182,0.35348794698443115,0,0,0,0.05746361350558219,0,0,0.009940151356639455,0,0.015988545800378538,0.14431245107064328,0.04086253447307402,0.17481382872663587,0,0.011968945844379053,0,0.09591770368128384,0.018459003934574243,0,0.3,0.024604131693579286,1.0844660030190065
TCGA-5M-AAT5-01A,0.20110803304314567,0,0.17737595457510227,0.04423123555295422,0,0.15587968181411394,0.07120012760070234,0.06626223870151092,0.014106701548845123,0,0,0.017374960496245907,0,0.08617334091663222,0.02625608688161872,0.07911788384656447,0,0.012724163988295395,0.04818959103426882,0,0,0,0.03,0.177980129695292,1.0343993267128888
TCGA-5M-AAT6-01A,0.03880000803061832,0,0.03768726473149576,0.13966064517563215,0,0.04206354844472633,0.11136198204655406,0.04980030239922341,0.011993037673594643,0,0,0,0,0.2136793866446823,0.13732257694903482,0.161709630995916,0.017635609134317394,0,0.03828600777420482,0,0,0,0,0.2905696472636334,0.966797890233715
TCGA-5M-AATA-01A,0.043587319813858535,0,0.002068773303760727,0.07990860480117752,0,0.3833604648180379,0.0738204325920531,0.03999741609416513,0.039029041938053094,0,0.0015172501334637972,0,0.008212153380725399,0.12918076559326538,0.028429404639733268,0.07581420718922549,0.015489730068382519,0.017008776015997432,0,0.06257565961810072,0,0,0.11,0.08519125040230363,1.067220034776295
TCGA-5M-AATE-01A,0.11521285894386116,0,0,0.07600887795488255,0,0.2241547579262896,0.0141999069774486,0.0006,0.007007611443412411,0,0.015762849265765586,0,0,0.25067304290695336,0.03007358415360641,0.18989387944090821,0.01618074705500453,0,0,0.06026509521904539,0,0,0.05,0.1400917501239044,1.036374298196445
TCGA-A6-2671-01A,0.018741023999298556,0,0,0.05252636330652879,0,0.04873053126574528,0.014234511931579142,0.01294943682462002,0.024518236322345698,0,0,0.03054818753723873,0,0.43496487416252744,0.04176759850472077,0.2496558857222317,0,0,0,0.04608367737508547,0,0.02527967304807829,0.06,0.11962206484159278,1.0861358623379467
TCGA-A6-2671-11A,0.024762942100476214,0,0.08637069271792822,0.23075493289055876,0,0.11942389048101201,0,0.02964692245411357,0.056799915733175235,0,0,0.01408622938236368,0,0,0.019349599079023377,0.19767338869521783,0.11487338124254852,0,0.10625810522358256,0,0,0,0.01,0.21627621039436395,0.9950432053591849
TCGA-A6-2672-01A,0.027181613370047368,0,0.0035783837349984454,0.1294054135335369,0,0.0144005544636305,0.08296177555631308,0.06837015145557762,0,0,0.037115963910618825,0.0054688170674251895,0,0.28679599210160456,0.04855033792340527,0.09596691206902991,0.008705978371050884,0.00227552769380598,0,0.16824446664004677,0,0.020978112108908726,0.02,0.18575315388702915,1.0230089226494177
TCGA-A6-2672-01B,0.006484004945519744,0,0.00636032718777014,0.08694593522772062,0,0.19829214811866952,0.14643093936823762,0,0,0,0.09672048265424145,0,0,0.21639641201128137,0.0822550069349541,0.09163514506937755,0,0.017453896504739174,0.004040676578587327,0,0.018192060410060554,0.028792964988840836,0.14,0.05683272268741125,1.0690463951551492
TCGA-A6-2674-01A,0.05252309337721043,0,0.01174467851098532,0.01397058769955702,0,0.13651714967852563,0,0,0,0,0.009723916484517207,0,0,0.2760613735108509,0.02118733005667167,0.1161121153232385,0,0,0,0.20938803798832883,0.007443667597684737,0.1453280497724297,0.01,0.2262621643677076,1.0158368632252337
TCGA-A6-2674-01B,0.009658595297059721,0,0.006099983558533585,0,0.00358215654979618,0.148474316714527,0,0,0,0.003078239605609694,0.024387489406518973,0,0,0.34108799878688517,0.03154082760992818,0.08108705715736414,0,0,0,0.21693186606529136,0.011398001572925911,0.12267346767556002,0.01,0.2119143159453002,1.0311213321482409
TCGA-A6-2675-01A,0.08658409751324986,0,0.0076221861468071,0.04092929585288163,0,0.0691438671225557,0.005194952016149187,0.026559146898805418,0.029200358753355617,0,0,0,0,0.37453289045681787,0.07319952523849678,0.23431851500967987,0.0008,0,0,0.05186818148017487,0,0,0.01,0.22754987153161116,1.015125300852329
TCGA-A6-2675-11A,0.12782424589496702,0,0.0530785065157091,0.0919311460544517,0,0.3070619861587302,0,0,0.0032646483765365604,0,0,0.014767086090456067,0.012772328765280441,0,0.017224387907082254,0.26998728635651575,0,0.020440320967709084,0.08164805691256186,0,0,0,0.01,0.22754822259785576,0.9925240634716358
TCGA-A6-2676-01A,0,0.023230151451608227,0.0016161696276046583,0.10154254879403397,0,0.03490929336785141,0.1119067178447186,0.05394700066743432,0,0,0.03800482834462544,0.01717697182910777,0,0.2299695296415246,0.08593050025101222,0.17994624176096954,0.016819763584205293,0,0,0.09110711167910304,0,0.01389317115620092,0.02,0.20054435977188434,1.0092087555818283
TCGA-A6-2677-01A,0.1554098449998145,0,0.006405305089363197,0,0,0.19189411854474014,0.1196876626877574,0,0,0.03536690694248141,0.04402140146766892,0,0.010219163901744753,0.21969082856734998,0.09314569005085646,0.08157732768452962,0.026084163885913277,0,0,0.01649758617778033,0,0,0.09,0.08731707257942213,1.0500528608967312
TCGA-A6-2677-01B,0.10328766235994234,0,0.0012800477764506842,0,0,0.3733771393996765,0.11313041915632444,0,0,0,0.052608022107176064,0,0.017179252975499732,0.06277089467772318,0.03740062256574814,0.1412962251316565,0.055824830099609306,0,0.023343082299937555,0,0.01850180145025561,0,0.22,0.0378860489051877,1.065049742271263
TCGA-A6-2678-01A,0.05124129310733136,0,0.0037306931287088042,0.13532900174247256,0,0.1515293923984875,0.10144443200715406,0.009731583939371338,0,0,0.008959997770661032,0.026516154652559812,0.0003,0.20618488759739645,0.0849127541021567,0.1545926077974391,0.019178219672951195,0.004970659727882193,0.04054254318594989,0,0,0.0008,0.04,0.16304220637827396,1.0200353034386587
TCGA-A6-2678-11A,0.036841659319196085,0,0.09209236989193871,0.12716834695611962,0,0.20687347213259796,0.017314414359420473,0.0027070126820337493,0,0,0.0032157362113566256,0,0.004485456850311514,0,0.010119765947157952,0.3047499812619893,0.0342593673937119,0,0.14510739038568252,0,0.015065026608483571,0,0,0.26382315334615214,0.9734301830613745
TCGA-A6-2679-01A,0,0.001526772686662141,0.08400709382386745,0.22244659669093117,0,0.18312376252126328,0.007682976299550481,0.026774236229626092,0.10885593458093139,0,0.03912352192098558,0.01790723863486923,0,0.17720864323597085,0.041905213552180555,0.060389837316674466,0.011290879123144753,0,0.01775729338334254,0,0,0,0.02,0.19206623399967604,1.0229331124840872
TCGA-A6-2679-11A,0.02094499230881603,0,0.055308370232694366,0.3997001575315103,0,0.03802813904077324,0.05471833112015458,0.056810247825342254,0.04852893309007935,0,0.004808428447374131,0,0.00699355922062346,0.04861444536395824,0.06629788271504695,0.13504682811688676,0.03561797251313403,0,0.028581712473606302,0,0,0,0.01,0.23872114059657537,0.9988065801411754
TCGA-A6-2680-01A,0.0815595901247014,0,0.03762214589452041,0.0201150482143417,0,0.10108966082697175,0,0,0.012810690882980156,0,0.03973015477324635,0,0,0.31167153380045864,0.06139299771559514,0.1992940895230408,0.026572703884498602,0,0,0.07783873864937262,0.030302645710272375,0,0.03,0.1769677478375723,1.02703540264312
TCGA-A6-2680-11A,0.019749798089730576,0,0.010126948232297558,0.134690899123465,0,0.21788925528119082,0,0.012490048299830631,0.05837642422035265,0,0.045802171208091054,0.01439245468875209,0.006699973501608489,0,0.020369268472139754,0.2468351978136662,0.04425507221472244,0,0.13762658230743957,0,0.030695906546713184,0,0.43,0.010835588917683187,1.0774235513004835
TCGA-A6-2681-01A,0.03944448679467564,0,0,0.08000537387970373,0,0.020405653895269552,0.006045074720021119,0.01995504473697707,0.0626526783374681,0,0,0,0,0.47373201722786173,0.06319024553540674,0.09558082886728736,0.018199319813775816,0,0,0.11383786314691022,0,0.006951413044643029,0.01,0.22507298425434624,1.0279619462958014
TCGA-A6-2682-01A,0.028007504144500112,0,0.0023671394125781187,0,0,0.005177727780577856,0.07058997019147882,0.010403109440794991,0.007071303836158881,0.01651143436516099,0.02673750878111149,0,0,0.37490222781685584,0,0.02265660706138081,0,0,0,0.4004342964931072,0,0.03514117067629498,0,0.2560718470312469,1.0462234204921776
TCGA-A6-2682-11A,0.18070333679001427,0,0.06533444988882685,0.10807519698477451,0,0.1498560888547754,0,0.013037994079196915,0.058289802846724394,0,0,0.04025523101908998,0,0.0153394395761797,0.01354159003888153,0.16820407543902105,0.04245228218343145,0,0.11330483041857757,0,0.03160568188050627,0,0,0.36080496153718783,0.9338570164098426
TCGA-A6-2683-01A,0.08324026575814818,0,0.0025723252293924147,0.013644251069078194,0.044772049431746834,0.1194042125028136,0.11165057797229752,0,0.010706956675446485,0,0.11968922362962947,0,0,0.16544952863675977,0.013540794676696733,0.1942158547489066,0.030222344758626427,0,0,0.0908916149104578,0,0,0.42,0.01176526344100518,1.077851171140677
TCGA-A6-2683-11A,0.009884047392103381,0,0.1381822555303668,0.06495783294365895,0,0.31719341525411493,0,0,0.026668794450464352,0,0,0.011827421986778289,0,0,0.010044626750933759,0.21156451457052794,0.015574040373419456,0,0.17965340634956387,0,0.012586076582131981,0.0018635678159362882,0,0.2830577230200644,0.9690001530336029
TCGA-A6-2684-01A,0,0.005320981376376755,0.0021883059838017378,0.05381975954562705,0,0.0941776538065939,0.04149756354224971,0.022042107854523166,0.009492144786753734,0,0.0028016751185174446,0.007810999425015136,0.002899444056282016,0.4609105807024298,0.06836395499920618,0.1484295707744507,0.05186500640652848,0,0,0.028380251621644297,0,0,0.07,0.11695251599724829,1.082388051715565
TCGA-A6-2684-01C,0.06443067356808965,0,0,0,0,0.24513001386662508,0.026273794593129448,0.013895826328290761,0,0,0.02795095858351223,0,0.008630693476748596,0.08433196201923103,0.1397319675295671,0.24073845269227478,0.021851417346173185,0.03944532609665457,0,0.027006020012456552,0.03977015929515259,0.02081273459209447,0.06,0.12146432888458095,1.0396349608400608
TCGA-A6-2684-11A,0.021396009064579953,0.002766351539983112,0.0722505855210852,0.07537834835663731,0,0.20068406698448651,0.003224127366606904,0.042279159185732544,0.06240066543369272,0,0,0.06575887439067407,0.001542632444743496,0.03951769421927786,0.026131377047576364,0.19640619602928175,0.04399154223431964,0,0.12696235495046035,0,0.019310015230862204,0,0.03,0.17262951181092878,1.0101014514320648
TCGA-A6-2685-01A,0.09579905760834058,0,0,0.06506012286842755,0,0.06369087092006662,0.019123522848565503,0.020893975861051548,0.037647151188969406,0,0,0,0,0.19088316562698646,0.012294159924302241,0.34264877752557876,0.03835855117144243,0,0,0.06664838806134739,0.01749403612806766,0.02945822026685383,0.02,0.20832851741487465,1.008167703868468
TCGA-A6-2685-11A,0.01875392419780519,0,0.0544184156992055,0.2905161665987073,0,0.1724738707802671,0.06259818230203024,0.043749348554475063,0.038140822068368725,0.005036930306888278,0,0,0,0.0032744240073508705,0.027536705351055003,0.10288775171197868,0.09674007162183684,0,0.06454315174858777,0,0.019330235051443406,0,0.04,0.17047960099589132,1.0251139386645036
TCGA-A6-2686-01A,0.0669467103480496,0,0.006862367682552061,0.18637642500793972,0,0.0721566902561166,0.1703107718431911,0.028445294801695865,0.036564155831224084,0,0.04310182458799284,0,0,0.1577758195189832,0.06414294076585339,0.11245177024057461,0.048526169019570374,0,0,0.0008,0.004334255580345906,0.0012002129146123158,0,0.25815901532180136,0.9789371893567157
TCGA-A6-2686-11A,0.014416713310555964,0,0.09628370616526534,0.08392237566273476,0,0.17820567606739743,0,0.01867565753259614,0.05019820371348999,0,0.004553007014269676,0.023113286914125415,0,0.07645326269252528,0.03248774956332765,0.2036199515188269,0.018369674084529122,0,0.165717351613788,0,0.032334944625459106,0.0016484395211092335,0,0.24166165535800394,0.9811832584451664
TCGA-A6-3807-01A,0.02232472553351785,0,0,0.06868616230167884,0,0.09476712765262915,0.0793844757100082,0.07137477280819546,0,0,0.010632922185408636,0.004081464631480706,0,0.17513467200456628,0.08312282705336028,0.1977530648276197,0.025807217002729765,0,0.027246137126256,0,0.041802538890518104,0.09788189227203106,0.13,0.07477916569432137,1.055365233796761
TCGA-A6-3808-01A,0.13391366996765083,0,0.012144391632137473,0.083941990986505,0,0.09916205872512178,0.027510459357127977,0.009487089127990525,0.02923647573608103,0,0,0,0,0.25182056447193085,0.07983420082096,0.15099674715433042,0.011147784418808614,0,0.039758009007642606,0.03397723963089043,0.0035293092280964306,0.033540009734726,0,0.2912232867452808,0.9666066389916025
TCGA-A6-3809-01A,0.01130258634942341,0.0016953757642646072,0.0001,0.013813554040460306,0,0.2713956569083708,0.07313780933574038,0.04252349303657599,0,0.016686396658518354,0.0005,0.01738334897534868,0,0.10655774969336662,0.07064489635558377,0.209030328596122,0.01858345847555838,0.01775633026291953,0,0.09810354701882576,0.011211249148634011,0.019566284718223588,0.08,0.10191770739601917,1.044864622934296
TCGA-A6-3809-01B,0.08333403201849147,0,0.011069458301316776,0.00891587830310209,0,0.33291235047140466,0.024718613749422656,0.022789487931357322,0,0,0.008366487562219792,0.002589539266177888,0,0.0362329680959874,0.03901984223422334,0.17446590444053592,0,0.056058688059034335,0,0.14752876946130694,0.0032877488024142605,0.04871023130300506,0.04,0.1713949010562915,1.0154154627149208
TCGA-A6-3810-01A,0.060140728057739526,0,0.007610439054136218,0.0688958861414257,0,0.06363119357591147,0.0678218563669112,0.024468235571477256,0,0,0,0.00735971175808066,0,0.35097412126090577,0.07648312618799852,0.12097359852326282,0,0,0,0.09970427471351342,0.004842067978011426,0.04709476081062598,0.05,0.15384716463579604,1.0418399863857637
TCGA-A6-3810-01B,0.11181268349103836,0,0.021909476855399984,0,0,0.3480749201152034,0.011715295250295497,0,0,0,0.011387400902724318,0,0,0.06932497386988379,0.07863108792907163,0.18620388644659305,0.0066029813114898426,0,0,0.02263805753364679,0.09703236218438556,0.03466687411026779,0.09,0.08625246238548762,1.0478975515839497
TCGA-A6-4105-01A,0.038389100980380106,0,0.007799603634998178,0.17954930438124583,0,0.08859549841713966,0.1872642070235495,0.04635524059607756,0,0,0.03648484355387543,0,0,0.14159925653513172,0.06255121788159353,0.17366506326146572,0.004402421127462988,0.008484166969866102,0,0.008279644322748926,0.0027781124108157717,0.013802318903648891,0.05,0.15843738292558399,1.0209460677363116
TCGA-A6-4107-01A,0.004791387714488846,0.006886180797969684,0.07055523644636143,0.02545133112623238,0,0.2178778942614674,0.002919247661281574,0.0522390618437896,0.0711103916906942,0,0,0.010668686224943581,0,0.17985711283220818,0.06780780165429709,0.15765580317777028,0.10588228945655667,0,0.018976203108531726,0.007321372003407367,0,0,0.02,0.18470078846095708,1.0101477810565291
TCGA-A6-5656-01A,0,0.02693432020260938,0,0.008926983330530892,0,0.058042896779134386,0.14442587489205463,0.018013711340652595,0.00509133571833133,0,0.01810962345003763,0,0,0.5435438560892356,0.021699804702122284,0.09131375951693455,0.026570806624806747,0.011560694579145466,0,0.02576633277440449,0,0,0.13,0.0677450261033794,1.1180461703121092
TCGA-A6-5656-01B,0.03592733045567632,0,0.006832876173277659,0,0,0.33613826840293315,0.10611042077339237,0.004719545253156803,0,0,0.05166341504087176,0,0.0008,0.15737189234797752,0.029956488204194612,0.14572361931792177,0,0.0469847077011308,0.04442726000148175,0,0.022941656091445516,0.010358219450228866,0.14,0.06557733000797929,1.0542978192578352
TCGA-A6-5657-01A,0.36073554311682304,0,0.056566432370844764,0.12963241660358657,0,0.07619783426778395,0.009795641749124943,0.04377839869634904,0.05714480784426332,0,0,0.016451012646062742,0,0.09198711763977398,0.07278413547518656,0.0428370876435821,0.0012338460447844592,0,0.04085572590183452,0,0,0,0,0.27017858499516245,0.9977516912561127
TCGA-A6-5659-01A,0.0775578095675554,0,0.0014176279556021327,0.043384358534317845,0,0.17425394426585453,0.08395714816332804,0,0,0,0.08056434859267435,0,0.02726622279876812,0.3600953644586993,0.0474871442655793,0,0.007227540758460578,0,0,0.09678849063916047,0,0,0.14,0.06277806693348213,1.0758744334725547
TCGA-A6-5659-01B,0.13471197142060917,0,0.0038751728604958864,0.001228768329499877,0,0.33133786554215827,0.08567739360879896,0,0,0,0.021452434120022755,0,0.062174695110590386,0.018627462116662573,0,0.1811174209829439,0.0476278714491712,0.05473945774257895,0,0.05742948671646804,0,0,0.4,0.014248008646059587,1.0697614210302984
TCGA-A6-5659-11A,0.0528930307424664,0.050834614509476926,0.16092734947324808,0.04338660156491307,0,0.2163652092929152,0.015583409313233256,0.002053968294420182,0.018366711375376574,0,0.014344336394858086,0,0.004191296653557818,0.029095198974574788,0.023759157431886835,0.14444048169759252,0.05927155545808495,0.0006,0.12884825338840017,0,0.029409385541827357,0.005603476934170658,0,0.38373916384935114,0.9236417091187904
TCGA-A6-5660-01A,0.0021875678281900357,0.007625850868940727,0,0.03380610726687774,0.014534549744431453,0.12867717578009885,0.07709053238636455,0,0.004957423947804351,0,0.07188558691847388,0,0,0.3685194322999754,0.02120000470423566,0.13099175067136773,0.027714663764608596,0,0,0.11080935381863108,0,0,0.07,0.11577825455892027,1.0632965755586365
TCGA-A6-5661-01A,0.050767629748712226,0,0.05529462174861409,0.1028307177335048,0,0.24177566680067578,0.090120466489231,0.08261990909037745,0,0.0029646281693172807,0.011442586769536281,0,0,0.13757026133988656,0.05899611278224547,0.11637602118589101,0.013572273907246288,0.015043614069769142,0,0.01588555468057406,0.00473993548441858,0,0.05,0.1581837654082767,1.0237640723302526
TCGA-A6-5661-01B,0.08653960842114977,0,0.012373177586021042,0.0614653904294996,0,0.31597323019938117,0.020006289283775982,0.06053639089306279,0.0006,0,0.03267011930392489,0,0.00445579046048935,0.04096184578812527,0,0.06015549265273335,0,0.0767705123369445,0,0.14669973293876926,0.046650801468340206,0.03416593257021284,0.04,0.17213496493995756,1.0201310879424867
TCGA-A6-5662-01A,0.07122453357674087,0,0,0.05848456393541858,0,0.2104565131000005,0.1257916161030218,0,0.0064016371917667795,0,0.020256103202266302,0.017587305084200165,0.03366630906077911,0.07746926029476005,0,0.2538103090458554,0.08683369733120479,0,0.03553522769489264,0,0,0.0024829243790930747,0.4,0.014496890383087642,1.0683703032536214
TCGA-A6-5662-11A,0.15818943426885893,0,0.035972326973327425,0.12285741181244288,0,0.21036613492093856,0.012833444640401696,0.022816350200417147,0.0267198882711298,0.0006,0,0,0,0.01043921687439187,0.006192937102388088,0.1408226725197191,0.1078297185656043,0.002239958922377412,0.06952150389115663,0,0,0.07259206045542985,0,0.28762867812529813,0.9652126034331125
TCGA-A6-5664-01A,0.13157651989420002,0,0.001324776639067103,0.0652918348893571,0,0.24154746478290942,0.010870296538289363,0.0014064928181173433,0.01253695941289024,0,0.056608354916334834,0,0,0.12674654441151778,0.03806100007010102,0.22401334246423968,0,0,0,0.07979153088307053,0,0.010224882279905577,0.01,0.21828247608924528,0.9966641946140576
TCGA-A6-5665-01A,0.10908278712994389,0,0.0033544704410522486,0.2630215355476675,0,0.16780502141264458,0.1348115442556453,0,0,0,0.038593711747086916,0,0.006965366629413396,0.09088299147808093,0.05133146276088983,0.058189322908178735,0,0.015360655862475321,0,0.060601129826921424,0,0,0.03,0.18275381422464432,1.0211945735282422
TCGA-A6-5665-01B,0.06828232411683349,0,0.01487770531846861,0.004868305264064993,0,0.2626569047461231,0.04141565200229579,0.025821221153162616,0,0,0.07888425730795773,0,0,0.1538030844151201,0.042313376809478026,0.10482495818979308,0,0.0265529972800049,0,0.09873874952620654,0.029412679113354566,0.04754778475713648,0.07,0.11287388939710821,1.036686200497749
TCGA-A6-5665-11A,0.12079513136656905,0.02115809585458174,0.033972164973576226,0.13458234551788942,0,0.27020685220200785,0.0013314650863602668,0,0.002688972880079089,0,0,0,0,0.017959583161272396,0.020390719152552444,0.24585829879969162,0.02069636244069807,0.01897790319129809,0.08086802469849681,0,0.010514080674927012,0,0.01,0.23969865619403652,0.9867295275337675
