Gene	TCGA-2V-A95S-01A	TCGA-2Y-A9GS-01A	TCGA-2Y-A9GT-01A	TCGA-2Y-A9GU-01A	TCGA-2Y-A9GV-01A	TCGA-2Y-A9GW-01A	TCGA-2Y-A9GX-01A	TCGA-2Y-A9GY-01A	TCGA-2Y-A9GZ-01A	TCGA-2Y-A9H0-01A	TCGA-2Y-A9H1-01A	TCGA-2Y-A9H2-01A	TCGA-2Y-A9H3-01A	TCGA-2Y-A9H4-01A	TCGA-2Y-A9H5-01A	TCGA-2Y-A9H6-01A	TCGA-2Y-A9H7-01A	TCGA-2Y-A9H8-01A	TCGA-2Y-A9H9-01A	TCGA-2Y-A9HA-01A	TCGA-2Y-A9HB-01A	TCGA-3K-AAZ8-01A	TCGA-4R-AA8I-01A	TCGA-5C-A9VG-01A	TCGA-5C-A9VH-01A	TCGA-5C-AAPD-01A	TCGA-5R-AA1C-01A	TCGA-5R-AA1D-01A	TCGA-5R-AAAM-01A	TCGA-BC-4072-01B	TCGA-BC-4073-01B	TCGA-BC-A10Q-01A	TCGA-BC-A10Q-11A	TCGA-BC-A10R-01A	TCGA-BC-A10R-11A	TCGA-BC-A10S-01A	TCGA-BC-A10T-01A	TCGA-BC-A10T-11A	TCGA-BC-A10U-01A	TCGA-BC-A10U-11A	TCGA-BC-A10W-01A	TCGA-BC-A10W-11A	TCGA-BC-A10X-01A	TCGA-BC-A10X-11A	TCGA-BC-A10Y-01A	TCGA-BC-A10Y-11A	TCGA-BC-A10Z-01A	TCGA-BC-A10Z-11A	TCGA-BC-A110-01A	TCGA-BC-A110-11A	TCGA-BC-A112-01A	TCGA-BC-A216-01A	TCGA-BC-A216-11A	TCGA-BC-A217-01A	TCGA-BC-A3KF-01A	TCGA-BC-A3KG-01A	TCGA-BC-A5W4-01A	TCGA-BC-A69H-01A	TCGA-BC-A69I-01A	TCGA-BC-A8YO-01A	TCGA-BD-A2L6-01A	TCGA-BD-A2L6-11A	TCGA-BD-A3EP-01A	TCGA-BD-A3EP-11A	TCGA-BD-A3ER-01A	TCGA-BW-A5NO-01A	TCGA-BW-A5NP-01A	TCGA-BW-A5NQ-01A	TCGA-CC-5258-01A	TCGA-CC-5259-01A	TCGA-CC-5260-01A	TCGA-CC-5261-01A	TCGA-CC-5262-01A	TCGA-CC-5263-01A	TCGA-CC-5264-01A	TCGA-CC-A123-01A	TCGA-CC-A1HT-01A	TCGA-CC-A3M9-01A	TCGA-CC-A3MA-01A	TCGA-CC-A3MB-01A	TCGA-CC-A3MC-01A	TCGA-CC-A5UC-01A	TCGA-CC-A5UD-01A	TCGA-CC-A5UE-01A	TCGA-CC-A7IE-01A	TCGA-CC-A7IF-01A	TCGA-CC-A7IG-01A	TCGA-CC-A7IH-01A	TCGA-CC-A7II-01A	TCGA-CC-A7IJ-01A	TCGA-CC-A7IK-01A	TCGA-CC-A7IL-01A	TCGA-CC-A8HS-01A	TCGA-CC-A8HT-01A	TCGA-CC-A8HU-01A	TCGA-CC-A8HV-01A	TCGA-CC-A9FS-01A	TCGA-CC-A9FU-01A	TCGA-CC-A9FV-01A	TCGA-CC-A9FW-01A	TCGA-DD-A113-01A	TCGA-DD-A113-11A	TCGA-DD-A114-01A	TCGA-DD-A114-11A	TCGA-DD-A115-01A	TCGA-DD-A116-01A	TCGA-DD-A116-11A	TCGA-DD-A118-01A	TCGA-DD-A118-11A	TCGA-DD-A119-01A	TCGA-DD-A119-11A	TCGA-DD-A11A-01A	TCGA-DD-A11A-11A	TCGA-DD-A11B-01A	TCGA-DD-A11B-11A	TCGA-DD-A11C-01A	TCGA-DD-A11C-11A	TCGA-DD-A11D-01A	TCGA-DD-A11D-11A	TCGA-DD-A1EA-01A	TCGA-DD-A1EB-01A	TCGA-DD-A1EB-11A	TCGA-DD-A1EC-01A	TCGA-DD-A1EC-11A	TCGA-DD-A1ED-01A	TCGA-DD-A1EE-01A	TCGA-DD-A1EE-11A	TCGA-DD-A1EF-01A	TCGA-DD-A1EG-01A	TCGA-DD-A1EG-11A	TCGA-DD-A1EH-01A	TCGA-DD-A1EH-11A	TCGA-DD-A1EI-01A	TCGA-DD-A1EI-11A	TCGA-DD-A1EJ-01A	TCGA-DD-A1EJ-11A	TCGA-DD-A1EK-01A	TCGA-DD-A1EL-01A	TCGA-DD-A1EL-11A	TCGA-DD-A39V-01A	TCGA-DD-A39V-11A	TCGA-DD-A39W-01A	TCGA-DD-A39W-11A	TCGA-DD-A39X-01A	TCGA-DD-A39X-11A	TCGA-DD-A39Y-01A	TCGA-DD-A39Z-01A	TCGA-DD-A39Z-11A	TCGA-DD-A3A1-01A	TCGA-DD-A3A1-11A	TCGA-DD-A3A2-01A	TCGA-DD-A3A2-11A	TCGA-DD-A3A3-01A	TCGA-DD-A3A3-11A	TCGA-DD-A3A4-01A	TCGA-DD-A3A4-11A	TCGA-DD-A3A5-01A	TCGA-DD-A3A5-11A	TCGA-DD-A3A6-01A	TCGA-DD-A3A6-11A	TCGA-DD-A3A7-01A	TCGA-DD-A3A8-01A	TCGA-DD-A3A8-11A	TCGA-DD-A3A9-01A	TCGA-DD-A4NA-01A	TCGA-DD-A4NB-01A	TCGA-DD-A4ND-01A	TCGA-DD-A4NE-01A	TCGA-DD-A4NF-01A	TCGA-DD-A4NG-01A	TCGA-DD-A4NH-01A	TCGA-DD-A4NI-01A	TCGA-DD-A4NJ-01A	TCGA-DD-A4NK-01A	TCGA-DD-A4NL-01A	TCGA-DD-A4NN-01A	TCGA-DD-A4NO-01A	TCGA-DD-A4NP-01A	TCGA-DD-A4NQ-01A	TCGA-DD-A4NR-01A	TCGA-DD-A4NS-01A	TCGA-DD-A4NV-01A	TCGA-DD-A73A-01A	TCGA-DD-A73B-01A	TCGA-DD-A73C-01A	TCGA-DD-A73D-01A	TCGA-DD-A73E-01A	TCGA-DD-A73F-01A	TCGA-DD-A73G-01A	TCGA-DD-AA3A-01A	TCGA-DD-AAC8-01A	TCGA-DD-AAC9-01A	TCGA-DD-AACA-01A	TCGA-DD-AACA-02A	TCGA-DD-AACA-02B	TCGA-DD-AACB-01A	TCGA-DD-AACC-01A	TCGA-DD-AACD-01A	TCGA-DD-AACE-01A	TCGA-DD-AACF-01A	TCGA-DD-AACG-01A	TCGA-DD-AACH-01A	TCGA-DD-AACI-01A	TCGA-DD-AACJ-01A	TCGA-DD-AACK-01A	TCGA-DD-AACL-01A	TCGA-DD-AACN-01A	TCGA-DD-AACO-01A	TCGA-DD-AACP-01A	TCGA-DD-AACQ-01A	TCGA-DD-AACS-01A	TCGA-DD-AACT-01A	TCGA-DD-AACU-01A	TCGA-DD-AACV-01A	TCGA-DD-AACW-01A	TCGA-DD-AACX-01A	TCGA-DD-AACY-01A	TCGA-DD-AACZ-01A	TCGA-DD-AAD0-01A	TCGA-DD-AAD1-01A	TCGA-DD-AAD2-01A	TCGA-DD-AAD3-01A	TCGA-DD-AAD5-01A	TCGA-DD-AAD6-01A	TCGA-DD-AAD8-01A	TCGA-DD-AADA-01A	TCGA-DD-AADB-01A	TCGA-DD-AADC-01A	TCGA-DD-AADD-01A	TCGA-DD-AADF-01A	TCGA-DD-AADG-01A	TCGA-DD-AADI-01A	TCGA-DD-AADJ-01A	TCGA-DD-AADK-01A	TCGA-DD-AADL-01A	TCGA-DD-AADM-01A	TCGA-DD-AADN-01A	TCGA-DD-AADO-01A	TCGA-DD-AADP-01A	TCGA-DD-AADQ-01A	TCGA-DD-AADR-01A	TCGA-DD-AADS-01A	TCGA-DD-AADU-01A	TCGA-DD-AADV-01A	TCGA-DD-AADW-01A	TCGA-DD-AADY-01A	TCGA-DD-AAE0-01A	TCGA-DD-AAE1-01A	TCGA-DD-AAE2-01A	TCGA-DD-AAE3-01A	TCGA-DD-AAE4-01A	TCGA-DD-AAE6-01A	TCGA-DD-AAE7-01A	TCGA-DD-AAE9-01A	TCGA-DD-AAEA-01A	TCGA-DD-AAEB-01A	TCGA-DD-AAED-01A	TCGA-DD-AAEE-01A	TCGA-DD-AAEG-01A	TCGA-DD-AAEH-01A	TCGA-DD-AAEI-01A	TCGA-DD-AAEK-01A	TCGA-DD-AAVP-01A	TCGA-DD-AAVQ-01A	TCGA-DD-AAVR-01A	TCGA-DD-AAVS-01A	TCGA-DD-AAVU-01A	TCGA-DD-AAVV-01A	TCGA-DD-AAVW-01A	TCGA-DD-AAVX-01A	TCGA-DD-AAVY-01A	TCGA-DD-AAVZ-01A	TCGA-DD-AAW0-01A	TCGA-DD-AAW1-01A	TCGA-DD-AAW2-01A	TCGA-DD-AAW3-01A	TCGA-ED-A459-01A	TCGA-ED-A4XI-01A	TCGA-ED-A5KG-01A	TCGA-ED-A627-01A	TCGA-ED-A66X-01A	TCGA-ED-A66Y-01A	TCGA-ED-A7PX-01A	TCGA-ED-A7PY-01A	TCGA-ED-A7PZ-01A	TCGA-ED-A7XO-01A	TCGA-ED-A7XP-01A	TCGA-ED-A82E-01A	TCGA-ED-A8O5-01A	TCGA-ED-A8O6-01A	TCGA-ED-A97K-01A	TCGA-EP-A12J-01A	TCGA-EP-A12J-11A	TCGA-EP-A26S-01A	TCGA-EP-A26S-11A	TCGA-EP-A2KA-01A	TCGA-EP-A2KB-01A	TCGA-EP-A2KC-01A	TCGA-EP-A3JL-01A	TCGA-EP-A3RK-01A	TCGA-EP-A3RK-11A	TCGA-ES-A2HS-01A	TCGA-ES-A2HT-01A	TCGA-ES-A2HT-11A	TCGA-FV-A23B-01A	TCGA-FV-A23B-11A	TCGA-FV-A2QQ-01A	TCGA-FV-A2QR-01A	TCGA-FV-A2QR-11A	TCGA-FV-A3I0-01A	TCGA-FV-A3I0-11A	TCGA-FV-A3I1-01A	TCGA-FV-A3I1-11A	TCGA-FV-A3R2-01A	TCGA-FV-A3R2-11A	TCGA-FV-A3R3-01A	TCGA-FV-A495-01A	TCGA-FV-A496-01A	TCGA-FV-A4ZP-01A	TCGA-FV-A4ZQ-01A	TCGA-G3-A25S-01A	TCGA-G3-A25T-01A	TCGA-G3-A25U-01A	TCGA-G3-A25V-01A	TCGA-G3-A25X-01A	TCGA-G3-A25Y-01A	TCGA-G3-A25Z-01A	TCGA-G3-A3CG-01A	TCGA-G3-A3CH-01A	TCGA-G3-A3CH-11A	TCGA-G3-A3CI-01A	TCGA-G3-A3CJ-01A	TCGA-G3-A3CK-01A	TCGA-G3-A5SI-01A	TCGA-G3-A5SJ-01A	TCGA-G3-A5SK-01A	TCGA-G3-A5SL-01A	TCGA-G3-A5SM-01A	TCGA-G3-A6UC-01A	TCGA-G3-A7M5-01A	TCGA-G3-A7M6-01A	TCGA-G3-A7M7-01A	TCGA-G3-A7M8-01A	TCGA-G3-A7M9-01A	TCGA-G3-AAUZ-01A	TCGA-G3-AAV0-01A	TCGA-G3-AAV1-01A	TCGA-G3-AAV2-01A	TCGA-G3-AAV3-01A	TCGA-G3-AAV4-01A	TCGA-G3-AAV5-01A	TCGA-G3-AAV6-01A	TCGA-G3-AAV7-01A	TCGA-GJ-A3OU-01A	TCGA-GJ-A6C0-01A	TCGA-GJ-A9DB-01A	TCGA-HP-A5MZ-01A	TCGA-HP-A5N0-01A	TCGA-K7-A5RF-01A	TCGA-K7-A5RG-01A	TCGA-K7-A6G5-01A	TCGA-K7-AAU7-01A	TCGA-KR-A7K0-01A	TCGA-KR-A7K2-01A	TCGA-KR-A7K7-01A	TCGA-KR-A7K8-01A	TCGA-LG-A6GG-01A	TCGA-LG-A9QC-01A	TCGA-LG-A9QD-01A	TCGA-MI-A75C-01A	TCGA-MI-A75E-01A	TCGA-MI-A75G-01A	TCGA-MI-A75H-01A	TCGA-MI-A75I-01A	TCGA-MR-A520-01A	TCGA-MR-A8JO-01A	TCGA-NI-A4U2-01A	TCGA-NI-A8LF-01A	TCGA-O8-A75V-01A	TCGA-PD-A5DF-01A	TCGA-QA-A7B7-01A	TCGA-RC-A6M3-01A	TCGA-RC-A6M4-01A	TCGA-RC-A6M5-01A	TCGA-RC-A6M6-01A	TCGA-RC-A7S9-01A	TCGA-RC-A7SB-01A	TCGA-RC-A7SF-01A	TCGA-RC-A7SH-01A	TCGA-RC-A7SK-01A	TCGA-RG-A7D4-01A	TCGA-T1-A6J8-01A	TCGA-UB-A7MA-01A	TCGA-UB-A7MB-01A	TCGA-UB-A7MC-01A	TCGA-UB-A7MD-01A	TCGA-UB-A7ME-01A	TCGA-UB-A7MF-01A	TCGA-UB-AA0U-01A	TCGA-UB-AA0V-01A	TCGA-WJ-A86L-01A	TCGA-WQ-A9G7-01A	TCGA-WQ-AB4B-01A	TCGA-WX-AA44-01A	TCGA-WX-AA46-01A	TCGA-WX-AA47-01A	TCGA-XR-A8TC-01A	TCGA-XR-A8TD-01A	TCGA-XR-A8TE-01A	TCGA-XR-A8TF-01A	TCGA-XR-A8TG-01A	TCGA-YA-A8S7-01A	TCGA-ZP-A9CV-01A	TCGA-ZP-A9CY-01A	TCGA-ZP-A9CZ-01A	TCGA-ZP-A9D0-01A	TCGA-ZP-A9D1-01A	TCGA-ZP-A9D2-01A	TCGA-ZP-A9D4-01A	TCGA-ZS-A9CD-01A	TCGA-ZS-A9CE-01A	TCGA-ZS-A9CF-01A	TCGA-ZS-A9CF-02A	TCGA-ZS-A9CG-01A
DACH1	0.012361088693983335	0.05537911098058812	0.004462058265422453	0.033936564670215885	0.015444581261033541	0.06562256840937342	0.46135325643546765	0.1316616647481017	0.0964372173289123	0.0	0.0046115879707901986	0.06190823428250658	0.07952798960934548	0.04214407582987456	0.18312542245597796	0.06978362788902781	0.0	0.01144554504058326	0.029445390490929313	0.06573058346621963	0.013387760828105	0.024024258103878537	0.192784005584828	0.088272314181286	0.17747094826383747	0.03853471624081051	0.05043576318706533	0.17680771979102783	0.09650456845106126	0.15785541364359923	0.10930488509888803	0.08310693784027623	0.45789988713167484	0.08418555140063289	0.2206119017425825	0.16901935618265163	0.17942688868707735	0.3232276578644564	0.10354933032235669	0.2994930324759162	0.14506940845077354	0.2679031554711937	0.9116561995536454	0.7155114694508644	0.1524913849259959	0.7485825496849654	0.07922163818785255	0.6442604675522359	0.21993995864581883	0.20991900595934077	0.16222576771128372	0.6106414847925652	0.49675397362333196	0.03349635617200897	0.014905911004580386	0.027563531797172747	0.0	0.043983645139986205	0.05669465917861216	0.020199648362498213	0.014164301417782355	0.4849477285333741	0.08364393866749098	0.2355668145811356	0.06455556146839925	0.04161170555382632	0.043096499634001084	0.057919795643665895	0.036140504541298135	0.02337755374010242	0.2714654674933794	0.4643872986500366	0.09484388144175804	1.46706076600747	0.12378076389796244	0.012500708251125703	0.03619881937701597	0.23413420447216415	0.36825882474075855	0.08771133300033784	0.0356625765204881	0.13121581818224293	0.13462643832286458	0.007783443138194679	0.0905475638312998	0.04576401967988386	0.0610211969732819	0.1264536331410402	0.06897954358721359	0.14366894295122745	0.20528882647768776	0.03851160158987588	0.15090145064974703	0.05513708220187974	0.02914076705787627	0.07350565497689665	0.032716019666587215	0.029486090374201357	0.303123959226298	0.00920991481890554	0.03723318407340259	0.4408844573315205	0.1069871182840505	0.4811704949510949	0.07517213484095397	0.03261583767727827	0.31992448715366106	0.14150445690335056	0.29162106416983624	0.06444686722453441	0.3687129238253648	0.19074300120517607	0.5610599462058214	0.027451775638203113	0.28655084495899685	0.12165780292609973	0.43916362801164466	0.05412121832607353	0.43498605258079204	0.1236965954187832	0.08912845500855959	0.5590332751349487	0.04420247254567555	0.5994933801335345	0.10810140716113192	0.06798720929739877	0.18733900103384427	0.0522520508518336	0.06435513587700714	0.15950625017096587	0.10484436696520905	0.2934977680790076	0.23149246524457645	0.3856571698687903	0.018293409208035127	0.5625565464314597	0.030696071308481843	0.04699535726560744	0.5238831367669115	0.12002583373219311	0.2628626142200041	0.21327160755109342	0.36745920421072276	0.0032110879314308782	0.2713532015390545	0.014408340253416752	0.02196093386187692	0.1696752535980084	0.007542067480917458	0.18099095205036697	0.06245169481596924	0.2578865464088882	0.02096194853310318	0.42545427332472374	0.01124868217092767	0.6982206238602926	0.008251621042118185	0.16499559918282758	0.03204724397617964	0.059567303867902544	0.010819823053518585	0.03611306758856414	0.12537685639665397	0.08869131594509505	0.25729624255306405	0.1840019811219924	0.2829743058892933	0.04685084159828201	0.02789123263729887	0.07043142494876609	0.12491145784380264	0.04931280291629392	0.19849807174404388	0.033003870345069686	0.07428342442073044	0.04561330826691834	0.04133656327872215	0.10150803487389215	0.07476309147426652	0.07455630226769916	1.0140434595404804	0.15823756889837415	0.025550746195731833	0.03464606975947282	0.06281735169453206	0.04455427176843041	0.05056578427413361	0.04205085434979017	0.01837569162553021	0.03175556782712596	0.10356795703505628	0.031153343204364692	0.046938862834009054	0.10136681757926502	0.009515975982409497	0.01911433597962975	0.033953616615478355	0.044989036659602855	0.009917471933814648	0.08020694427924036	0.01516100482592786	0.08288512404110326	0.007310587940439817	0.03003475347277318	0.08896329904266254	0.061238791800206416	0.2300403538391469	0.026923180806101232	0.5668517742616965	0.03399405115488996	0.005546263151688047	0.047299783024908004	0.14885165192290262	0.16345971693375216	0.004250878441330208	0.034338927532405084	0.0	0.09212708866611341	0.03162271663022653	0.11438171975761402	0.058353623124104415	0.2231602546083693	0.25159779741913324	0.014395538504187622	0.05442817628298324	0.04399663398430076	0.0113275278027678	0.04857836007833649	0.0	0.0	0.029724870340171794	0.045728770368471006	0.016157853634624075	0.08033994613759887	0.006586725518247238	0.015731098813883015	0.0	0.04309186413000843	0.034702471545081215	0.02298632780398946	0.042006911597924024	0.01934460780927072	0.016572640850205822	0.09533001227747673	0.18095236905297596	0.03611787942167077	0.028106910900277615	0.015920645483525897	0.07638217432039318	0.03157592743789461	0.010327685174420731	0.023986890975879582	0.04716242641997237	0.014181573782571899	0.023391273634524534	0.02807883708890624	0.0	0.012892880077715274	0.06014708272100466	0.004333162858612738	0.0	0.013168859606620398	0.06757450940099252	0.05334888240393321	0.02314516146013257	0.029438438310628534	0.0	0.09223542842735744	0.345025772624844	0.06126274772649354	0.02041107932833297	0.0455342014932163	0.24804524688557872	0.025345118296629776	0.06522554961518101	0.0967330372850892	0.09744189701999839	0.15118822251136632	0.22881671071169252	0.7118047822260771	0.10261577675236122	0.0811239383766531	0.2048317354931133	0.034979234674527016	0.032516950547709866	0.20442805105917317	0.17967154528937845	0.3707286830347478	0.058968887647722124	0.07667646268239259	0.35671741929268985	0.06367538079772816	0.32775086722479374	0.04915673927896891	0.2465989976237275	0.015739183128702594	0.005608577974662632	0.025963563837998027	0.056921801861380183	0.07317795953035033	0.30070171851607297	0.018183116149688816	0.023598846118664918	0.2936099217418673	0.03550881511709214	0.44307263855190615	0.028319835548216377	0.0720876252086915	0.4642446000131517	0.13314882567574937	0.172354054049068	0.07009901968800158	0.43972742973723	0.016270379274894164	0.4118946159433756	0.06658566348867101	0.062403071682423095	0.012696828547571481	0.0	2.602558327012905	0.011454137392395536	0.1271770888908228	0.04693711983416993	0.09141903876213564	0.061731114290005884	0.1559905743700114	0.010760227485020035	0.013407797164270097	0.10542463823675652	0.43648474193677433	0.046150172910379705	0.06934585912130742	0.059597489645819346	0.021896368595572202	0.050505134704569965	0.3102420181133283	0.030302545254931035	0.021117344734590704	0.02127324673342157	0.0	0.07150688958386908	0.035672768952328626	0.010647206072371018	0.8367096310478785	0.025050725759926618	0.016838863774119472	0.17468528309502984	0.036077172924865675	0.0674780613750765	0.07297422589863989	0.015189184303085579	0.059058726878918444	0.052265070352666365	0.2356326318576103	0.019474411650375112	0.07157608378682934	0.07533586544576831	0.19461367409780173	0.3769761898842532	0.06025306622868931	0.024214839308679403	0.16042568293973325	0.0735043553676411	0.10463420452327199	0.025268863015176946	0.11396443845205662	0.03892744062260656	0.11607295993304301	0.015857999288815927	0.010961296638302365	0.06950464473381457	0.01959309177597013	0.022247372954069977	0.04343620732860587	0.014233500165705681	0.34538758003207226	0.08273716647059048	0.2606400835501492	0.006101912430192646	0.10397465212811285	0.02788471180851082	0.011251195707915551	0.002943578337199604	0.037872175569512834	0.24028324033635462	0.0	0.024822863297998987	0.021348808798602015	0.05582459564757025	0.035606916492977314	0.01839658866556504	0.029673306214322848	0.07222302707912087	0.13694850512570578	0.029662217505866284	0.06331422081241422	0.06695427993967473	0.04389118161450245	0.3109466462440611	0.6405295168448306	0.02898850548780163	0.03315387715378115	0.01683339517967619	0.10040136152093004	0.3044299410828415	0.008643479330299852	0.016720392870979817	0.17591188427973603	0.13844306580131205	0.024446795364066576	0.05175725768013151	0.030574819398907493	0.07231185541057861	0.10033596002177458	0.035899885277228094	0.04428506669378751	0.07186263777839996	0.19645430156923815	0.013799966189596669	0.017565646277127422	0.008118532992692273	0.025886492542220196	0.06353655550638493	0.14054424244786334
