Gene	TCGA-N5-A4R8-01A	TCGA-N5-A4RA-01A	TCGA-N5-A4RD-01A	TCGA-N5-A4RF-01A	TCGA-N5-A4RJ-01A	TCGA-N5-A4RM-01A	TCGA-N5-A4RN-01A	TCGA-N5-A4RO-01A	TCGA-N5-A4RS-01A	TCGA-N5-A4RT-01A	TCGA-N5-A4RU-01A	TCGA-N5-A4RV-01A	TCGA-N5-A59E-01A	TCGA-N5-A59F-01A	TCGA-N6-A4V9-01A	TCGA-N6-A4VC-01A	TCGA-N6-A4VD-01A	TCGA-N6-A4VE-01A	TCGA-N6-A4VF-01A	TCGA-N6-A4VG-01A	TCGA-N7-A4Y0-01A	TCGA-N7-A4Y5-01A	TCGA-N7-A4Y8-01A	TCGA-N7-A59B-01A	TCGA-N8-A4PI-01A	TCGA-N8-A4PL-01A	TCGA-N8-A4PM-01A	TCGA-N8-A4PN-01A	TCGA-N8-A4PO-01A	TCGA-N8-A4PP-01A	TCGA-N8-A4PQ-01A	TCGA-N8-A56S-01A	TCGA-N9-A4PZ-01A	TCGA-N9-A4Q1-01A	TCGA-N9-A4Q3-01A	TCGA-N9-A4Q4-01A	TCGA-N9-A4Q7-01A	TCGA-NA-A4QV-01A	TCGA-NA-A4QW-01A	TCGA-NA-A4QX-01A	TCGA-NA-A4QY-01A	TCGA-NA-A4R0-01A	TCGA-NA-A4R1-01A	TCGA-NA-A5I1-01A	TCGA-ND-A4W6-01A	TCGA-ND-A4WA-01A	TCGA-ND-A4WC-01A	TCGA-ND-A4WF-01A	TCGA-NF-A4WU-01A	TCGA-NF-A4WX-01A	TCGA-NF-A4X2-01A	TCGA-NF-A5CP-01A	TCGA-NG-A4VU-01A	TCGA-NG-A4VW-01A	TCGA-QM-A5NM-01A	TCGA-QN-A5NN-01A
KRT18P50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014010690083298138	0.0	0.014853628263328478	0.0	0.0	0.0	0.0	0.0	0.014842582005888616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01574914412000461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01706770917303535	0.0	0.0	0.0	0.030045941955281208	0.0	0.0	0.020142904510375148	0.0
EGR2	2.031789256836192	2.4900981250614107	0.4991555342494056	9.906387549437751	1.4156029452740424	1.2574715631139717	0.9425210209416197	0.4279623563922641	4.974431950100634	0.21282289189208803	11.437021667841785	2.7866215763944266	1.4513612276780345	1.5509430118567749	17.564263242297248	1.3719718057852877	1.8977895594991683	3.620835967339236	1.566532328148536	1.959096033197235	0.46582104507788546	1.8788160337703372	0.08185931481458297	0.4826468532713495	0.790185429779587	1.751349850243129	0.4764135769746518	0.7765377923005434	5.176946575135762	0.9539390552936384	6.693500790596212	1.3777975764075379	4.546930073730006	6.238852606459887	8.99475074799903	2.100849310792037	1.4372101214754935	9.489182873268925	8.418300940694342	3.545131645748376	1.8997577739942058	3.487237213180987	0.42148363651518483	5.3885050373588275	1.9647968728475673	0.35599485218178706	0.8736735604928834	0.9949100333043261	3.906937372667037	1.368091865730522	1.2218020805515173	3.5383067212720976	0.6604207583900692	1.2165947012038236	0.2850584095611062	0.7100052935672323
KIR2DL4	0.0	0.05470523627867552	0.0	0.03226423247569321	0.02171394051159581	0.0	0.05897070674498184	0.011033133457699185	0.2589509179841263	0.009899924949408279	0.1851373097140281	0.025591366010024874	0.11459815346010238	0.0677284527056281	0.0	0.18502520002596246	0.02020335008531715	0.1408696887101355	0.33199237695492445	0.08242807565526777	0.011590229828507326	0.01178965977748092	0.0	0.38598231118252	0.1819249422081377	0.0	0.011454219905802976	0.010789796892608061	0.09632682293776629	0.12960192888407063	0.5249673449426033	0.033502262572093766	0.01139283475737174	0.0352859254656952	0.0908407709566379	0.012316106390819481	1.0920557981374674	0.03221290827431478	0.0	0.02041949243387209	0.0	0.03553314020381171	0.0	0.023700463658892224	0.01506901442820241	0.03047018583990546	0.8201585210564051	0.03691733614052972	0.0	0.0	0.010893338831975186	0.11914679940705097	0.049153478819693674	0.0	0.07261493708380873	0.16880700747377508
AQP9	0.45297295344676414	0.48978012345818245	0.34982515837475225	0.5244259264411861	0.0578590934187726	0.07306726935800856	0.0628534766172737	0.15875434194387994	0.04357908233340724	0.7333472689884246	0.2959907776935551	0.42960269630257253	0.10382203034311788	0.28875141258587633	0.7630183805196389	0.46015128571032005	1.2758649775267612	0.212705246611115	1.2898459179205815	0.4894797169144678	0.2408904768931781	0.14450806475860767	0.14825772040185603	1.4788028922848837	2.075906001159158	0.3835959255173056	0.16481330082628376	0.23000444937120768	0.19507149379727085	5.749878713819348	0.8129056032945825	0.17854065123409568	0.7407209115474678	0.45757900996549683	0.5688289017842503	0.1903419026642561	3.2243010977763484	0.4234512092728664	0.2102129683556513	1.996843310497947	0.4977742995141521	0.7385181498434201	0.21788771393463202	0.32839245225517977	4.818358121955332	0.4654952739174658	0.6106262504715105	0.20985632150511924	1.1545367960984434	0.1914655811472703	0.16254814593464628	2.3608912353632934	0.5435447906703021	0.40254182276605976	2.151610888773422	0.3277144474526368
RENBP	3.668352203415563	1.9898557641078574	9.707105520025692	29.32606983307432	11.974779000902581	3.217517383805495	3.716696879841087	1.3593120787145234	10.428878344006918	1.2860758118464939	6.914590506427587	9.094153797077979	2.4587849995408013	10.614895678586278	2.8676057716102177	1.7264701114692405	4.123113828727193	4.683238025775618	7.6203878860746315	3.602242578426818	3.8175749130451058	1.600734321793864	9.792793617432658	4.345352740483514	4.7266877060651815	3.782426738915297	8.764744570909455	8.202071039096314	2.4462049174343	10.219440770226413	5.404311558769838	9.546760442040165	9.09016395714564	5.441546005118522	7.004410792392148	3.932795617984673	19.104883352675134	7.784446863249736	7.7598567894851165	3.636694726872393	5.931935090104719	10.780654547218855	0.7155700702787464	6.6245388344606555	11.657073090418102	3.4986350282785894	2.072267040190172	2.7537425318680984	3.675988191382217	3.4460805361809106	4.619707715151704	10.040325491215597	2.811641117333107	2.385313303812023	1.874474996213507	5.669284692570488
FAIM3	0.11477550015936666	1.3978073217998612	0.3921177099326738	0.5211745354926232	0.5819299065722745	0.402679073890883	4.364515435093367	0.16201977922617705	0.6004187876848366	0.34164016984672596	0.5352463128904892	0.14092690055778578	0.14304270364601623	1.2680912426867166	0.4096831985672451	0.3079340466979803	0.9197170715150143	0.4568265614998892	4.710124743985773	0.38907094848709467	0.1616906168066412	0.025969386869311162	0.35557204079935967	1.2331920693933944	0.8878936226415055	0.06711191255232163	0.3111762262991753	0.31689284229713977	0.9618897876215544	1.3560181375134812	1.4327216212067841	0.598569953042434	0.9117955435581713	0.7254353467116401	0.5335928079367744	0.3436340553138699	2.4515817625806506	0.6070697256661053	0.6838362551296406	0.517253224440144	0.2704633014013045	3.2264535217022434	1.3685532989292333	0.27842997852114215	1.2723947191391773	0.23118236968037031	0.9121479413087594	0.49694801431735813	0.6245631271191463	0.3908077197368358	0.15196857188321666	1.7257925829472347	1.81354983970594	0.5744168456858854	1.0450118271020505	0.35412908357883666
LILRB2	0.18656739752203233	0.40114911054764857	0.5821465462098319	2.255008248180124	0.8997960630155188	0.6283720417568639	0.7927836829149602	0.19804890071132641	0.4476494054043618	1.1947985630527702	0.7556936676580359	0.4544876933002411	0.9672652826976056	20.202164106148533	0.43424275096078224	0.46168036619043007	2.017765951619668	1.3629678107782262	4.998196552054708	2.950235381798276	0.07967833673849256	0.3016836556438591	0.3895843287918981	1.545870503410483	1.5040658465716148	0.6327237967311328	0.7961824704008427	1.0714263533840773	1.4237505614241641	2.611016618212828	3.397101031625498	0.4819556030284802	0.7614572986952599	0.8130823605093311	2.875279444312798	1.4581789764150463	6.927381895400066	2.1817049664751855	0.7909181438444164	3.0141866893132683	2.6729970762312507	2.5603802747440634	0.19289272389363932	2.978025738932865	14.307431646692365	0.8068501610330565	0.7692740216074441	0.7049788159762984	0.40101442586773617	0.5742726375254041	1.5726371075170626	2.684788623931975	0.7884592588343275	0.21121247651213237	0.38826630958206443	2.795289757214459
GZMA	0.11304231307629542	0.9494479262871156	0.6222054228361833	1.182155703547227	2.2821011438290006	4.4947812957275515	2.638299288075788	0.17021138327577123	1.550656515587609	0.36273147834840924	4.708213669675284	0.8142863506937179	4.287252797966975	8.44600573382609	1.4617239208267065	1.7364497743214535	2.8830677745928788	1.7431179564549195	19.495669547113327	2.8157788912239603	1.631603584303758	0.3410297559802291	0.4967413678636372	10.018316864118137	1.5271257025276204	0.15422978113963604	0.9718918402372678	0.6658294350911955	1.913304989116761	5.144307435952923	7.258380967863859	0.7752738345553818	1.5598753307042896	3.3115617387681384	10.642087767966798	0.40375888825800677	40.78732508198676	1.4908739292554736	2.070712694435642	0.8072323284115639	0.38054160575785767	10.438264021716922	0.09275783058044906	0.9597892464280064	7.584467570639674	0.4113134258571616	9.419842784796565	1.3289139822377032	1.3584160687870903	0.5901896000190128	1.6175267821761379	5.994753567709175	0.7109110527279394	0.6242678795053986	1.1202519152863628	1.4183780867782496
STAP1	0.0305316700573115	0.056985998395385984	0.3129241482741272	0.10082816336208134	0.26012119914292353	0.14282333315685447	0.024571721674486735	0.03447937537358148	0.042591640890829785	0.10312671065089396	0.0361605047522926	0.06664579305322116	0.023875192334225526	0.352760883578608	0.03289982842968531	0.0	0.11575115740725939	0.08559996995766128	0.6805115745068961	0.0245327582960313	0.048293791478775994	0.06140596210388716	0.03219964588791968	0.10866881758475011	0.044590524310066604	0.03570515951799513	0.059658837213111715	0.12363607750468963	0.22075430455562906	0.4612680131527793	0.5262181934305623	0.11633011213421285	0.1305460533773264	0.1715329500579459	0.08279957884481304	0.2822509263998314	0.8499202884958708	0.06711184757077637	0.12555267671877512	0.382874736682574	0.05481638598958116	0.2961166584228936	0.01252651065539423	0.3209515356628061	0.1726699635140443	0.10580181347034401	0.08794804542526369	0.06409414653197887	0.0969157813192878	0.0	0.034042506609830436	0.47389076909875705	0.10240555587323752	0.15455816533427336	0.0453854325797054	0.5024139506008778
CD28	0.137918564162127	0.23553823819895325	0.5614935634501654	1.5998171788640652	0.36783459676779473	0.5927460697196794	0.11654591426776562	0.062300502210393516	0.033669338773068436	0.20613731139331226	0.2041816286756477	0.06322141351248067	0.41656956614643703	0.46609930871199245	0.04830022577027315	0.11318416330235803	0.6310145211699534	0.5178679276193716	2.4944973499768146	0.12467261508696614	0.06953663373882835	0.054090041951484924	0.23272511036812382	0.07731391515191177	0.4569844138034209	0.15725619386510425	0.5012563591762071	0.5711855632401242	0.5609238086575923	0.3773445720598865	0.7166101815332113	0.20099985905076734	0.25732647201519154	0.8302004162788257	0.19235556494930006	0.7867281683978753	0.6290520966845412	0.4585289333090745	1.0015358167423147	1.3908328672580108	0.5896408438695289	0.9655994464220037	0.08487768734752588	0.920072861468145	0.5637199534633772	0.4265534934273545	0.07236199029157553	0.18240262540160423	0.1594809479412973	0.6104920592251388	1.1225780787528934	0.8065751621749524	1.101541031793956	0.17613044113170973	0.2972738091658971	1.0978799015697396
MAN1A1	3.725413812313703	3.4948419466703466	3.0871840223014075	11.997777230966326	6.387215797681001	0.8367798046754777	7.583345913873632	6.650184883939489	1.7807394599369673	12.468716564629009	11.788500038972932	0.360769867381197	7.565398001715703	2.802270358972321	5.418858956807238	7.159208282111754	5.446184927990254	9.909248901279025	19.11850960573792	3.984053404504995	1.2154716091837803	0.2837606984336154	0.056684391910110765	2.3673504078063536	2.5572963614160087	2.262798462006851	2.9892361416562	3.2944215278187254	45.829182394648925	1.9644402462159256	8.674377067705622	5.191376260608829	11.67349749163045	6.434330566731038	2.693970569893873	2.2571144063983555	8.217608602042166	4.733143136192629	5.572051649513084	2.4678752576846548	5.093337643739173	14.77924453118469	1.6580138470272683	8.931416211648854	7.818564447406324	2.161709988047709	26.309039611719125	9.744419473908739	2.390076592895982	4.739981655754758	8.517348248266964	1.9142812532036584	2.37456201567908	9.215328141706207	0.26465783929885367	5.654962606519287
GIPR	0.01066932304583168	0.01593105191627009	0.29970455173207444	0.20553460595297413	0.20551217683534273	0.7174527787959226	0.12450588912273508	0.03614655800880073	0.1835655356097865	0.18018866778672304	0.01684843337982178	0.6008675501653882	0.28784075048594304	0.6779995656205333	0.11880107668831075	0.3996273450328789	2.147493255855424	0.10683212949437615	0.444423317602725	0.025718991752511133	5.375106129592085	0.0	0.12377418779316263	0.04936675697502335	0.8297523583804072	0.46997469082629806	0.5503830058102404	0.06284327649610844	0.017532458060068423	0.1808479618563119	0.15864802284364332	0.6179054689256105	0.16174168871375527	0.10703993437327974	0.363746701947669	0.031383186639500904	0.13707946440963092	0.02736102034438037	0.12763493855681096	0.03344899119559641	0.3831128328236775	0.18108696620690945	1.1512566850640211	0.7031371087108864	0.13713566762091722	0.05176157132832815	0.35563088891938555	0.0806319520771619	3.8705506294141223	0.3390686065041353	0.04758475374927329	0.08280080477818696	0.02236607830582016	0.15221143029073136	0.06872660345948911	0.13606602478712082
