Gene	TCGA-FA-8693-01A	TCGA-FA-A4BB-01A	TCGA-FA-A4XK-01A	TCGA-FA-A6HN-01A	TCGA-FA-A6HO-01A	TCGA-FA-A7DS-01A	TCGA-FA-A7Q1-01A	TCGA-FA-A82F-01A	TCGA-FA-A86F-01A	TCGA-FF-8041-01A	TCGA-FF-8042-01A	TCGA-FF-8043-01A	TCGA-FF-8046-01A	TCGA-FF-8047-01A	TCGA-FF-8061-01A	TCGA-FF-8062-01A	TCGA-FF-A7CQ-01A	TCGA-FF-A7CR-01A	TCGA-FF-A7CW-01A	TCGA-FF-A7CX-01A	TCGA-FM-8000-01A	TCGA-G8-6324-01A	TCGA-G8-6325-01A	TCGA-G8-6326-01A	TCGA-G8-6906-01A	TCGA-G8-6907-01A	TCGA-G8-6909-01A	TCGA-G8-6914-01A	TCGA-GR-7351-01A	TCGA-GR-7353-01A	TCGA-GR-A4D4-01A	TCGA-GR-A4D5-01A	TCGA-GR-A4D6-01A	TCGA-GR-A4D9-01B	TCGA-GS-A9TQ-01A	TCGA-GS-A9TT-01A	TCGA-GS-A9TU-01A	TCGA-GS-A9TV-01A	TCGA-GS-A9TW-01A	TCGA-GS-A9TX-01A	TCGA-GS-A9TY-01A	TCGA-GS-A9TZ-01A	TCGA-GS-A9U3-01A	TCGA-GS-A9U4-01A	TCGA-RQ-A68N-01A	TCGA-RQ-A6JB-01A	TCGA-RQ-AAAT-01A	TCGA-VB-A8QN-01A
CXCR1	0.022452673525512612	0.042863400554773445	0.2881478203622496	0.07203656309907314	0.10489126014791994	0.027552370516221725	0.0	0.02848879069673016	0.01293248176878059	0.0	0.029557317481089918	0.1048757161766527	0.08225479284981607	0.009881817504715507	0.012357921473615363	0.07536237868058038	0.022035663072795586	0.0	0.037070104314192553	0.010399611504874784	0.06409851545953016	0.0	0.008443406707735024	0.03986675881558788	0.09537845030485692	0.030760958028901664	0.02662548091302175	0.0	0.0	0.0	0.03535662672363338	0.12252546923903407	0.01922934089309014	0.05207347240918958	0.006607832258611834	0.0	0.028121758638326888	0.10600738699499046	0.022623861292311753	0.03685187667931866	0.0	0.02201289502367043	0.023824996795622777	1.1051119460683498	0.016938679446417693	0.00909147821019407	0.05675329086001413	0.14564090017568354
S100A12	0.5392109240481124	0.9264452367016396	0.6054998117065167	0.15377689317073573	0.20152081486330453	1.5439256271188717	0.0	0.7753937524512704	0.2174055043295955	0.13974603747532877	0.37857712171373614	0.13738019402310342	0.23704624472261382	0.33224272907730334	1.0684114966680056	0.31672567256388606	1.6581481963224127	1.0334052403451892	0.0	0.0	1.077548016637194	0.0	0.5677620510514865	5.457282112172236	0.2290555833579231	0.2216214196212105	0.38365364775000765	0.33177942119006687	0.11027299324599493	0.12937403806435466	0.16982101793108084	1.5796597988983376	0.23090057983627932	0.4644965227814353	0.0	0.24818783120368515	0.045023768012887766	1.4426281983104472	1.014201205314437	0.07080113450049108	0.7624234237178167	0.21145977922379822	0.3433007260275849	7.589053643598714	0.9356167882662436	0.08733435438934123	0.47703441776874556	1.0259717261318348
ICA1	2.5241377290128084	3.521371642542145	1.148192377894345	2.271942767837733	1.6967549942519398	0.8362641119142882	0.5448132735686302	2.5554132660745856	4.710289610072048	4.301964570511957	0.9873308362910582	1.3046296596133926	0.9791061615000531	0.8595787147289358	2.558542018175562	2.6020590830146126	0.4259537373847335	0.6215010252424118	1.5698594206045513	0.5554681066297176	1.4020682023963502	11.669597020282016	1.3529475986477748	1.9198209531026618	0.9097126777206128	1.1109919676742726	1.1783367606865447	2.35427041336434	1.5649701507172793	4.960069949216019	2.7553850772010895	1.4138481139223953	2.5921670491921014	0.5865471244528959	0.2689067537828598	0.2497101446236123	1.7595446872972227	1.3166647754551724	0.6099515120506553	9.376829295232886	4.618748942037734	1.2168196687163713	2.032040195580466	2.346199806207937	0.4523676772222138	0.6474634410475484	4.467601418986386	4.380951330992071
BPI	0.05626604333652985	0.2559004439811643	0.005309513694307322	0.13096729179292121	0.12060444074683052	0.016246071298521736	0.007176318071476118	0.029396894109132043	0.057191636403886026	0.03431138637840325	0.021785343610896346	0.021081567870592677	0.16732841329689907	0.017480243122419026	0.01639522322767517	0.04582557722487923	0.0032482953978607565	0.01699075448480669	0.057377616133704956	0.013797138334872727	0.028346446225296695	0.053369415492327876	0.49288124019464585	0.2615172454686929	0.03163458732117119	0.02720699025093043	0.02943663193716861	0.013091900373977339	0.1116842366718862	0.07941195842793669	0.009381509486814599	0.04848108637468762	0.034015357370813515	0.03289797352961643	0.002922198126450004	0.0	0.4725815052794038	0.1757996659559613	0.01000500655798442	0.016297097258826998	0.014039649253014819	0.025959513126667666	0.358230381964618	0.2342607584397698	0.056181258171099424	0.01206164119460329	0.03137268655791603	0.0
ASGR1	4.933405902645996	1.0812372844276723	0.32676741883970273	0.23909681028716534	0.7194995653397778	0.9022984774943981	0.18312631083016861	1.7272456851179183	0.3348091171268568	0.6309202993919165	1.0856820151457303	0.40505409038166396	0.8845594393542002	0.4198243236149286	1.4438061681464411	0.45024396569545444	0.6826273711763378	1.7087857462663978	0.4921580551433329	0.3658843040227946	0.5105990601810761	0.3350099750599429	3.6656099550146104	9.478658740652165	1.1079983261240791	0.12251856495561464	1.670244549185341	3.47182201149936	2.4384807044351677	0.4410499490472166	0.3943037423798601	1.9691617850174525	0.1723252673199902	0.7111018107556659	0.8246461824890947	0.3515883910828379	0.5289211594466559	2.363255751392937	1.2465095657157228	0.0538186852166076	0.7797549273739335	1.5781624718391174	1.2652420923729921	1.042797890554739	3.05843494501113	2.673554380909315	1.2526608163560016	0.6703108182540851
GPR171	2.4066931108020717	5.3916188065157	0.6074113245754968	2.729175758092416	7.065802520911934	5.575678821856044	0.8097285553903961	2.013863885197755	3.6298846600427455	1.7072112945854134	0.80571545917919	0.34359079909091883	1.0717043405749602	0.34242286840829905	0.35970845746746427	0.7442612183161876	11.158385102827475	13.920457943594812	5.138184932233891	1.2252422512839343	0.6219162926152049	1.2621562684009517	2.188493387879896	3.8128168353191327	0.8593093584033404	0.17054766256369613	2.9892924331145716	1.3814592724117492	0.540982717838719	0.49779574163299256	2.0092806567245316	8.107108467722425	2.212220507962837	4.536877971815029	0.7510325939125915	0.2417238862966673	4.950306856531485	16.603532484452757	3.073114404314036	4.219155963283357	0.3080275581508096	7.973663311065062	7.430213485328693	8.78549623212728	3.744778716877968	1.7137968239719092	0.21632647134481808	0.5383168945387906
CD96	4.136508285092795	6.325170955120794	2.0244276361007576	8.090754259862221	12.461193356620422	3.6999553331499335	1.0019918539094004	2.6570815742183016	9.018442145982915	1.5661968837167914	0.7700154845890368	0.7863080895669319	2.358339985108078	1.1691346016653354	0.8324289041484898	6.386183380522639	7.107614214606793	9.698352147510983	6.142558746272547	1.2797911360374687	1.9512558149436998	5.679961843091212	2.380718312297773	9.708835769921416	20.416914343225848	0.7039678878028421	4.719410390155723	3.1275479071981573	4.510628562657998	2.5936328762579386	3.0625195817518165	5.04554505790635	4.616536910598733	3.8642146978527547	1.2839515787540656	0.298421961392227	9.774971029314527	14.3690357674865	3.2334924058178256	13.862916200646458	13.249045463941567	6.254321154974966	9.142160959493205	5.603922277188377	2.5635671258534045	2.4927880240807876	0.8638280310660944	4.15892309569773
LY86	36.92967040288789	11.225699008476026	16.031420320379272	7.209732759348837	69.61960268112361	7.653143300001732	42.450616804138825	22.741173387225576	18.743683170026543	8.909051342799529	20.212365362339046	87.20392230828186	33.5860881059094	37.4083057446299	56.76089909901943	47.82860742480596	31.09940808950325	12.42517345390738	17.92756360564368	61.219179082443	66.19444490751752	80.19025123027868	27.306004225516666	25.812210929968483	22.637322192179745	332.71219009980763	27.02065910334256	43.112275218608836	8.358675300613037	80.94619239832427	90.29624577139776	36.78438182936662	87.9975735464048	17.312881253425484	62.077158957345404	7.535291305794495	31.133612443775263	18.47346380253816	3.5460647405957806	60.130601795914515	24.250415214080512	9.986949711279157	20.641237521513467	13.898537613360409	14.78716998687792	31.909145522495045	11.62609718965687	14.158989969863432
RPL3P7	0.4762733233419707	2.0457724987603902	1.0351448926181783	1.0351392598525675	0.6746735091662954	0.39591756180620385	0.26649482158495164	0.2924096998896992	0.1592872011919071	0.975531882063249	0.6067541740331468	0.3522917846726883	0.7091829070674891	0.5274216260265092	0.8878942260080394	0.5027889389547706	0.30156617010540643	0.36280027208308296	0.7229282059172408	0.2988772837768703	0.9868632825697317	0.8558161265580244	0.7106394648885808	0.5046719402544069	1.3460795317427596	1.7049489410509566	0.6832115976850031	0.6077147813874453	0.9661624713499035	0.1843117483975938	0.4499976742467271	1.0457975521064524	1.519752562275949	0.6871930658811434	0.8681339490114328	0.5834052236815281	0.15394265234765436	0.3264187856988745	0.2786542915598622	0.3479887444047307	0.32585423554871507	0.2861918519138309	0.30975116846007267	0.14998873642713262	1.0605402236868886	1.2504233099971476	0.3495103654937701	0.3189039028706695
ACAP1	23.067047575265473	12.207815311022028	30.82731912036877	59.927483140938044	17.83402637617922	19.718641126268516	34.22347793964776	11.607999174894708	20.71214417731128	50.037542883842406	26.296583637172954	9.362451275019641	41.42637336612433	26.994531462445927	24.85491244430712	45.722622229554965	23.924100493077447	21.49840783143568	43.635763776055164	26.344927604389436	25.73424538328327	32.80967374535032	17.717833050597648	49.480637642488915	32.35676333010319	20.218766101650637	35.55012971390577	23.19523091577458	26.536324309841746	22.037565391985066	11.685507587757725	22.206159102247366	43.30719127528016	21.401506482768816	10.035641903696098	11.617897791106609	12.021000236136675	27.807514160045677	21.18233222153398	23.976378208773525	12.916157584842397	32.78016006650856	22.943286776274928	29.707774451346527	12.672560841258273	28.67303010132534	10.745712906692523	27.83536665734753
IL9	0.0	0.0	0.0	0.03369561364747198	0.0	0.0	0.0	0.0	0.08166501177877894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10663551212605382	0.055943878134916414	0.0	0.06474895395576441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18594640358487258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FPR3	12.454138372977543	5.703460981613078	12.753503609756157	7.816215418582914	14.535960999384786	3.0994362661586248	5.505540745917429	10.04902010189367	8.618575350228276	6.598177385550778	9.40897987856804	6.777422905131319	7.76665659056899	2.687426576973685	13.398911407139302	9.021654276427219	0.791121641054396	2.3035393145946763	3.751435715151027	4.097687039388013	3.9840510903864157	2.69809244546985	4.986556599878275	7.257840280823055	6.28138663506511	1.5737359393308141	3.967004552997266	16.358927752277616	5.357708055673899	2.8608215319382153	18.799358221364567	22.955282056978255	3.3655508757957824	6.883896213882552	12.181944010988698	4.690029262276288	36.61569303280647	14.153056945624703	19.304215005446572	2.8511759896007653	2.108601347621298	12.249715493403666	23.764809742673567	9.140141532886753	6.309352562070584	27.499294567898463	2.343182046298122	7.695023476661435
PDK1	1.3374710990389889	0.6681829005654876	0.9142234833123011	0.8897992069923111	0.606701817615215	1.681170376477286	2.099674076058825	0.8334354276255445	1.5944238928657648	1.1235457469729235	1.0821040576909202	1.5842675728612097	1.2540531562443222	1.438847870714881	1.7911189262318006	1.2661365729377998	1.2549188958139625	0.9569917170584956	0.8087126082890432	3.4196477286356837	1.575161906204079	0.5447101358685307	0.6492850976875097	0.44097105070038944	1.130064489112876	1.7046816418372859	1.1750633527509482	0.9336994743743949	2.4198783391129433	0.8540384493983544	3.399770452743253	1.6332222978118094	0.8438273558596672	2.4013787691907007	1.9121236449378167	2.284785523162143	1.9901455368499632	1.0765700809556802	2.2919189100695485	3.996964993799512	0.281281632395576	1.0720800999772542	1.7298797153839947	1.0000508827241426	0.5295183931018916	1.5350261213925323	0.607198818129155	1.8617244726869204
TREM1	0.9506088883225758	0.061587052772220874	0.9763900097607658	4.36095497045637	0.01607573451899902	0.42227025698962395	0.4196877907500989	1.3644435060646605	0.535152010658833	0.9587135562358002	1.1608080548234492	0.8876874075336816	0.2836450791560412	0.034076177341183955	0.6605279053469724	1.2560744621405457	0.28284106349294724	0.15015289816895505	0.021305248217594608	0.017930861693766786	6.51133716041347	0.05044311414522218	1.3150727849084944	1.1188969472663652	3.384932509614705	0.08839600782641899	3.3665334332448795	1.3441320140525779	4.0112979423387785	0.13416566910398164	0.508011592100807	1.6270469455432712	0.03315495505328192	0.26507756855637177	0.05696565024046607	0.8946428872681391	0.11852410724823259	6.097624566706593	12.348116384418287	0.18214650841640334	0.0273690459796192	16.63242616755668	0.30124394192843806	23.03298964640994	2.3169640568551753	0.5225132313913803	4.476784536007726	4.642781144497915
RRP9	19.56476835046334	28.975713101226756	23.84216263223578	16.910585723694595	51.5544221690247	45.46851187821058	27.082282921537402	54.81455160535999	28.699455391061157	42.52477233893983	105.33698490912685	49.21577254109348	72.57420647153727	60.28079010820796	42.30080496047961	41.15707608501246	48.269850759204175	28.592188081984112	68.442218804868	44.550248550877754	29.28294778051331	37.25960007958876	37.06212506642972	23.92760083555711	38.21563062432841	27.911846126747342	59.02366305158577	58.531945187574934	44.30710168150724	33.12565674251421	26.078008234137293	27.950584256069575	64.44198136981261	32.852996287474795	28.546505352785015	21.885157344364615	16.952276089866363	18.413218886344367	35.38521011420434	24.031645913977016	40.54469203103846	15.780241860039588	36.90074286129455	25.99210702889332	69.10401563517432	26.217518600944718	40.71419225919539	33.83200577937225
COL8A2	5.004077510552319	2.8259555453533913	3.006321691821145	1.680119576083226	5.588211033155833	12.369389932164085	3.4322193344021006	6.258293905817129	3.314060608616135	3.663341128833218	10.98092530533961	2.270509236646856	3.1639667145510106	0.7054644328750204	3.4762647868854355	3.011267636372909	1.6944402548965698	7.307414250375183	1.4318427015465818	6.7151115438971365	4.516241398224109	6.452851665192238	8.344400080046006	3.9328486431840375	3.11871193576434	0.8521905151911386	2.262515919400864	6.724110299326859	4.635763293377804	1.2341230508946164	4.995487063995591	5.349274463473635	1.1678921662109008	1.4782940397442776	8.734122313069152	2.914652521121722	11.241653946668482	3.614511401725582	3.8730758663032363	2.179295305960838	2.452489222940537	4.863061743513648	10.501391963767785	1.080207959803758	3.140452932130928	14.433918930450481	3.83241483635752	2.426042661956154
HOXA1	0.7700586099250455	1.669596135512914	8.547269365127386	1.1843364543268184	0.6509675265469832	0.9269634604104564	2.329573037166592	1.4330493807283213	2.3317789263224022	2.394891525238801	1.0233808880972672	1.2705999617475663	0.7737846696603146	1.936664982409579	2.5672547573029125	1.6062070736276044	1.8641991596074967	3.1398994590666636	2.6699235272720467	3.2916019677082113	1.8529242381417608	0.5912885615587578	1.3651781495334419	0.46228063615950243	1.7641068943510523	1.0399360351996734	4.891999545473711	2.0790116546485917	0.5286936379598295	5.120541879935747	2.0233515469172754	1.5418789341395835	2.2705920902470416	1.1226047994564343	2.53824039798657	1.284853446362558	2.7924311920186495	1.5408577994621386	1.0936915715538822	2.173921088819173	10.810557572795835	2.5165851367563388	2.5214147061696077	0.8233725909101048	3.8840345270931795	3.848627902297184	0.8481029388766517	5.0711561057298935
TNFRSF17	18.387574809533767	5.747146216424072	1.0286636634228619	10.366735833083336	34.40688524463606	1.7576999447162365	6.482224330857587	44.062323185233204	1.323878956595483	89.54671088587885	456.51380837725293	499.79553563124733	59.820747194113444	154.4649344803127	52.11505710806173	2.4108546274868243	8.924956001757446	1.692917439784852	26.378064978507428	39.22792992303179	9.664198535676269	107.67038723236986	11.837686413218083	2.425001987625182	0.2918512329987215	62.362972376943745	91.04133089464673	36.34438793662912	8.53244682800567	42.27946649791844	36.43010198082348	8.395319177497973	90.97796771171038	6.953066154962646	15.278584829244885	1.969241684849905	34.461949145234385	25.53716056347786	46.671852157321815	37.21625537851068	15.013194698750556	12.344863032476002	19.564456581485185	20.385924373339737	0.9046891119025124	49.46772503504759	7.6095096659311405	0.6914338645424463
ABCB4	0.4199235184856185	0.6688383516504806	0.9207733992814944	2.3012566370994376	0.8171981874144534	0.054884145591824085	6.182162446906739	1.7466231489444803	0.991814702701671	0.18997057189330158	0.15373696632687306	0.44631147633868307	0.15838931982165905	1.512427069619278	0.7836379967484173	0.47225682749306475	0.09510561601615053	0.8291098221975937	1.283029254918358	1.9196789142986264	5.165875045908091	2.8738414440682982	0.19061773691568074	0.2867739629766568	2.3076264958860966	1.051898338455302	0.6452930805096568	0.861634787188549	0.06097828716438802	0.18183261519264327	7.996172418059897	1.348807618043753	1.6087984034878509	0.4025712816870277	0.2698365704710026	0.08363174816479124	0.4294741169784535	0.7449468488848219	0.1301923618253722	1.172092280131385	1.1277843790465352	0.12424038002680593	0.8516297137661715	0.8156613250582112	0.8266726535933906	4.877671473650111	2.0914655497914048	4.548370106281304
WNT7A	0.004066553958747665	0.0756919538949139	0.0	0.03914107206619466	0.011398534843767516	0.0	0.0	0.0	0.0035134324787979843	0.0	0.01070664714170011	0.0	0.15195670314030418	0.0	0.020144032731764794	0.010237038554221867	0.003991026404968734	0.008350293490433147	0.010071022006268304	0.01130125941210336	0.017413966637187528	0.023844533864909367	0.013763177040100105	0.0	0.006477986032953131	0.0	0.00723347854464329	0.021447195604277436	0.0	0.009756970476432203	0.023053230999282137	0.056062503643279804	0.13060329805089932	0.0	0.0035903661627929573	0.014038141140396254	0.08658643833165725	0.15359765820521964	0.004097558920811872	0.03203755201682412	0.025874776161985746	0.0	0.04746615070990012	0.0	0.0	0.0	0.06938303608517948	0.0
