Gene	TCGA-3H-AB3K-01A	TCGA-3H-AB3L-01A	TCGA-3H-AB3M-01A	TCGA-3H-AB3O-01A	TCGA-3H-AB3S-01A	TCGA-3H-AB3T-01A	TCGA-3H-AB3U-01A	TCGA-3H-AB3X-01A	TCGA-3U-A98D-01A	TCGA-3U-A98E-01A	TCGA-3U-A98F-01A	TCGA-3U-A98G-01A	TCGA-3U-A98H-01A	TCGA-3U-A98I-01A	TCGA-3U-A98J-01A	TCGA-LK-A4NW-01A	TCGA-LK-A4NZ-01A	TCGA-LK-A4O0-01A	TCGA-LK-A4O2-01A	TCGA-LK-A4O4-01A	TCGA-LK-A4O5-01A	TCGA-LK-A4O6-01A	TCGA-LK-A4O7-01A	TCGA-MQ-A4KX-01A	TCGA-MQ-A4LC-01A	TCGA-MQ-A4LI-01A	TCGA-MQ-A4LJ-01A	TCGA-MQ-A4LM-01A	TCGA-MQ-A4LP-01A	TCGA-MQ-A4LV-01A	TCGA-MQ-A6BL-01A	TCGA-MQ-A6BN-01A	TCGA-MQ-A6BQ-01A	TCGA-MQ-A6BR-01A	TCGA-MQ-A6BS-01A	TCGA-NQ-A57I-01A	TCGA-NQ-A638-01A	TCGA-SC-A6LM-01A	TCGA-SC-A6LN-01A	TCGA-SC-A6LP-01A	TCGA-SC-A6LQ-01A	TCGA-SC-A6LR-01A	TCGA-SC-AA5Z-01A	TCGA-SH-A7BC-01A	TCGA-SH-A7BD-01A	TCGA-SH-A7BH-01A	TCGA-SH-A9CT-01A	TCGA-SH-A9CU-01A	TCGA-TS-A7OU-01B	TCGA-TS-A7OY-01A	TCGA-TS-A7OZ-01A	TCGA-TS-A7P0-01A	TCGA-TS-A7P1-01A	TCGA-TS-A7P3-01A	TCGA-TS-A7P6-01A	TCGA-TS-A7P7-01A	TCGA-TS-A7P8-01A	TCGA-TS-A7PB-01A	TCGA-TS-A8AF-01A	TCGA-TS-A8AI-01A	TCGA-TS-A8AS-01A	TCGA-TS-A8AV-01A	TCGA-TS-A8AY-01A	TCGA-UD-AABY-01A	TCGA-UD-AABZ-01A	TCGA-UD-AAC1-01A	TCGA-UD-AAC4-01A	TCGA-UD-AAC5-01A	TCGA-UD-AAC6-01A	TCGA-UD-AAC7-01A	TCGA-UT-A88C-01B	TCGA-UT-A88D-01B	TCGA-UT-A88E-01B	TCGA-UT-A88G-01B	TCGA-UT-A97Y-01A	TCGA-XT-AASU-01A	TCGA-YS-A95B-01A	TCGA-YS-A95C-01A	TCGA-YS-AA4M-01A	TCGA-ZN-A9VO-01A	TCGA-ZN-A9VP-01A	TCGA-ZN-A9VQ-01A	TCGA-ZN-A9VS-01A	TCGA-ZN-A9VU-01A	TCGA-ZN-A9VV-01A	TCGA-ZN-A9VW-01A
CLEC2D	3.0911945429468233	0.7250469195285947	1.4721068954363976	8.474370850067336	2.7049998817356737	2.6294335416142256	1.620806361320728	1.236972819603714	0.9632029375478217	3.1059996355431947	1.7993422024897905	1.114285492635977	2.191106011389306	1.0437816384440897	0.7822203427130376	7.722231727715034	1.5157235607941826	1.0216518050665289	1.1712425287535955	0.7466333783731365	2.0846326034137452	2.3194617427994975	1.2532281629924378	4.008999827908771	2.3562656704348415	0.36152696236327153	0.8275176152887249	1.858861590337722	0.776637022497247	1.179434842927542	3.1248636474797165	2.369229906234217	1.0001256931040996	0.7873167884600452	0.8713371957630343	0.8879053783705173	0.706693302453725	1.6122748235026418	1.2297474486827973	1.102733496836191	1.8990735036660542	0.7348936650383415	1.1973837305726076	1.0405133161995677	4.735650050415875	0.8442833045454645	0.41141568765038117	0.7520083132572271	2.7726426855034987	1.4627691630627973	1.9177070685926179	1.6143676086822647	0.8130284319745764	1.5695713451155524	0.832199229814442	0.7452183744182477	7.366351960544771	2.8931429032380414	1.793471560617737	1.1474709629496016	3.1102566124937567	7.173684172984272	1.252453054042273	1.227055833163814	1.7083290248674787	1.0989907690441845	1.1654364653377014	1.1850744590672009	1.4454953413071898	0.8672950640925312	7.150207104725215	5.957053882037842	0.9900474430846014	1.5904726587422306	1.5836665079504666	0.8057301677613848	0.7570739194039078	1.0483781712710845	4.728787252056211	3.692826372654964	1.1579878202447977	0.5304678085256802	0.884382829055449	1.2248437325775638	0.5601581067766053	1.7494185418979136
IL3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018884397423792443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018713862181200414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01874425748578723	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02379629307061082	0.017003316737533636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01822161431999736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013687215861382551	0.0	0.0	0.0	0.0	0.0	0.0	0.045344042538174145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01896332668127121	0.0	0.0	0.0
TEC	0.7040179286740682	0.3840291233853972	0.710250843699012	0.9100589746885817	1.1532539185734572	0.43893191108745877	1.294285562406273	1.5941617874862297	0.8609863353677818	1.5440013648243474	0.17877463916561287	0.32519212365992267	0.6978588562625396	1.030885037919774	0.5535913986997796	1.2547271456273195	0.8336952429075057	0.8583244125205856	2.7110222398920416	1.8606115144278559	1.459033100818477	0.7131473071921277	1.0838018479930014	1.0166761587453248	0.7457317740332394	0.6533599029523605	1.8768895599635078	0.5285831975699293	1.325532755813473	0.6843904499673805	2.549620702414443	1.5080804446019345	0.66037389978044	0.3772721545620892	0.4981414334331089	0.5337024645703803	0.7799786311755748	0.5452945819261481	0.5342751684530009	0.3719216973304178	0.8638671338507409	0.7064067960624614	0.7461760878556236	1.0532176014820358	0.6862365291508958	0.5730901671062525	1.983740344464331	1.2981940038046442	0.6262026997854178	1.0100729595395213	0.8051456351974784	0.7463189475875305	0.459244319543908	0.4677548092085908	0.4770269921497483	0.7385305172120342	1.331971018367867	0.5554653397546625	0.8112944013114893	0.6320324705916882	0.8993085402027028	0.9275335613111249	1.9165278932421153	0.9425793998536411	1.5607773204684148	0.5384883560379377	0.7622161630134756	0.35629053637734076	0.4903821932918484	0.482231450389923	0.9728083113930079	0.8840583180831916	0.39380682105067644	0.7435088596099435	0.3081226021392782	0.6797503234503004	1.3956101357358728	1.1511428042407266	0.7433123288177437	0.9170700366641054	1.481873595475303	0.3756914977577457	0.7114776660560016	1.4716579508383387	0.20951720155108022	1.1783563994687603
VPREB3	1.954258336232546	3.915293885962588	0.13561598124339125	1.2858797850510357	0.13605425327372744	0.31827389874333756	1.1345684305650612	0.26004743993367985	0.07110194531833525	0.9644140864783299	0.0	0.9103391625092474	0.9298375613411789	0.05723194245493568	2.0166604392440695	1.855395186159162	2.6543881721713216	2.1232269283679646	0.08178321451291337	1.751128695670893	0.1435114525376593	1.3399532724852445	0.32920455605102394	13.838081004758678	1.2646125569364917	0.25769908577428025	1.7713969383294352	0.08249091078632409	0.4345179644389363	0.0	0.9574606682623585	0.1938369647172724	0.07884574805799227	0.5751854159723302	2.1294705635576716	0.16924492581420392	0.07927651661138047	0.18763124702504008	15.899356227879803	0.03233055306822408	0.42803908394533763	0.0634954697922201	1.7759006086574676	0.2144632966871547	0.6307702266524904	0.5609115661044966	0.22651817493396442	0.10210229967528339	0.12288249700371123	3.804840548640467	0.6834778727570985	6.896597263838086	0.06818031341913144	0.2261157794208175	0.3298087877491396	0.03934793739240061	33.737882433192254	0.03136507382947307	0.11588892998817713	0.3309894155768853	4.0429192254870365	0.910069855239052	0.668077088747143	0.0	0.22787546785515178	0.8717185839624286	0.0	0.15186154009476072	0.0	0.09102542131459845	3.681749686288976	32.080255561052525	0.05203414717488131	0.06420959400467141	0.0370114481853836	1.453672443815826	0.0	0.12200680725179702	8.11715699634472	0.22076146698008237	0.06570525459086785	0.044321918500187074	0.29377612645520634	0.5028927254264361	0.21295190977278589	0.051555491150609534
CD180	1.1862086062086235	1.7394183536317152	1.3485990061237811	3.2577427978292954	0.7064955556624646	1.3815453108867155	0.7475161041145932	2.1025051154466134	0.5547783224586609	1.269455000377699	1.5634580255473653	0.9405338983162008	3.002121978218229	1.0224605668607323	1.0851824875903366	1.1014653394734695	1.7318735460801453	1.2094064603465977	3.8961977424266543	1.8845951029640013	1.377174856973424	0.19072683853210504	0.43105971774230323	3.1991904254372168	1.0632796783007072	0.4298773563857796	0.8844483654672874	1.3731020576945783	1.751835563983036	0.8302747101584742	4.278216756620304	1.5979580122402632	1.5669920076893975	1.4375125202419068	0.6007223663205494	0.7164343542739937	1.3053770810478684	1.7366152468293956	2.188480793721461	2.118997381666369	2.3708793861572515	0.6525985520019826	1.5751377955823602	2.531206716774353	1.2134369899195212	1.0765319312994053	0.9890616147175149	0.6593056048149264	2.9579531197630615	2.8569351967152516	0.5596733984599715	1.5247492841014845	0.5870146956328484	0.5921510031544874	1.0845570482435933	0.18209181330290414	1.2794023162430403	0.5232123730742635	1.2035641961421426	0.6658509455370307	2.576584142028577	2.9285046029840904	1.0853418241943924	0.5728980297275439	0.5579290411345112	1.3083510151148934	0.8885339365622533	0.9561007512864415	2.9658697743080573	1.4563853283281931	2.2314359657659604	6.581535077140351	0.932400874704356	1.5271869032747278	0.6054519187980096	0.6537239282904048	0.5345217237649087	1.2298980728701805	6.435287660567161	0.8817129554298022	0.5621694286138794	0.343440130651111	1.8688980741319523	1.9874870208866664	0.2864781778440426	1.9974569260230584
PRR5L	0.45406377183689917	0.762417082701697	2.520784599354108	5.77735041990759	1.235613634825897	4.388720396727101	0.5179373313626947	3.176894548465711	2.117475254848914	0.41039851601112964	2.1125995827112094	3.0316935966497773	1.2288210013132668	5.852000718154457	1.1061708817007938	0.8332705201319406	1.0493078092149486	4.645791719976271	1.1134763229346896	0.8800898718819443	1.3496497244423176	1.482535966532288	2.8051137409736437	0.5819808564434672	0.22833813235103517	0.7514113495229351	1.1191715843630394	6.614442745245132	1.2080496658132662	2.670652444084614	7.591956870803989	0.7148763511321736	0.3780210290808621	1.0930590108918552	0.312357071918721	2.436903522952521	3.9324315631137585	1.626175287846558	2.776343066716817	2.939167842870588	1.0524137090039378	0.2634447771762687	1.4284844521733415	2.1751038705628614	0.3562145192457884	0.4180413311969653	1.3306817816630052	0.6542664744119417	0.6684614672258895	3.035847626401618	1.917913435583082	2.5089581383704296	3.840913635789396	2.10565193018783	3.3044022335725716	4.469583118072441	1.0256596206822866	0.5321063915704531	1.1967248634810694	2.7395292910717526	0.6223472736585374	5.884824944615737	2.0121749478700144	5.435930622931245	0.6250559330251149	1.8051360640692766	2.415918569121827	1.935741132104047	0.9188051560265329	8.356241909247807	0.777184719069884	2.260932851603152	0.38380688968231125	3.205772678919616	4.582963829651708	2.501089078735269	4.720208160391227	0.6074522718981752	2.8737792795225623	1.3004179185685873	0.9238560018623745	1.9022718210049407	0.47551630840686476	0.5435251468633617	13.272800712525427	4.5704457213084835
PIK3IP1	14.349032693255317	2.9877653948046112	6.057133652651611	28.994198421979174	9.951537283673169	4.529815024322109	10.119226050162254	7.113288464563025	3.2885350451586666	10.251859192363538	4.274487527213104	7.82829475241274	10.049617567812964	7.9548639700919175	9.638773623922724	8.458088444944343	9.037389480097275	10.962917258682507	3.583702487889222	12.258667899264312	14.540482308149441	9.153895523721127	11.078677809537444	14.076175412484659	10.918223337675283	7.9785973517601985	6.29416205153768	5.4220701150303	3.1186205950689008	3.728500265280678	8.590072249418775	8.05465181739638	14.266556178978483	18.211685411082335	4.64493045557249	2.753955212036709	16.975314170594675	3.3268672041613634	4.962615023332499	4.809902623077929	9.071728727346473	15.452177429227508	17.02334595850793	6.410288836983134	5.372115021650574	4.48115026465834	6.993105495942978	4.501356312868488	12.43723732709229	10.364873326382888	8.194080832986774	11.026288612167294	12.252925129887377	6.410179307881959	6.256687953283375	4.825680679136844	19.143395395077874	4.289142934506787	11.230870824807344	5.645054092044354	3.8888526584434073	17.789852593774032	12.643257528691509	9.35519343902667	1.8722619747205562	8.921330895625625	4.205407662362456	3.7066388652984292	3.8328916293326616	1.8630108788284572	6.202708891248527	17.459895523386184	6.164644731916453	5.074836059145872	3.2752943056484805	5.189435976347513	2.8991072239765567	5.6983538518094	15.953722223541	4.25483963895239	14.641651870601905	5.26161161528546	2.930469405657621	3.8832658154046964	4.395456140284197	7.7733621683599985
TARDBPP1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013359200258493242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0160981864393952	0.0	0.0	0.019990120441530035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016131378859809864	0.0	0.0	0.0	0.0	0.019250943362006723	0.0	0.0	0.0	0.02177616633577162	0.0	0.0	0.0	0.0	0.0	0.0	0.014647443573066798	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM212B	0.8679891169040974	0.6119815784207165	0.38512918323097867	0.5901948109976916	0.7804750972284431	1.146885802518569	0.8141457344056127	0.7514196684425662	0.43816408295146503	1.0007125825681116	0.25323494220628295	2.072318446594291	2.028861115963876	0.9134196700374719	0.26790783034278753	0.8753414995667907	3.1075681081273387	0.7794423240495496	0.6193390546577768	1.3339192627488843	0.6031756953055867	0.46399715499666505	0.1636060817426941	1.3390459790070137	1.9048913501684757	0.17014978044718299	0.6547901159375558	1.1994209151247652	0.8466907134034305	0.49114095384738854	0.4592166002549547	1.4598414085623168	0.6762087386981499	0.33394791583228645	0.3426848191201435	1.5203940891351455	0.30167888583763425	0.5946547845665104	0.3406344278622522	0.4149990731822615	1.152357734925526	0.40932112207273996	1.5095098154951931	1.9123975720381359	1.0322328645110312	7.502583894669291	0.9630788698562049	0.40013834202131515	0.597898480921379	1.191894507054232	1.232097387824763	0.6008524601188283	0.44726666498489664	1.3870118760039212	0.349666920841021	0.5698856295515442	1.3636030485686548	0.2885937240070764	0.5677100864977505	0.5061326473691152	0.585046517022265	1.3163530581555074	1.1437643268533355	0.581871640691306	1.1777809330168005	0.2087491581100902	1.5048702302496122	0.3061975466258591	0.42857436292811246	0.3567281176108883	1.041893422943685	0.7512655731305822	0.7285022849117873	2.5327815132351543	0.9711886710992936	0.6870526218413948	1.2166125858627357	0.4411860059874768	2.168975441852937	1.2468934709066337	0.22764362414582662	0.6670985219315695	0.8713595639852585	2.085085015196523	0.6984882124326193	0.7115521837287608
UBASH3A	0.1696936064208563	0.2596178048736091	0.3532772180409678	7.715818395920412	0.26849917339839746	1.6470293850587705	0.45326873171655824	0.8403587400977715	0.3227306026575918	0.6880957583884963	0.23891081874317965	0.625191838944084	0.9710249632964771	0.22589119959625736	0.6678005797344948	0.38387419840698334	0.9560005281989681	0.4496722250875784	0.24209524839558783	0.4133410646069897	1.1659048071737779	0.7165361004592674	0.4006333888747644	1.4799059943276829	0.39514880661095786	0.26063790582397095	0.7106218710859484	1.2372302245340463	0.1649055311381995	2.32555199585907	3.4361293211241524	0.10710887600709529	0.6898258966824888	0.47926948999657415	0.2801632791476889	0.11133333845195992	0.9439146122115967	0.6961356004164294	0.6226069457006591	0.6635555763981413	0.6082004712673983	0.13157181624674852	0.4652776781768675	1.1944693622638027	0.3112017455981617	0.3689809719870931	0.16603864927883638	0.36269273711667216	0.5173441909877139	0.7277705611049015	0.7682432421196594	1.4718763350343114	0.4372936633879949	0.19336764054867284	1.041389119516209	0.1397736501362581	0.642215847586703	0.7613463246301546	1.0406008579129131	0.29142686019202513	0.34689501463741435	5.974682696799511	0.8161715755055083	0.026428409787685236	0.17988228455721855	1.0089395451457923	0.24266382474165726	0.45703396206213176	0.5988876553975264	0.5688475321027908	1.0006446771220174	2.4154213876103023	0.33887006878987624	0.48152002233189917	0.5039831297711554	0.4661769038943835	0.08544969301337368	0.22472514481440098	2.154865935230299	2.163809957277529	0.8687718392520285	0.3105115319059977	0.30276291547144796	0.9428221752976416	0.13658271146124323	1.109001813844075
IL4R	8.697013260862674	15.27817557049427	14.352791054470323	19.57747520931176	21.466401859749006	20.228686449471354	8.377075166224556	11.411379345877709	9.24620843544917	2.771705593490134	9.286916345253738	11.7505726523382	14.932248881995855	18.699619582911904	20.022435434137197	5.993015609056192	9.711214684482721	11.429343892873751	21.747249216852257	59.597295377096266	19.231808890639524	12.865792567163398	10.241190314193652	9.265854138311537	9.442531612781803	13.635337824378459	20.352731704004576	11.773079274561544	6.375429134717838	13.880547818199425	18.765177406153764	14.010722608830878	8.804798594175013	15.083951817046756	3.9536581110207827	18.362624585945024	5.365893033048949	10.4163037922791	10.590716779632167	12.935841547091654	9.243920630901712	4.0151673814617554	19.66944524963384	10.789671662893753	3.6272097282235674	11.68771956882394	10.244816744518564	23.35854282206538	15.92684199519816	17.617213208777766	10.41058176751647	8.836461475070337	21.571191559975684	10.971577009990103	10.949296117312244	8.59259080722817	20.82307045424752	6.193617599039799	33.83488795580188	12.41376619557024	27.1683384616017	21.553297304055995	11.33281639989362	12.986720585460088	8.802724161838428	17.212242891770547	9.020351396688124	10.514620953132075	5.250156081518083	15.867570799764877	7.550667420063506	27.05454427503175	3.5354351456287905	7.030808920708335	14.804893249803035	10.10150491162299	9.07585359787865	3.8049674126962287	25.002269160874317	11.802119605533067	2.624865837453451	12.67186510224384	7.955813717549164	3.8312318113134465	2.8816613409768674	17.4612080627652
HIST1H2AE	10.434645528731998	0.8264956253917546	4.673057552129726	1.9419517281976462	0.36956212562424295	0.49401292171307953	6.356906715745872	1.765907392671504	2.5935022547964905	9.730030160008063	19.340641084177417	0.5086780663787214	1.3229877092049462	1.4213327184773235	0.6366478809339509	0.8825424857403865	13.956644679981059	1.9693183419948759	8.20884275267946	0.31976904785404736	2.5245356451655634	4.696380590585401	1.4477740654255933	7.620214142942999	21.42815721466762	19.249564342908744	2.0733908184104246	2.859544973575788	5.810582761910693	2.1054148956984418	5.118909029352676	2.828145434323895	12.115762659634232	4.513506140883571	0.7011210815325031	0.04378261439633491	0.45118356782134983	1.8056523568684155	0.8727132049704287	3.512759837167258	1.151603031610422	0.8377201294467795	2.3287562162182858	2.700042578880384	2.875983205797519	109.69888796634471	0.8036413621774867	1.5847939644220164	1.0808239982421197	2.316864150884227	6.365213776849144	4.165607318812613	4.709299256381035	1.9888215713240482	1.7632694872332788	6.16851507058534	11.236159378593245	11.781455976443977	1.2591494428693983	1.2646140912184705	6.602674367408912	4.096472198243721	0.2468962947626021	0.41572628322574534	4.509672903917623	3.035218479210757	2.817434914662712	2.4160668688217326	15.595028780508173	2.684439269815615	1.0025745764217349	0.19997502367933917	0.8480374367826147	1.2956287034443519	0.7468213336130098	4.915589934082529	0.11860125779220176	2.209368392567169	1.3899417638015703	13.554017576783037	1.3258083178325495	11.901506512292473	12.109025014416215	14.223745618183617	6.032282787659636	1.1203152529909453
PGLYRP1	0.06622764361710964	0.0	0.022979374599401137	0.0	0.02881704670050511	0.05992193772630716	0.0937786914145824	0.0550794924860738	0.15059787029219907	0.0628517727298823	0.05003206915541125	0.030850382729517234	0.13129650750367583	0.09697634693745938	0.0579172725016357	0.0	0.1124428322932216	0.04387426918391313	0.09238474232011451	0.20363070616787926	0.08105739448910354	0.4394470409761688	0.04648490259058269	0.0	0.02232099709856561	0.08187314704269055	0.0	0.0	0.056635888527394096	0.02394178397021096	0.0	0.0	0.0	0.027072770350501152	0.027335375500219694	0.09559204143167377	0.0	0.09537921723819465	0.0	0.0	0.14505768955932208	0.10758954603710658	0.05188215379667449	0.08075469813521874	0.10020047871276438	0.23760837175276373	0.1644953413211132	0.04325166861222285	0.06940585478917782	0.14877902145272226	0.10070567690394006	0.02643868986273268	0.0	0.1915703131209372	0.0	0.03333644695750082	0.08440005037831333	0.07971956265017588	0.02454591919879645	0.0	0.2680631225606078	0.051402093675484206	0.161717073070047	0.08509397359755866	0.04826529006651925	0.05988156939377842	0.0	0.032165117867422044	0.03474402670476939	0.0	0.08208579344456135	0.03638434458608919	0.0	0.08159969238080955	0.0940707641378895	0.0	0.06473651987819129	0.0689112522440889	0.024473436970076312	0.04156311569682569	0.08350042770911537	0.0	0.08296455423062277	0.0	0.0	0.06551843667062163
CHI3L1	259.22525773818177	196.19620379971303	110.00485543306227	51.524828529951776	30.440542289250953	54.879211276632105	82.08277152094298	323.93723489341255	5.911496683139556	109.14962785287355	0.6289242495949556	3.65642212209395	66.89880675495924	38.30224238031136	799.3317767822597	107.23026134565059	113.48015701433216	19.196537636560965	86.99129503909235	35.11707812016427	15.840441528694495	20.293478670437615	106.88417690411109	14.132255312320341	72.33889341405677	121.74306336735576	13.519376281076303	5.9946299781059595	1.8905219128115007	12.119263604063553	28.95627604832165	70.04919817366304	44.98171519822436	21.00236888594342	45.69242766706812	0.5099364182004968	85.9473284273129	16.39582178008321	9.963219678945338	1.1226518926300932	296.75534378123416	74.73685085244948	476.20692523344314	8.428060749032896	31.414966988012168	84.86969447375131	258.8890236273529	33.00528740002625	226.12867386531573	41.10282402548977	5.457254815337745	10.79145397493497	86.12105862572933	1.544704285381565	10.921045098968504	5.204711472160114	11.334570145793922	252.2450471426499	29.59511849322396	20.275118838897	29.776401313595855	30.249408154907766	27.896195104534137	13.878707243101278	84.82794677378577	61.952122250816	245.8428774943926	8.229286845891545	17.102869483547824	146.5582288692731	11.33593246086195	44.883420008050365	159.6075703877355	41.45494231249809	65.39243047917434	16.96370114624978	12.933627246054938	23.81805817007855	47.48019120356593	1555.2361767742104	19.16981650230096	93.52061358748311	103.88097001463689	20.43796894528782	3.9164593089278164	8.111367018789739
IL4	0.08743992066814155	0.023357743476128068	0.0404526887813903	0.1554985797020818	0.07609391304806823	0.0	0.0	0.02424036344130287	0.02651111653058713	0.05532185374751131	0.0	0.0	0.02889165201797561	0.0	0.025489264181581373	0.0	0.04948584306302006	0.019308969322973546	0.12197496540962338	0.025604978770672915	0.12485613332127143	0.0	0.0	0.0	0.05894053023589696	0.04804292247009778	0.08662087717989841	0.04101015124668295	0.024925329914223804	0.18966107594979364	0.07933319853829035	0.05781933910871584	0.01959898382857661	0.02382933331589432	0.0	0.021034923542482487	0.13794243110393078	0.0	0.0	0.07232874341627338	0.04255971331810193	0.04734992246122416	0.11416610859885168	0.01776998247472794	0.0	3.45084041127037	0.024131345914975677	0.0	0.06109072793176917	0.06547731995500583	0.08864069360703541	0.02327121846103286	0.0	0.14051612209376585	0.054654539670420554	0.0	0.1238142548333594	0.07016880820051252	0.02160521005270466	0.018986603677088265	0.419463076867435	0.18097558653505286	0.023723776000500463	0.07489934106386475	0.1274486877061063	0.03513832922861537	0.13099439089727238	0.0	0.06116307879573668	0.0	0.1445031082636652	0.19215203986778828	0.0970074259680338	0.023941230038379446	0.08280067259078128	0.05807327480333102	0.0569807998927796	0.0606553809484347	0.15078988059796528	0.0548755072769227	0.0	0.04957769612180196	0.024341678502775244	0.0	0.039700692225366874	0.019223013204102468
CXCR2	0.22137373911015068	0.3311580046896274	0.08193203199789623	0.38711814988124016	0.15411902413610412	0.08011846826941627	0.3239152572544526	0.3927674116004318	0.24833966354611348	0.18908054191732449	0.27873019028136903	0.041248422590924205	0.7314568663186645	0.2377136080924085	0.6195050874825019	0.13559661707277737	0.20045518848928712	0.04399648163293324	0.4117425841552913	0.23985152815738608	0.09934611023754214	0.21217498728589357	0.04661438699887577	0.4125118219672721	0.40787114475370156	0.5534229437985307	0.09320256252447368	0.05191319052900267	0.10096648651099382	0.021340865934405207	0.08033990269845415	0.021957390617898254	0.5656590652995253	0.0784280812383793	0.07309738295349044	0.8254465973218676	0.3143089377250392	0.12044172278887388	0.07666514949235981	0.09155820506777368	0.09697449998399699	0.11987693151714218	0.05780741370109865	0.2564355316831606	0.05954345995938137	0.026474470390334126	0.8369865092273727	0.06746778390763675	0.47946105815442874	0.6962360892517641	0.04488275293770583	0.029458150264813687	0.032180432672330284	0.27748346190206363	0.06918510283248058	0.022286204094087658	0.10030832356867103	0.26647207571070597	0.21332386601839248	0.07691014203783753	0.8562090451334949	0.22336285831207148	0.06006205127942077	0.06320815123330603	0.01075549639361828	0.04448027438719726	0.2653133067257143	0.136186571472092	0.20904484034107895	0.06301254276510782	0.10365522663369742	0.22702209435381482	0.18174105566970278	0.11516391125294767	0.03493807396021431	0.014702549919185737	0.014425965432477428	0.12285014327597676	0.1254348858630825	0.1389296346411888	0.14885870120925992	0.1757238551491318	0.597776175328038	0.4166993438267874	0.020102238465111055	0.05353409867230985
CD40LG	0.19682403716713193	0.1577322578161322	0.2549610302279284	0.921723465191111	0.04567589130289429	0.7242078989920899	0.20438283874722174	0.2728208213401897	0.07161065488848917	0.5728262831071116	0.06938955105763434	1.1857956685927165	0.6243268160914659	0.46113133601551626	0.3901526777206603	0.5525636772377058	1.0136563527631561	0.13908408943277117	0.4392978390990967	0.5187227675014376	0.6183024147606271	1.2479618775139878	0.1105199665332608	2.4451030944363312	0.35379456050603597	0.19465712450540074	0.506949041238842	0.18462467649872383	0.10099079737362571	0.3984587491794378	0.7976399337913991	0.0911044402134149	1.1999712454471836	0.7616730986902145	0.46576952420823536	0.056818604703582354	0.17743047196092032	0.15117894641977814	0.70260537516292	0.3364726243909981	0.3832013813341033	0.1598743942209908	0.6270402297061	0.5199944789112205	0.06617532991496544	0.10984646795413244	0.1412288015737584	0.18852681090218337	0.7838239627255086	0.7762383727999667	0.6085571449666203	0.764786757941758	0.05722343311176514	0.581985761379455	0.4674963431793948	0.27740620693337426	1.3823585576497623	0.27377549308616267	0.17507711217209154	0.15385732115595596	0.7553567350079624	1.517450910714015	0.4699318358875424	0.05619855163306964	0.0	0.1898282001701841	0.24571961968883715	0.1911850704283371	0.45433025564412066	0.12223556852391027	1.0950795999441336	3.388129391290171	0.13975048883526076	0.7329152337125264	0.5094421128870241	0.8278984012041466	0.05130467178020637	0.42325238032199675	1.8231835048280414	0.7576061595363206	0.18749683272120277	0.18599594307318812	0.16437666220696268	0.994222577694664	0.17872958855522691	0.5278975855014989
CTSG	0.48586218898213995	0.055623389122214206	0.0722495620591388	0.1388622687733092	0.12080508660478206	0.7065031958994639	0.27027919796411126	0.1876070049739702	0.015783182912688876	0.32935426758015973	0.013108839080016477	0.30715664900996265	0.22360540579324772	0.2540864985263136	1.0015388607349358	0.4650031368794898	1.7234687395166528	0.2069179507355856	0.012102804670673928	3.597518152631757	0.07433210848385352	1.9765521930476337	0.012179450460387153	0.047902876948386464	0.11696592366066882	0.8008552374499878	0.30941431237216643	0.28077328440883	0.014839097430790149	0.037637738992526204	0.031486926930885284	0.27537827884141053	0.0	0.2979186955595563	0.37242957013404454	0.05009189944030057	0.2815643384742095	0.0	1.8166704646358935	0.40189654032287625	0.5194205477672027	0.25370460637539205	0.47577520949014795	0.41258950575617703	0.0	1.9299195260388657	0.2154960803329664	0.5212864863296671	4.819009131640588	0.6626838510151307	0.580486871235737	0.069271676496095	0.015134640169367719	0.1505792854226753	0.1952288796963806	9.188631143904946	2.8157920737541264	0.23672184542389108	0.10289992327892161	0.3051951446959147	1.9041456158608816	0.35016273420893396	0.38134156968380295	0.13377218556880677	0.0	0.05229831388100914	0.012997745239423875	0.6067830095497857	0.05461943062763175	0.10776420572884593	0.6595539735277425	0.6863771555108398	0.011550520297180622	1.5108414659220615	0.04929472356566733	0.9565324889600493	0.03392306718506721	0.30694094886044443	0.7181724735319011	0.08711919447340777	0.6417500120875466	2.193999480928104	0.11593300154462227	0.17364967957116972	0.023635492169106875	0.011444268414088077
