Gene	TCGA-2H-A9GF-01A	TCGA-2H-A9GG-01A	TCGA-2H-A9GH-01A	TCGA-2H-A9GI-01A	TCGA-2H-A9GJ-01A	TCGA-2H-A9GK-01A	TCGA-2H-A9GL-01A	TCGA-2H-A9GM-01A	TCGA-2H-A9GN-01A	TCGA-2H-A9GO-01A	TCGA-2H-A9GQ-01A	TCGA-2H-A9GR-01A	TCGA-IC-A6RE-01A	TCGA-IC-A6RE-11A	TCGA-IC-A6RF-01A	TCGA-IC-A6RF-11A	TCGA-IG-A3I8-01A	TCGA-IG-A3QL-01A	TCGA-IG-A3YA-01A	TCGA-IG-A3YB-01A	TCGA-IG-A3YC-01A	TCGA-IG-A4P3-01A	TCGA-IG-A4QS-01A	TCGA-IG-A50L-01A	TCGA-IG-A51D-01A	TCGA-IG-A5B8-01A	TCGA-IG-A5S3-01A	TCGA-IG-A625-01A	TCGA-IG-A6QS-01A	TCGA-IG-A7DP-01A	TCGA-IG-A8O2-01A	TCGA-IG-A97H-01A	TCGA-IG-A97I-01A	TCGA-JY-A6FA-01A	TCGA-JY-A6FB-01A	TCGA-JY-A6FD-01A	TCGA-JY-A6FE-01A	TCGA-JY-A6FG-01A	TCGA-JY-A6FH-01A	TCGA-JY-A938-01A	TCGA-JY-A939-01A	TCGA-JY-A93C-01A	TCGA-JY-A93D-01A	TCGA-JY-A93E-01A	TCGA-JY-A93F-01A	TCGA-KH-A6WC-01A	TCGA-L5-A43C-01A	TCGA-L5-A43C-11A	TCGA-L5-A43E-01A	TCGA-L5-A43J-01A	TCGA-L5-A4OE-01A	TCGA-L5-A4OF-11A	TCGA-L5-A4OG-01A	TCGA-L5-A4OG-11A	TCGA-L5-A4OH-01A	TCGA-L5-A4OI-01A	TCGA-L5-A4OJ-01A	TCGA-L5-A4OJ-11A	TCGA-L5-A4OM-01A	TCGA-L5-A4ON-01A	TCGA-L5-A4OO-01A	TCGA-L5-A4OO-11A	TCGA-L5-A4OP-01A	TCGA-L5-A4OQ-11A	TCGA-L5-A4OR-11A	TCGA-L5-A4OS-01A	TCGA-L5-A4OT-01A	TCGA-L5-A4OU-01A	TCGA-L5-A4OW-01A	TCGA-L5-A4OX-01A	TCGA-L5-A88S-01A	TCGA-L5-A88T-01A	TCGA-L5-A88V-01A	TCGA-L5-A88W-01A	TCGA-L5-A88Y-01A	TCGA-L5-A88Z-01A	TCGA-L5-A891-01A	TCGA-L5-A893-01A	TCGA-L5-A8NE-01A	TCGA-L5-A8NF-01A	TCGA-L5-A8NG-01A	TCGA-L5-A8NH-01A	TCGA-L5-A8NI-01A	TCGA-L5-A8NJ-01A	TCGA-L5-A8NK-01A	TCGA-L5-A8NL-01A	TCGA-L5-A8NM-01A	TCGA-L5-A8NN-01A	TCGA-L5-A8NQ-01A	TCGA-L5-A8NR-01A	TCGA-L5-A8NS-01A	TCGA-L5-A8NT-01A	TCGA-L5-A8NU-01A	TCGA-L5-A8NV-01A	TCGA-L5-A8NW-01A	TCGA-L7-A56G-01A	TCGA-L7-A6VZ-01A	TCGA-LN-A49M-01A	TCGA-LN-A49O-01A	TCGA-LN-A49P-01A	TCGA-LN-A49S-01A	TCGA-LN-A49U-01A	TCGA-LN-A49W-01A	TCGA-LN-A49X-01A	TCGA-LN-A49Y-01A	TCGA-LN-A4A1-01A	TCGA-LN-A4A3-01A	TCGA-LN-A4A4-01A	TCGA-LN-A4A5-01A	TCGA-LN-A4A8-01A	TCGA-LN-A4A9-01A	TCGA-LN-A4MQ-01A	TCGA-LN-A5U5-01A	TCGA-LN-A5U6-01A	TCGA-LN-A5U7-01A	TCGA-LN-A7HV-01A	TCGA-LN-A7HW-01A	TCGA-LN-A7HX-01A	TCGA-LN-A7HY-01A	TCGA-LN-A7HZ-01A	TCGA-LN-A8HZ-01A	TCGA-LN-A8I0-01A	TCGA-LN-A8I1-01A	TCGA-LN-A9FO-01A	TCGA-LN-A9FP-01A	TCGA-LN-A9FQ-01A	TCGA-LN-A9FR-01A	TCGA-M9-A5M8-01A	TCGA-Q9-A6FW-01A	TCGA-R6-A6DN-01B	TCGA-R6-A6DQ-01B	TCGA-R6-A6KZ-01A	TCGA-R6-A6L4-01A	TCGA-R6-A6XG-01B	TCGA-R6-A6XQ-01B	TCGA-R6-A6Y0-01B	TCGA-R6-A8W5-01B	TCGA-R6-A8W8-01B	TCGA-R6-A8WC-01A	TCGA-R6-A8WG-01A	TCGA-RE-A7BO-01A	TCGA-S8-A6BV-01A	TCGA-S8-A6BW-01A	TCGA-V5-A7RB-01A	TCGA-V5-A7RC-01B	TCGA-V5-A7RC-06A	TCGA-V5-A7RE-01A	TCGA-V5-A7RE-11A	TCGA-V5-AASV-01A	TCGA-V5-AASW-01A	TCGA-V5-AASX-01A	TCGA-V5-AASX-11A	TCGA-VR-A8EO-01A	TCGA-VR-A8EP-01A	TCGA-VR-A8EQ-01A	TCGA-VR-A8ER-01A	TCGA-VR-A8ET-01A	TCGA-VR-A8EU-01A	TCGA-VR-A8EW-01A	TCGA-VR-A8EX-01A	TCGA-VR-A8EY-01A	TCGA-VR-A8EZ-01A	TCGA-VR-A8Q7-01A	TCGA-VR-AA4D-01A	TCGA-VR-AA4G-01A	TCGA-VR-AA7I-01A	TCGA-XP-A8T6-01A	TCGA-XP-A8T8-01A	TCGA-Z6-A8JD-01A	TCGA-Z6-A8JE-01A	TCGA-Z6-A9VB-01A	TCGA-Z6-AAPN-01A	TCGA-ZR-A9CJ-01B
DACH1	0.471455790076156	15.318830407046107	0.3420162165878742	5.196135958409497	6.057723581062273	3.2334272991659567	30.09050595684129	1.1557419526390071	3.2505048821420184	0.312362770624075	0.17496127755429813	0.9705441128075327	8.285547832267197	0.09592019224618142	0.2414671135625841	1.4960985308580508	0.4364870284394533	2.060397596389567	0.5018547543898866	0.06583219264148932	0.09459668595875126	0.49589888451164965	4.721441372172072	0.6898641246453805	0.13257178485909948	0.030546959013914465	1.1074023925994911	4.330341423769701	0.03540556077489043	0.18069374915386094	3.022598035104723	0.08176357677459078	0.03263172720497498	0.2540032784863393	0.5876612682100977	0.1409397514187105	0.09961106713709933	0.013359244068887666	0.379851853297251	0.9148799871082289	0.671563758346637	9.413071668900434	3.7362660501361926	0.42296763314546904	0.12478051430183501	0.08942041909635212	2.691504383562669	0.45992479387830776	2.033200106153401	0.15764547401809592	0.2108165609616135	0.27038704756966947	11.917221327242093	0.7606608284568945	4.897377277690968	6.658928223860622	0.2896383798627151	0.41909132991932996	1.4028507728608846	7.613910555288852	0.6066938383791298	0.46025270129577467	1.5505200394283074	1.3260004278759876	0.23944086069705284	1.213691639267073	1.0492236686057175	0.38250520284944023	2.561358686239943	6.219187979280898	0.865810976049024	0.6369425060019618	0.35308231712139615	0.04950037602791513	1.6294877409271655	0.7657005104859873	1.5128044911813339	6.510572966553093	0.2689697784716605	0.3300653232151838	3.2021536877796954	3.7472721486253153	0.21281522288137267	0.11446836861021903	0.1915332439597468	0.6742216615398882	4.247288458005598	0.842958123735345	0.18256423665670174	0.16621930667428653	0.6993109598058265	2.3781102578803153	1.4839589767175347	1.1262769862796351	0.47927900051891137	0.4341659611658295	1.791372582117686	0.17894318321168945	0.11215743892627694	0.4542453942920379	0.12230857146136165	0.06962170062251172	0.34697904143744607	0.2746349705963045	0.29349581469309727	0.060536987285223054	0.31530956598901083	0.2410237812421847	0.2853358753879569	0.4130434455997942	0.1813983072767118	2.197987459467385	0.9842941032284287	0.04452426539561305	0.18624761112384136	0.2161777378221812	0.5700840920295178	0.07483156077144848	0.16647115801887136	0.8367184048878862	1.2818849713608231	0.13355635251833986	1.3376407427485377	0.3492677661414165	1.7132959582399883	0.48439494728986743	0.1139455352728207	1.0276994923237837	0.8184112656024669	0.1814262106440876	1.0956443570824295	1.5962182886015501	1.1260007373917449	14.633791993027357	1.7361658230608765	0.8095235140439916	0.7144219856276022	0.5622769708324533	9.252417347129397	3.195952853445503	3.7508173671952045	1.9306638659266926	0.05743200420047301	10.767536473685352	0.5037421961392707	1.402212300753403	0.5272213825141969	2.0858091477529865	0.016926363760627394	14.090095139149815	2.558844246365393	10.477527638272539	4.030882667306339	3.672713183006402	0.23663410505984284	0.11079362918502667	0.03598212012381152	0.054493206390428206	0.09549971994066375	0.05046752761988116	1.2349286348381407	0.2680992807348752	0.2126885716930662	9.195736896713061	0.25932589717796173	0.19367095684702673	0.8612483684226406	1.3375702640973257	0.2272676411223269	0.35576537497923333	0.17825503245306162	0.049553378932400305	0.7508149700396667
ST3GAL6	0.20766888002531947	3.400405322857317	2.688166776416648	0.19976734394536177	0.3828029789041909	1.903653940563193	5.659464297112902	0.5354651329656082	0.3015726983010443	0.6552196656210598	0.9344907173924393	0.41701335605631873	0.7857938337878536	0.4007562564526781	0.4028024581238454	0.2517021216921762	6.01422905705666	0.19089957098939347	0.8085959144790822	0.30692542821679414	2.321223032199359	0.5028794096559321	1.829161494465101	0.4811933922864642	0.5434722833174519	0.896149138113955	1.8958320308718526	0.3310847729151223	0.4681584250658808	0.8336071726956991	0.20225774490605408	2.1792944917306327	0.550587418902051	0.13061294539694623	0.6602877429765006	0.2811479535547239	1.0581337184259643	0.42171452368162377	0.6915405391632525	0.5722315101195643	3.4938661398055135	0.2721836520109451	0.8963252096467476	1.3787780536678702	0.34812562703439554	0.3120176571586326	1.1338740715269968	1.4475516970589464	0.1845012691752863	0.4053203528067102	0.3739206859061601	2.284658145050249	0.3509870654537488	2.461287528055186	0.10153184913736957	0.12647576696405682	0.2249571388129794	1.484752563417044	2.4263201769791007	0.39547540271476156	0.8899593568785034	1.1309406539627385	0.253862913781421	0.5890269827220751	1.5732599852041642	1.423502845227138	1.9337293843256922	0.9861636961497389	0.4155973071498502	0.17386246536518968	0.8282357550765667	0.25656283197805063	0.10453519411369494	0.5192608338595466	0.6943584479344969	0.24971498203268916	1.438288613483814	0.2835778664685551	0.3198618586605626	0.3350988355464406	0.6795280038701057	0.3865720786732103	1.3236737051524248	0.06166458035988431	0.6752989656884214	0.8257285330028568	0.25939612158198844	1.719451685258481	0.5175311077000699	0.4554237099369731	0.6287449230101785	0.8249939604085197	1.4740578417426589	0.6417190035181706	0.9620340896116608	1.137066114674175	0.3284821293437945	0.6375621503088347	0.8872819118761954	0.397328432088381	0.8819508288963811	0.5556567107341734	1.3884302830353126	0.45679254831513894	0.20816648399303994	0.8181387504693991	0.9422162187550438	0.34556106145387133	0.6495625485042353	0.6969676066255983	2.2622642563806257	1.8347534350525345	0.3175788607872707	0.5113252174467549	0.16139320442411242	0.5391850884284857	0.4466406586998919	0.26030386907801906	0.6485029714363699	0.3181637557168444	0.26912330191010936	0.2554948710839684	0.5863453869036828	1.2064940293397215	0.4973425836658407	0.29382100390985477	0.5522539280753984	0.6143175514050896	0.542560637467979	0.36980827800029736	0.908524653360558	2.3026079622912237	0.6065812223920213	0.3683512466060397	0.2365309845141932	0.6135789422086464	0.9127665148974471	0.3485996976940169	0.18660175355361575	4.559355864226943	0.34020762544733496	1.3818933247752807	0.4599078608085003	0.25484272089174986	0.6100416776425484	0.7383944537047329	0.1163547173589159	0.35547400141569496	2.1807938195432213	0.1599551154593868	0.36521088280242453	0.08336450193930078	2.1535071571486157	0.7630020929314019	0.25099301044966826	0.7961475897533086	1.0049471965517025	0.8172897680764368	0.21046128302674671	0.2739302703835944	0.14141060230716263	0.5180244938727085	1.7894593337904499	0.5681662414287107	0.9481302318220568	0.5155195622340483	0.45703718493147116	0.12224517784767785	0.3947210557314762	1.1364504371453288	0.47316195417422713	1.1619435165477467	1.2328519832578637
MAP9	0.27723980509688273	4.808069129884272	0.41263908382491854	0.6788439880808734	1.9970348095794135	1.0891781283543742	0.9287948120544907	6.160563248888032	1.834574625296698	0.1329060551756216	3.8019416633318253	0.5952981200690508	1.2998415818621267	0.19514857250526418	0.14036062217166312	0.20182040440623727	2.861062850833942	1.9905758020421125	3.630902947860746	0.7274040307548852	0.9451450275878621	2.9367075031035017	0.2329795218911237	3.1315329266599266	1.0674361198230509	0.6848282736674505	10.899314515189765	2.4885512811110746	0.1415639943022533	1.2678448081473626	0.8090871911211384	2.9335128751712234	0.7532346829481076	0.07789173857415266	0.9347230872118701	2.018179070006285	1.172284098784358	0.03657766154373565	1.8489525911065172	3.561205333645125	1.6092386378947698	0.39083060442841555	3.6320756054193923	0.8624378079594239	0.986987522917729	0.18653977199966243	0.9294259635651891	1.488454406471881	0.24887360992267116	0.23915716069927817	0.2041171579399741	3.037748153288666	0.29520232562699933	2.338660343018216	4.434219457843032	0.10994826497237598	0.17347553035821495	3.2736220666972473	3.370711598649904	0.3099230762120051	3.6568364582365573	4.008664317115915	1.485337179025096	5.728599358300089	2.0881755420162498	2.3744018617760556	2.3659044599910755	0.5270163371312127	1.5610462252585253	0.16208390063907485	1.0339242564175706	0.27644853309111994	0.11848270344900236	0.4228605251051576	0.3526401178433398	0.747617875949812	0.035714449967527706	0.4938986030693051	1.5299689662068667	0.3089641442772557	0.8548300203065309	0.24348256190871553	0.7358931286924479	0.5790712146487176	0.34518703006600093	1.9709013253977448	0.21434723241634868	1.5067257125149283	0.20507141776029036	0.3922825910317682	1.39916540633511	1.4363008772909982	1.1944491945250526	0.9206642630353352	0.7379907289123544	2.3184645752448874	0.08106052006706621	0.2715811765477123	3.034129470628316	0.6852600568439162	0.5093788936980621	7.084876639237745	1.3514510519691831	3.4336028786948267	2.483645280782637	0.6488353045909738	0.5517770121446783	1.1608632615260013	2.3356141380931454	4.6934349585785675	2.5004728346102607	1.9854823261216747	1.785394148487626	0.7607034837276043	3.80382445140585	1.0977890452489456	1.5675915415462303	0.8851744806056325	0.5138094094822663	0.8600791894224182	1.2798621331359512	0.802459629585641	1.469092935521663	2.135945662550652	3.0236563754569596	2.310720001636334	2.2520174776787885	0.47291515211668167	0.7336334946130234	0.15812324350367102	0.4827390618234413	4.665253172005075	0.21923515316882836	1.4751033998008616	1.3590164580307929	0.24912250197818575	1.7307182761429534	0.18925498401600005	0.11295436607922515	0.5553421330962531	0.11791197142461396	0.46471780890138237	0.94131027326235	0.16113615757869648	4.289661378725518	6.19104858043724	0.05644721119453089	0.11982925701189973	0.07209136503784386	0.06589263287921732	1.5556820804237166	2.6041123947750537	5.533327131893756	1.4309331098446063	0.1254469697413163	1.6386268156950967	0.11075359137623275	2.1973475038232855	0.3555555563408619	0.36438652763655477	0.04392238533898718	1.64754984093799	0.2272554637110571	2.8568277196000795	1.6589203996961177	1.2546300656030063	0.9750388060999462	1.1937387281155742	2.258980054816519	0.7886547123662295	0.7501708507454736	1.6148618719163297	3.0058079183951314
FCGR2B	0.07599008976104682	0.5658472242911325	0.40574028475862467	0.2634485660790631	0.062381152210709834	1.0328943411248113	0.365384553924031	0.14249972802173794	0.13890846049786032	0.008516487705760412	0.09988610112864849	0.7241641375233674	0.6935088233326145	0.5072091582959153	0.5262009116836943	0.18320971682169263	0.2104642115176356	0.0496259173729785	1.8869316267334773	0.7125167477494678	1.7800366797408897	0.5972402529600385	0.05452365432940409	0.9570854040069223	0.33769389940257644	0.5753360251496085	0.3863674484240023	0.3029901454812729	0.5028644251297085	3.081808696551743	0.31850478890226763	1.670430701676377	0.6122772165255363	0.16637416885036105	0.08840090722964922	0.1875892697766537	3.568909424472144	0.1441039936781512	0.04031091644541562	0.7842938481760207	0.49829030285440234	0.32212774999075644	1.9304696845681604	1.3487202588005571	0.1511259570306258	0.2672886867719608	6.4124344105703415	0.24424361265907146	0.1939821765287877	0.5802174632848682	0.33020690803295394	0.11581356558524636	0.6487633678892426	1.4283816752877914	0.09535911686320553	0.12916521501280487	0.39171157490752107	0.2738637710193008	0.2734757204074105	0.13562627837598717	1.5893445482840582	0.5119856240996408	0.32974122252269233	3.218376737935409	0.24894550683376826	1.9731404082916062	0.7670199252234506	1.1215810522018805	0.31150147992108757	0.12303622687709193	2.630503763379966	0.5960034434690642	0.07175096889846566	0.1343244381312243	0.34545935530734173	0.26242958730679944	0.06241490180916376	0.46034226620318286	0.1690886298143106	0.08117227062693888	0.5510206258708983	0.16413791168627112	0.05093429518909609	0.14026439057370288	0.3610918870398294	1.1957654327204192	0.9401811876043598	0.21296174557404957	0.6953658674626841	1.2941667455408563	1.2645669313474661	0.7625656806358596	4.132275732826999	0.7638972504910915	0.30980088118314786	0.11915453622918548	0.10708202699689062	0.1003396118500457	0.4574682257836771	1.0096741200738668	0.7448938571079822	0.15268783921938156	3.4506478428256573	0.3537481867426122	0.21044564243002029	0.31772602920684045	0.3720678153729977	0.3214359875319246	0.8326245529676581	0.34068849244939736	2.419269216239083	0.09927004479649137	0.2528315572348483	0.4846737196342641	0.20977747057890905	0.31984927542062525	0.16407739157418688	0.4925553876043798	1.224929121226975	0.8350457308635373	0.09895143539518858	0.2268838818387724	0.58851210038331	0.5030119426645101	1.6448345472531352	0.3052783786926325	0.24970326117523878	0.5673569519915196	0.5098894042666651	0.638531118859125	0.7451752693795444	0.46703237387174346	0.07024185181666454	0.01806174981648967	0.0225218332007866	0.16784503049081212	0.5115194308153157	0.17537899556081027	0.01251012921341177	0.8159229745715821	1.2186583461110363	0.26706253693708226	0.12175604627326497	0.11412333465821245	0.0717293798730787	0.2267429763635882	0.03705302589558657	0.3466976924648524	0.3805623439666588	0.08624342436393184	0.10759819067689369	0.043342579175472684	0.666732380345519	0.17225017357296735	1.2971243238801788	0.5626666681137606	0.11883315145503692	0.5214957057539626	0.32801358183564133	0.3305663222824142	0.10252831363232695	0.20905614583674548	0.6168753726323228	0.06485013835080822	0.40071945951938903	0.2540673750503235	0.602963715427649	0.0986337091274847	0.7261184007486159	0.9758047236930156	0.31853747855974057	0.5610572521558879	0.5481300867355354
CD1C	0.22749510759588976	1.357387135534089	0.9989839518655228	0.2557222215622972	0.10848838285087559	4.645946659407866	0.8163566891613674	0.3338672411038819	0.1982183756357534	0.12304692655295923	0.05866515211170675	1.8567757549881998	2.088908330060421	3.939892652546467	0.33195568239562623	0.3503421144690644	1.069032841804113	0.08215618172038086	5.455250518950346	3.451278619230777	3.7675034086811516	2.5253164673692785	0.7252414983934532	0.19614255251175416	0.35679979082455326	0.2559050818361268	0.9964706412067816	1.1133848913230873	0.33240516901674844	1.934667570628787	2.752548472869876	0.5731693206362651	0.27572672494196726	0.19077681780675415	0.3388552673630276	0.2281401899538158	0.46267724037453295	0.3762698586436901	0.016881608456487562	1.0670002922731916	1.1110092537807867	0.4125046604847513	4.155277311846846	2.7135387797821005	0.029910691299990022	0.8954920111662816	3.2617645764981154	0.10422770034516393	0.36829967637234917	0.6078091742645537	0.25472108189620024	0.15731730669766875	0.2355470593512028	2.495140603789989	0.37314238398697386	0.16965362070676537	0.13596352169665815	0.42117269825463244	0.5458894843899205	0.10664162239663955	0.6399939504020158	0.2296519789398077	0.3605701313823193	0.46620996232531753	0.2724837500359363	0.5190153489288261	2.0066114934526187	1.0090836855752396	0.6337742513975109	0.20777583444065972	0.4047469472373726	2.224536127745027	0.10447001537577294	0.215636746090893	1.413041052744315	0.2459877719448751	0.060118381380315444	2.7712764823422935	0.1487728416786669	0.07627861814231673	1.7343279336411999	0.5385774834390114	0.21364924535040153	0.18423196767670502	2.0303841691056324	0.5750852360462986	0.18633493031417014	0.5424003236501513	0.9229255828758398	0.04728940152401462	0.1933393520816642	3.656105638684526	7.8154333851148685	3.339174773023463	0.3789230931673453	0.4918727724488863	0.16933762076762782	0.2944733802517907	0.5831946336449074	1.0024204928331133	1.6630468249089443	0.07353488897873572	3.5604337295420425	0.6646570319730332	0.4054048320093073	0.5858393524574288	0.3877186660366021	1.1420001707011291	7.818970385034053	0.7307610053555134	2.489988721851226	0.273192744485923	1.2698285626577728	0.1605181990023219	0.08548642771872617	0.5308145562870448	0.15620258085865735	1.355520272272332	0.36373288892132605	0.278831177134766	0.3634725287977232	0.35825544236965134	0.33412369804402786	0.7093565495395711	1.6085282088696138	0.5980593279818864	2.043644594683013	0.129728517298755	2.0333337955778314	0.17493559783467183	0.7678330416895802	1.1458397195027232	0.048326673758591676	0.04832549476642001	0.10846577648223343	0.24601845296440383	0.23360698456130025	0.06289798849639783	0.051642112290994246	0.5766125559999176	0.8686256995348078	0.4439030465800553	0.12806011197931455	0.4972762883891524	0.032900065989900806	1.2699561306842484	0.11896560369977638	0.9525167035663991	0.30723217826691895	0.11249082426173085	0.4343700805391959	0.16525176332629354	0.7972895448612598	0.06703528382427293	0.16717288888934978	0.36273159119094034	0.13512727898770205	0.7069513963287788	1.0332239403055468	1.3645856764226147	0.41632365303002294	0.20136404513972805	0.2727373498762118	0.071387445478164	1.777987691195321	0.4021607785456127	1.602146240464645	0.16170985277662941	1.8580207099909178	0.16817306061588222	0.641526611714333	1.7120537027258438	0.04903671411661481
CD79B	0.8188682593635648	1.236707807304306	0.33324094844004293	1.1060411655762037	0.24756936626463877	2.0316145803178647	1.996258118668917	0.7102035723728379	0.09686573064170556	0.22071542450477777	0.12141994223112396	2.9483258182234633	4.268008985382	5.785770243876932	6.088514078540018	0.5102605636219579	0.14750597384609265	0.07729072602886311	3.4184441979353197	0.3615921801093147	1.2899330481577747	3.114480411892467	0.10352004809585869	0.242447439958698	0.6468791377602083	0.1461102622423518	1.318817943411076	0.6284687880858293	0.20967095276422065	13.905145513595528	0.45858054085530586	0.0988579297009442	0.11096454134765832	0.28955885279585236	0.1798288863408679	0.3273811725836704	0.787819695506577	0.06922400604543211	0.19799367225835907	2.2304666446215387	3.7711286219063362	1.1383542072926733	4.764812853611178	3.68545531390298	0.10317750484530586	0.31993389461420163	1.9166832863049268	0.5855291723721325	0.7374846885039588	0.06535011226798826	0.31821931417515215	0.10853381495677716	1.3956296494528924	0.9250552168833408	0.20792614166879342	0.17166553864512335	0.7504140524436602	0.35174101482583064	0.40650103698683493	0.14714493090420167	2.8258194425511776	0.4419580277909263	0.34932075637511195	0.9043212890985655	0.42297207112032176	3.6132587348910006	0.7173548387555768	1.5725267932475306	0.5424030731127754	0.33447247707726535	0.7539384841692862	1.1661641521610724	0.09979513672860207	0.0307797145862847	0.8805209289617566	0.19896789445029484	0.15899095973237487	9.645916036601204	0.5023906777925082	0.24996833216970682	3.121041859403519	0.9349097041145609	0.3712231723873096	0.2796251547860593	0.36432578991361453	0.6998291188780807	0.5849169921900206	0.911697187366586	1.0733447043230875	0.27405117594676986	0.44461854204708295	1.247010101701873	10.969083679192552	2.8372001442992327	0.4847171759189228	0.6284165139466453	0.20179153104231973	0.1406480660483207	0.39676005107486256	0.9281647743990649	0.4152286783964758	0.06200578111776367	3.671873752355242	1.1226555321984795	0.4370161763319931	0.04222701130469231	0.9542836502175536	0.064196840080335	0.36385789905944876	0.6373278017042332	0.5429063081928713	0.09423836258100615	0.8340567513575114	0.12919914334788962	0.15548591300308479	0.2369600613972549	0.12044296852669345	0.10834386791577821	1.2468616977337366	0.8952450340589275	0.2061813452623391	0.11740185860763286	0.5246163037433864	0.7848672453754135	1.217123004207071	0.18337930249014667	0.15778868681413694	1.0907837245627694	1.9477405192129602	0.27313767875489536	1.2264423513736933	1.1930984668482498	0.1500334114411892	0.24671559082911254	0.09146005778640132	0.5152489835207159	1.5872444263569214	0.6818988656697618	0.0415661072086031	0.802981240621998	0.3401252008246891	0.4790070658568131	0.06974933983701903	0.4152986816370283	0.24967670271697529	0.25112511372641033	0.12897472901124463	0.5025225991250157	0.5774100777386189	0.19103471339213285	0.6782086492822983	0.17401194662969188	0.1205595887122608	0.19077258807083397	0.35813999589636736	0.6550659667561358	0.06580576199568045	0.20535936310407554	0.6303495308084841	6.284936348540561	0.12023300489462896	0.3346753158457141	0.2620835471468619	0.29550283921511133	0.4561376906844583	0.3837105832537213	0.6977375762103062	0.19523743643534752	4.679294143854959	0.3545154596450788	1.096857633894884	0.44164830153279544	0.3270293041603827
VNN2	0.7439167779714693	19.618386637643358	6.850521724328134	1.1578436383712183	3.5157697016927267	4.392753287181215	1.7302407356671683	4.250777228324334	1.512422015391568	0.6393174974898814	0.03836741053410364	0.6425100726223525	0.6442972244169645	0.31288703139002627	1.3899777434134188	0.07071794379931329	0.0863154057749258	0.02849355541151577	0.997272709961788	0.22636273176042354	1.4062376838071255	1.6845206950307179	2.5896393852154937	0.2137976170566458	0.2442029676202202	0.04809300947319883	0.25491612355838766	0.34017637908527787	0.16563447844701185	2.942891141953301	0.20899986670196813	0.3793192332729791	0.15444687577267646	0.20378992698937615	0.12785403540777063	0.159152260123947	0.43994174491366844	1.4582699842977243	0.09200572782050664	4.163692063432869	7.490113829660842	4.017389012097913	2.729988808761841	23.708681970858	0.13041197725912346	0.05664845731481627	6.273557718977875	0.4787823910646507	16.674897235238365	0.0903434898047708	1.2494199668373134	0.07794438943171556	0.7777983759840532	0.49565203648433553	0.13688010338990142	0.1356112116908228	2.3295468519466067	0.21746038730933503	0.46752023824525746	1.1042855429849854	3.4275447625150397	0.16468636425307093	0.3177653394996687	0.5265862784993947	0.32671143139580794	1.6097665231418015	10.140790812297315	9.271617176699616	3.6027634926716408	0.3732693406423706	0.35294302729117355	0.6083651640438643	0.26716476659765354	0.3039394528079089	2.378662962025208	0.23576902038916114	0.742670167754524	2.002446982027828	0.3840728507189741	0.7950698825613256	4.2477896308056335	1.4060928326277051	0.3579453568998894	0.9906870564665944	0.20345026234620978	1.0752209482734933	8.068433405371701	1.72529484573935	0.47425686047491933	0.6237064362788134	17.62330783221614	0.7970393606535096	4.325323590755088	1.979506929952875	0.6969889500924427	0.2879307567126821	2.6847990697339617	0.045266317131385625	0.24279780383801364	0.9872186415626838	1.0272193263266973	0.022264963008797434	1.6053778088306307	0.5704268510675028	0.1864248269108939	0.06195097312566644	0.6796150522555195	0.02766207106308105	0.23725046788500403	0.7289072522233184	0.2624499037056143	0.04785801496166453	0.30337043321414336	0.04374166645807165	0.06776813107822588	0.3970742549618136	0.02503861660072615	0.09459812002588208	0.5389554751866117	0.46758332313405604	0.27733243841816146	0.10738819137492372	0.6907215544923564	1.0430996334525946	0.6598493830632775	0.2037160880296527	0.11660700523869427	6.12020947871392	8.038556366987327	0.09032295544560265	13.614030786448232	4.62006343277159	0.25021396886241254	0.10535067981727742	0.1510703022652471	0.8667408561752326	4.348073147871485	8.966606331938994	1.763768711729511	0.7274470554107568	0.7804800875465217	0.34738622048743717	0.033060074484080326	0.6418857081730007	0.18378991478533546	0.2645095513613198	0.28250377407339533	7.212812026641064	0.25982579084526436	1.7260599436284432	2.0267767405550514	0.5451190805548352	0.24404960419099342	0.2146408430266069	11.868299348417581	0.2500206969731287	0.27725227993643586	0.15208915991261351	0.11169182155266366	1.4598692326787641	0.06859730034068257	0.08480260817605934	0.38222591000471606	0.16048957845681167	0.41390020484808443	0.438359830774284	0.3001552222488153	0.991493898885047	0.6833206940787964	0.463368340307623	0.2938966401521743	1.3509361484019173	1.1848211258053407
