Gene	TCGA-OR-A5J1-01A	TCGA-OR-A5J2-01A	TCGA-OR-A5J3-01A	TCGA-OR-A5J5-01A	TCGA-OR-A5J6-01A	TCGA-OR-A5J7-01A	TCGA-OR-A5J8-01A	TCGA-OR-A5J9-01A	TCGA-OR-A5JA-01A	TCGA-OR-A5JB-01A	TCGA-OR-A5JC-01A	TCGA-OR-A5JD-01A	TCGA-OR-A5JE-01A	TCGA-OR-A5JF-01A	TCGA-OR-A5JG-01A	TCGA-OR-A5JI-01A	TCGA-OR-A5JJ-01A	TCGA-OR-A5JK-01A	TCGA-OR-A5JL-01A	TCGA-OR-A5JM-01A	TCGA-OR-A5JO-01A	TCGA-OR-A5JP-01A	TCGA-OR-A5JQ-01A	TCGA-OR-A5JR-01A	TCGA-OR-A5JS-01A	TCGA-OR-A5JT-01A	TCGA-OR-A5JV-01A	TCGA-OR-A5JW-01A	TCGA-OR-A5JX-01A	TCGA-OR-A5JY-01A	TCGA-OR-A5JZ-01A	TCGA-OR-A5K0-01A	TCGA-OR-A5K1-01A	TCGA-OR-A5K2-01A	TCGA-OR-A5K3-01A	TCGA-OR-A5K4-01A	TCGA-OR-A5K5-01A	TCGA-OR-A5K6-01A	TCGA-OR-A5K8-01A	TCGA-OR-A5K9-01A	TCGA-OR-A5KO-01A	TCGA-OR-A5KT-01A	TCGA-OR-A5KU-01A	TCGA-OR-A5KV-01A	TCGA-OR-A5KW-01A	TCGA-OR-A5KX-01A	TCGA-OR-A5KY-01A	TCGA-OR-A5KZ-01A	TCGA-OR-A5L3-01A	TCGA-OR-A5L4-01A	TCGA-OR-A5L5-01A	TCGA-OR-A5L6-01A	TCGA-OR-A5L8-01A	TCGA-OR-A5L9-01A	TCGA-OR-A5LA-01A	TCGA-OR-A5LB-01A	TCGA-OR-A5LC-01A	TCGA-OR-A5LD-01A	TCGA-OR-A5LE-01A	TCGA-OR-A5LG-01A	TCGA-OR-A5LH-01A	TCGA-OR-A5LJ-01A	TCGA-OR-A5LK-01A	TCGA-OR-A5LL-01A	TCGA-OR-A5LM-01A	TCGA-OR-A5LN-01A	TCGA-OR-A5LO-01A	TCGA-OR-A5LP-01A	TCGA-OR-A5LR-01A	TCGA-OR-A5LS-01A	TCGA-OR-A5LT-01A	TCGA-OU-A5PI-01A	TCGA-P6-A5OF-01A	TCGA-P6-A5OG-01A	TCGA-PA-A5YG-01A	TCGA-PK-A5H8-01A	TCGA-PK-A5H9-01A	TCGA-PK-A5HA-01A	TCGA-PK-A5HB-01A
ADRB2	0.08739490790481641	0.06935626609422196	0.0841189864453944	0.0790653493364184	1.2303891883867397	0.1559116354052168	0.5486999959766716	0.045674324255619014	0.012925650986772341	0.13998687055714143	0.08807874111104241	0.3993651262876525	0.39433321055504633	0.06427651560322567	0.4176716120028652	0.3026059192281856	0.12722318820030032	0.1763102199533868	0.16503155003772374	0.062020326430380246	1.203748795112324	0.03241018431506726	0.40028226323716076	0.18771351282767346	0.04044315244649632	0.23825602706141513	0.3008604885739068	0.12413681055612091	0.24847366705042906	0.10861673468676813	0.09678009494776862	1.0177956503722658	0.10083659997679573	0.1234320816936636	0.030519292997295056	0.07683449305084444	0.07606232037047445	0.16298552467087823	0.06944739792851307	0.0794017510825964	0.04392752252400678	0.8295517919421733	0.0740025604947594	0.02498374540452586	0.05488321795769191	0.05851413093769908	0.19633402911994913	0.06936941040029665	0.1188894954691766	0.18474884314079998	0.6751870991349311	0.032287425780405554	0.05375030010650517	0.09352400166358366	0.4108865457112092	0.0638891579642995	0.11611917787380754	0.011224103243698824	0.040351196813832146	0.09786719733258686	0.17434142149995835	0.06285317523252609	0.8008952864096448	0.03368751782869506	0.10664799302836037	0.19853513047576477	0.011424020832531356	0.340128289358822	0.15414719464298177	0.28631209636118315	0.1113687633749354	0.4726181417893762	0.11963529521712912	0.40562592248290974	0.8158389718341903	0.13480754540527573	0.15918422934197585	0.16587689632582325	0.046800887711533345
RRP12	6.623178026754766	11.089146659101482	8.431854684288265	3.510894566079176	5.92794052746806	13.547544787338	5.352918327496381	10.719784788034444	9.013830547606306	8.558928269360706	7.004485380766733	5.897630441125403	8.388799166778169	12.01876337440427	13.28427875163633	3.8201646775741516	11.401399344305567	12.287338505275455	7.211061588895756	8.236995978758717	2.306159615477978	12.959101428509056	3.6054002824332905	6.127655068730244	9.109994351162166	7.536980377212728	8.225384754426338	13.79815893780541	8.296960715690762	11.882421169032757	3.1743025778000202	15.459574689853262	6.305710197097545	11.979302538741576	3.9136773860857064	3.9422184760410213	8.696588284186406	13.465046393862616	8.298251583536233	9.59301173657489	2.7511065040978187	9.988835668935007	10.47438501396874	6.218705269623369	7.6780571605087236	7.535123079991887	14.774210799965877	5.394107077215673	5.030847707350104	8.65746025165656	4.005362890532025	3.232391901336758	8.15844981923994	1.2609807480569333	2.661902966721219	14.517683405222256	11.073357591290153	6.488339694483178	12.151619332887615	6.698662294615252	11.739999600397143	11.768304574002485	2.347703719201436	9.386730215842354	6.737611063308603	2.788377102045129	9.050395540267543	4.972348810201354	3.360224495531182	18.417839701954993	5.413634194842137	13.633467607828305	14.095712886346186	13.4269837251055	3.2494795782634167	4.013424837453188	3.2375567775272183	6.631414982919002	15.7102924092618
CD7	0.2053679147260441	0.34924113222997777	0.09774884106233728	0.11612151032036633	0.37173498871861743	0.03066749089918197	2.910062323778461	0.1552442726551002	0.12203752197723627	94.71348087979764	0.2771984512313579	0.5252584741008943	0.2127483798291565	0.08630992544911908	0.014811065325635031	0.8311428392092062	0.982781685079479	4.447898789576444	0.23640824161626584	0.06387980239646329	6.71446401857653	0.10200024186180912	1.7132666288416214	0.8111052752874357	0.12091726250393076	0.4362655149986452	0.7574864074289531	0.0611497869595059	0.44112141715493536	0.2392844536283194	0.40611074577184003	0.13386391426582156	0.8193388523936564	0.11653838864873389	0.19209858462474494	0.17410387101929747	0.5892449872830863	0.13415420819169865	0.15736501057500463	0.0285589165816027	0.015799682428877748	1.1188874979027892	0.19796361372663163	0.09435360375956425	0.08444412405921198	0.16942140821961527	0.20279658737384	0.32747561244194245	0.05282329707279598	0.329480028576395	1.1819901578305805	0.7519428624484528	0.10826312732209042	0.7064054209737853	1.1262730487590735	0.008042792353606165	0.14617854823379917	0.070648240343824	0.050796771711212774	0.5407187502116475	0.5623984936745838	0.5107079024474033	0.7290208192502201	0.07421415605028714	0.0671277952458067	0.9580620626003256	0.035953294082534226	0.599446574175049	0.2625392450069781	0.12721013628582956	0.0934656068984554	0.24383736358972574	0.09167253000592157	4.978631809276376	1.2448877425139826	0.11879329622705104	0.3595262866886224	1.3085857521139332	0.03273115100361035
MMP25	0.1409940114648205	0.12815252318125214	0.2645785049069982	0.5168215339697362	0.06160295650416847	0.1260369954378684	0.7673572054209075	0.15626574490825496	0.29122187139814204	0.3845129345508478	0.131247448949813	0.20890672709641755	0.06790065389138045	0.1466063301358016	0.0687246353995703	0.16069063718574306	0.08203521381613976	0.2648242746338578	0.10922061457179266	0.028229319688932053	0.3662764743488711	0.2884815371708609	0.12108271672665971	0.17780783846683157	0.13499347927601746	0.25303875680619803	0.11322194609792136	0.07206104048427098	0.30303892533974564	0.13142335322713516	0.18170896765437972	0.06971982308512259	0.06884554099283147	0.06008314349860666	0.17827083871315663	0.07052721171423526	0.19041388926530445	0.031385910815698415	0.1390833103637963	0.05205980400870147	0.277537926136187	0.47467297051342605	0.16210031299875638	3.494132413401875	0.1373942700643065	0.136718281118126	0.147030290583958	0.23154520601770323	0.035014958190566325	0.051388775806623155	0.061624016436416795	0.17512759215982143	0.03588216835026925	0.09365093680833247	0.24885739120809025	0.02665661304787892	0.17888735422759372	0.1030272569432924	0.0	0.022685191496802926	0.0909260655331503	0.05244873541579764	0.18507283821236742	0.02108327506377461	0.07910573382790353	0.07593230930421724	0.10962879128672154	0.12569390176633188	0.10593086989486755	0.17567444394439802	0.1548887753676551	0.15516708236636734	0.6467337972698077	4.940873336146712	0.1856696060475993	0.26998102501115806	0.15627478589884758	0.1291904694888255	0.1084824260717101
IGHM	0.15987451594993973	12.91414464333982	0.2896964306998626	0.019031179933181486	4.264661049283069	0.0422192555080152	190.13394891348682	0.27704619686669374	0.5693548651867177	7.10124357629199	1.6263981277197779	1.0330167257926717	0.542381449321161	0.018565775438108556	0.29735512338421377	4.578850241537063	10.03873137660861	94.81374054815697	2.0710963021942566	0.3419963134447228	17.346258262654185	0.41346322872198327	8.584669341444073	0.24179010536485546	1.3798999193648545	0.13294466442927533	0.14483538341217939	0.09353728598120714	0.8097094469261428	0.23529829123004387	1.0016915741646897	0.010969493214206594	4.355642011705657	2.1094339112210303	0.1322289334598017	0.06657915089991207	0.7520504854213979	1.4213666163311274	1.7451630052761464	0.0409546124426754	0.20844778170934553	40.596717738541976	0.5610955465054766	0.2020581369101191	0.5548407869117469	0.13521084081774837	1.7303688996854647	1.5152844211963878	0.24240221056110944	0.4002245807051481	39.034988760403856	0.04662986869212049	0.15525359334395272	5.970024617249686	36.22654251811275	0.05536167052120344	1.6254062179609288	0.032419955929586575	0.17482697646394518	0.9344205464579824	1.5736616878737357	0.15679019845140063	38.0274912285266	1.301438260861484	0.13690866517260614	1.170800694121405	0.06599480490982979	1.6139992273511932	6.796492366031224	5.7038013830635625	0.013403336559726142	0.14546371581316309	0.7061388644321567	70.37037642194522	4.877215871366352	0.0	0.9804374597295296	0.7825669336807566	0.2778715457898311
P2RY10	0.011125925972084172	0.18920341031761212	0.0123564004577843	0.0	0.0	0.00930400306257928	0.27165051258262674	0.017443893334727845	0.03702414005632515	0.3898391069630265	0.02402781916223229	0.2162669884063475	0.0	0.0	0.011233572841192307	0.06566531663770325	0.17668711217501665	0.3501483809157504	0.05433507628870826	0.0	0.48259429452842184	0.0	0.38218852809874937	0.21313648038080912	0.0	0.031020855436789452	0.8110894878419321	0.010306567284977808	0.012166259022024395	0.082965594570519	0.07700449873073567	0.13053879445582206	0.035010378028829114	0.0	0.058279492950523704	0.014672277291969626	0.0	0.0598531466192862	0.026523282425702455	0.010830371166182573	0.0	0.13578069026221185	0.0	0.05725060594177567	0.0	0.03352148965370372	0.1441994245192093	0.11590905158487264	0.0	0.0	0.19138551400484438	0.030827955341699242	0.0	0.0	0.05062109304859086	0.024400484844316228	0.01705697040920917	0.0	0.0	0.010382595686667218	0.07282658415785792	0.17458053331435952	0.16470307860978894	0.03216475981263134	0.01131413816459248	0.07898369086595025	0.03272288163583137	0.1855735203645894	0.06926087777319467	0.0	0.035444874496285195	0.029590468748482923	0.05959695021798117	0.333500274114074	0.5570751818395911	0.012871391537192078	0.15198871370694178	0.09502731348589588	0.0
SLC7A10	0.012896203489296987	0.04934432239196895	0.0	0.014583842160373894	0.0	0.10784389277982909	0.016868228205879632	0.020219440490105933	0.0	0.5551515107453944	0.013925476679423676	0.013193570525535048	0.0069272333396626085	0.014227196607024428	0.006510489178001455	0.0380567553512674	0.019200027920220242	0.0078050284448882845	0.018894145139529694	0.056159196256569954	0.01472055884951251	0.017934468755468558	0.005537495308278295	0.005614755181422737	0.005594896089407886	0.0	0.0	0.005973237163263478	0.01410206687027249	0.0	0.0	0.033624264638623336	0.0	0.0	0.0	0.0	0.0	0.0	0.01537173841636541	0.006276811061622478	0.020835164630120806	0.14426971123810928	0.030712489848696345	1.9520873999293111	0.0	0.0	0.022285786984378664	0.019193095468319932	0.007739832716928685	0.008519370338201604	0.05837826418161285	0.0	0.029743214925482153	0.0	0.051341113417404216	0.007070728732592846	0.009885476582364827	0.0	0.0	0.012034599822021264	0.018088763085408077	0.050589633809781986	0.0	0.0	0.0	0.009155100908470049	0.00632158529833915	0.005377516188012299	0.0	0.04659805565500896	0.010271152156382746	0.05144803775648854	0.09210611914146938	0.0	0.005472143966232634	0.014919395012165104	0.025907656967975257	0.0	0.01726512979651984
GPR18	0.03154095051522021	0.017879127295830743	0.011676409866605564	0.023779000503629355	0.0	0.0	0.30254069047930154	0.08241965325599132	0.02332443204807011	0.5367905870415295	0.10217490082420588	0.07529255380875033	0.0	0.04639497761471634	0.010615373077997425	0.08687232298574088	0.03130570590137638	0.7126629117147689	0.041075950754092316	0.02034838802171013	0.5280421848931429	0.009747402567881203	0.2347514913546931	0.09154875979737431	0.018244991335624183	0.019542488592767526	0.1383875386201321	0.0	0.022993464378129547	0.029399954208215062	0.07276682977524107	0.01370611730751281	0.0661674125638112	0.0	0.03671485876647629	0.013864840648569743	0.010558078093675372	0.01131186827621522	0.0	0.03070308052313253	0.022647867632592744	0.1283084824643299	0.03338454085232945	0.009016670380245007	0.04401651978301646	0.0	0.018168522879588478	0.10953040880935472	0.03785946475218771	0.027781720253900577	0.29507642431505365	0.058262896730594926	0.00969928109360918	0.06750589889457581	0.07175301160891623	0.03458653630050379	0.08059150326970554	0.020253976660378648	0.0291256122913901	0.07848981141802192	0.09831261697906601	0.07217573738705818	0.0889367028257455	0.03039468655241251	0.04276601910017508	0.2239113123132599	0.020614729416295496	0.04384028527490713	0.016362337870201138	0.0	0.03349429178031804	0.0	0.03754482922541391	0.3964755997645437	0.34797156985169786	0.04865224096757981	0.025345509694107538	0.02993260765456518	0.0
ALOX15	0.0	0.05010777743882966	0.032724133409902656	0.013328534947412818	0.0062224294588808515	0.014784181129690266	0.041110111984810294	0.0	0.052294966331031256	0.0	0.01909025761577987	0.01205793122938914	0.0	0.004334195911119387	0.053550877348698345	0.0	0.029245635947795723	0.021399627049329295	0.0	0.0	0.09417438603554396	0.0	0.020243417043492196	0.0	0.010226628515991987	0.0	0.005966813334708387	0.0054590895460873146	0.006444114282230462	0.0	0.008157409589356401	0.0230475368589782	0.0	0.0	0.0	0.007771479423516192	0.011835965336523646	0.006340494909202743	0.0	0.005736533258727583	0.0	0.0	0.0	0.10613394500531825	0.018504006994584543	0.0	0.0	0.008770522914504308	0.0	0.0	0.01067066861741317	0.016328673173021224	0.0054366123168825276	0.01891910327421975	0.0	0.0	0.009034582152700255	0.0	0.0	0.0	0.005510589694340817	0.01733817025358486	0.024925268653218646	0.00851836985048915	0.017978311789819346	0.008367073715140005	0.0	0.009829290752608522	0.0	0.0	0.05632236373399624	0.0	0.010522258249368033	0.0	0.08501917683406646	0.006817602509269216	0.01894212005341167	0.0	0.01577903019888005
SLAMF1	0.028194019012899973	0.08790047404172796	0.0052186905658189175	0.010627859676934692	0.02480809308736509	0.0	0.4589232833800987	0.0036836893514198277	0.015637040178417827	0.4610128244535381	0.02537020259399614	0.18748684917785696	0.0050481665307271495	0.00691197136634325	0.009488935035231183	0.21632176481697063	0.1212628608068611	0.32420760811503957	0.027537917793026168	0.0	0.43446338077256996	0.013069602318719564	0.41968221644852566	0.06137562673723096	0.0	0.09171099003701699	0.2188586318112833	0.0	0.020553539486294348	0.03504028273861648	0.11057694497910786	0.0061258542568927155	0.07393266758712413	0.0	0.02461417797840504	0.01859038366660526	0.009437719842024128	0.025278806126576292	0.01120203284460275	0.0	0.0	0.07646211744913933	0.037302473615727916	0.020149692065470237	0.019672878834779084	0.014157705749711091	0.012180443307931776	0.04895385804796537	0.0	0.0	0.22973057186486767	0.026040198398168846	0.008670053092824093	0.13577082405911955	0.15500264067871417	0.005152737663882023	0.014407925813007427	0.00905237467045028	0.019526236209380876	0.057005776599036606	0.07469824418631532	0.10138368813571885	0.3676842043026043	0.013584694762690974	0.08123439889524131	0.20682292965871762	0.0	0.15283407392293413	0.1096955047658641	0.013583185864874059	0.08233523025102074	0.0374923507754068	0.00839020076856567	0.4634514497713642	0.2831324974013234	0.09785152048475187	0.09817600100754076	0.13824110857765293	0.008387884562616188
PVRIG	0.04044363816063434	0.10316544822696727	0.022458256074077587	0.022868111371382893	0.0747318796101315	0.025365601091497103	0.017633420009598	0.03170497951849405	0.06729286746123653	0.010122118517485124	0.06550729528651766	0.08275241513077747	0.0	0.07436291774952619	0.010208735802826885	0.02386987215680647	0.030106495392984822	0.0	0.0592537152511039	0.019568913480626282	0.011541244602002454	0.018748028326127653	0.06946430606467557	0.0880418516600634	0.08773045228911092	0.09396942599583569	0.030712246861867687	0.1779597154649437	0.03316899952120145	0.09424582094921208	0.06997939073131554	0.052724338352096334	0.03181638688802835	0.0	0.05296266420861895	0.026667455602405132	0.020307271172106622	0.06527130444826423	0.04820713529590681	0.0	0.1415720032146317	0.02056557329816666	0.032105697553505896	0.0	0.052913003872229414	0.06092665911852091	0.0698902049481731	0.030095625001014037	0.012136400999223529	0.0	0.07323176607631265	0.028015525948091424	0.027983208155179184	0.0	0.0	0.16630824410595846	0.06200346299957071	0.0	0.014004956716671124	0.028306179470465098	0.01890932189467831	0.15865357941773017	0.17105970664393544	0.1753822437758723	0.0	0.01435560429752547	0.4460636763305621	0.050593103410007334	0.047206664298764744	0.11690850898611949	0.08052811078203148	0.12100920775667134	0.12637317014535387	0.0977661606117195	0.034322257820427415	0.07018281937971804	0.25999587363694676	0.10554865078231024	0.01804832620871366
DGKA	1.8852317911501513	1.579601205913439	0.2900687688088932	1.459045949842721	0.982855119156411	0.2972389888851863	2.0103790514428823	0.5326560709790502	0.2439715042070294	2.9273146934403935	0.3414032026365583	0.3696679595931809	1.3206744931773153	2.066804280302289	0.2002611174849811	0.33379965715698234	2.528029990442598	1.9158926534037333	0.8477931474579883	2.9208811218359894	1.4122009254021588	1.9189758669456989	0.8651519211726111	0.3180573300743419	7.490509323881062	1.3140816999167804	1.5290439611142648	0.47298214506844505	1.7544317198978003	1.6401116304715893	1.3401406133426734	0.38145271674660886	1.8785715440119781	0.40909810375315847	0.18515934059880257	0.5205362023949531	0.8203859235573765	4.475074754065885	4.878118482478889	1.1202070776939612	1.5567366002070648	9.542458222683951	0.36167076151520994	0.5524080982914623	1.7594197969326077	1.3707056897601908	0.4937676270882303	1.1719822672923503	1.5180255517356085	0.26464842236579034	1.5823509944489604	1.3603231395271984	6.480350340147299	0.39718448706519105	0.8599824974333945	0.9345779829466037	2.462705926168177	1.0214428405733869	2.709220831092091	1.2223318605476448	0.6445496435791174	2.4612971157503143	0.6686316169265218	0.3718595748611926	0.25162244542024914	0.51860621833386	0.23488077604505198	0.46839192542488317	2.463317530009284	0.19016659670193015	0.3096820246193088	6.740113495418557	0.7678992648794969	4.234447182747554	0.49996592889724667	0.2839833448546616	0.5223333645397328	1.06414156293454	0.2208415457136228
NFE2	0.04874858937472082	0.02072501511557623	0.06316327670241773	0.01837599552892888	0.02573651261002552	0.12229733308766289	0.17003501967977575	0.038215479565469446	0.0811112084098955	0.7889758867779129	0.01754643902369435	0.04156054870872694	0.0	0.0059755378215704535	0.016406749155704725	0.04795243657262138	0.11289834157437406	0.049172627565824856	0.047614164057585784	0.03144975645641268	0.4173358922909354	0.03013048861808465	0.04186427194183473	0.0	0.0	0.007551046625137836	0.0411321032632086	0.007526423983377883	0.044422367389065354	0.11359885101085587	0.056232932851703055	0.05295923819902715	0.12783254675074351	0.0	0.0	0.010714506260592227	0.1142273722310061	0.01748322776100264	0.01936876395849252	0.031635737890225	0.008750937918772461	1.7682561459484334	0.02579898904259803	0.04877547573858321	0.0	0.008159746975214599	0.042120949762219695	0.012091883353978261	0.02925713193480073	0.04293845463300028	0.2500973072310584	0.06753682075457368	0.007495434721191074	0.0	0.09241578651907134	0.0	0.012455940724096282	0.07825959390020332	0.0	0.015163888232619493	0.02279228106867226	0.02390406299847947	0.15463963759810317	0.023488481952987472	0.05783545474920326	0.03460694887762794	0.03982675549440251	0.013551602155433162	0.012644528414896605	0.02348587300823457	0.0	0.04321718521953466	0.13056294197223361	2.3804100034121	0.22753613446900833	0.08459460124463192	0.07181741021463317	0.0077104651552515335	0.014502988739571343
PBXIP1	79.00563369287913	209.74277687065083	67.90602173946667	87.11198180046026	148.3615520144859	213.71177375686312	36.306511225143964	103.01926739907121	155.92812245600962	58.10355718797265	234.14327044418854	57.752117592007636	156.92614071945638	126.40362852962375	147.23822920154637	79.47285194677823	76.01223746323761	632.8938384723226	106.59510010623453	63.12672331557992	138.4037321186755	126.0233603681171	78.52197537285873	116.88848658265944	262.3604075576781	83.20602983095453	193.09457652664722	100.45102974424663	191.85107803896722	201.72002546323813	185.77978189315814	319.07811195285876	150.79371195349432	161.37562498470572	127.43415720912722	253.50887958833925	166.300636243083	127.53107802758171	83.63481063801798	114.445074897918	58.1024192706688	107.2869484581435	157.59020367356968	108.21735207509133	117.17565608778362	109.55234547307906	84.59346343720975	58.756163060917466	48.41984680510795	76.76524319843453	150.4087295344342	102.47673454014969	103.08896651888001	137.34675513657888	108.42884335401472	149.29539297493292	115.44423326798024	49.42212237875503	321.2002019705539	160.23407619362837	127.72617938456122	65.00635756000317	45.4412048552796	789.9992295346727	169.08028171055417	81.87974449037218	77.39931042259398	100.75900536394678	228.94453375157968	101.23190063196114	102.16673976009392	273.2001690019008	148.6004841995611	27.52623896143569	102.22261058365432	143.9251159909585	309.3224447152751	61.02166638613857	364.3365698825839
DUSP2	2.1181413476507798	9.36705247101235	2.0525823108318435	15.311313193743985	10.108188502884188	3.021605019463564	29.081488980433598	14.000078740563435	19.683140512031798	6.278312119957081	26.336373970874003	1.6995941161346395	27.250606517998744	3.2454871762934063	36.954355440288026	1.2991536216531645	2.7928189680903888	8.38287930082684	7.159844372567308	6.159305389172393	3.911119909851389	19.06010730688296	1.8368491036428436	3.625501475726871	0.8919081012843728	1.4185297698064399	32.56914025252869	1.4619961717779955	9.457811728234919	1.2097807243929282	2.040906189639262	0.14889440478713611	7.040973005570072	24.17806292885703	5.601980515708265	14.979711623993703	3.6807034109441776	0.9495645947342011	7.6237139181161915	1.8294077730369929	9.628790158445554	1.4994559612166722	2.9837692583474205	54.44310378943455	7.933225855899654	0.7716535874004116	2.215939127492554	2.348829565291182	0.3738916084220385	11.482219492410978	1.8894705358943207	4.085278516707022	0.7184094847311144	2.000019488982122	1.6770595197803497	1.2751905557702985	1.2097735720700915	8.300985403315726	5.235012226631243	1.2305471754477142	22.22420823732531	1.9754505726997453	4.940544322320397	0.43524813569271426	58.146711618803906	0.8697772342905576	11.828373222024565	1.368143660470254	1.3735217162473763	2.1609920667372413	0.7442598064855728	2.36105750291982	9.788706531485454	13.654066522172018	2.132385740530071	48.05987726972047	1.2181587205827284	1.9510110852603706	0.3243467318663351
IL26	0.0	0.0	0.0	0.021102480446872462	0.0	0.0	0.08135977976561959	0.0	0.0	0.05604358085221528	0.0	0.0	0.020047091088124303	0.0	0.0	0.0	0.0	0.0	0.0	0.018058011323479395	0.0	0.06920202455628544	0.03205050772847651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05166106463659803	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.37955439463914886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10784536037606873	0.0	0.0	0.0	0.018300505904925712	0.03946307650961045	0.0	0.0	0.0	0.0	0.0	0.02904124712208489	0.0	0.0	0.0	0.0	0.018043540712004313	0.0	0.0	0.0	0.0	0.0
MGAM	0.016767939142690702	0.012673307283468382	0.08276619309177269	0.08006281473569232	0.007868914229805624	0.012464097722212797	0.10722534363008851	0.02336869299330724	0.04339943082108033	0.007460679163595385	0.04224785534219122	0.060994071373319025	0.016012351012983927	0.019183657503478946	0.016930174282120625	0.03958581194693056	0.012944460172121808	0.01578620827012589	0.027296222498882416	0.0018029499556684314	0.008506670118114235	0.001727319039610542	0.023999927422794665	0.011356229551908514	0.0016165804526977468	0.022510071842522184	0.10752566710363065	0.1363459203470967	0.17317173088264837	0.01215645919330055	0.007736924559006431	0.0072865064983684835	0.0	0.0296027206236098	0.01301234336889201	0.009827850267483784	0.009354886692067854	0.008018220366250217	0.0	0.02720417834027522	0.028093704848207723	0.08337012569154956	0.16269033700401914	0.0015978273507519791	0.011700128133966814	0.024324639979884655	0.032196100728425714	0.05545622736331235	0.002236335059197847	0.07384720290363145	0.010120634152568364	0.0	0.005156374568589639	0.0	0.010596014531278009	0.002043005209169113	0.00285629401390719	0.00717833889997177	0.012903238657884009	0.0052158874402779	0.005226538679167003	0.12790127884719316	0.28762560871979104	0.008079278621086816	0.05873327058929445	0.15607036469339342	0.007306195546800565	0.10565643118234358	0.0	0.01346396871391331	0.026709574554267368	0.009910209929159475	0.07484905352641502	0.26662276653521766	0.023716689717066863	0.183208424818885	0.011977148075009048	0.19625915946739791	0.16628531252009093
MS4A2	0.02702902923111128	0.08426838618534882	0.005003051880857923	0.061132269877626655	0.0	0.0	0.09427722065749045	0.0	0.06496061222998684	0.0496081550698102	0.009728757680134148	0.23504436258072747	0.0	0.01325273108600844	0.00454842394627919	0.026587596204280528	0.022356196893370983	0.027264140458089337	0.03520005121882086	0.0	3.825732088940846	0.0041765201211534375	0.16248376644271523	0.09022065517544542	0.0	0.020933678550976387	0.004561202019168098	0.0	0.004926064454686907	0.0	0.031178780869291378	0.0	0.04961441512479614	0.0	0.0	0.017822220496884755	0.0	0.0	0.02147831943119538	0.004385169371819986	0.06307632031870258	0.009162833465909292	0.03576111831701834	0.003863419511682231	0.004714996617218414	0.022621171437105625	0.027246664224064965	0.006704437458117551	0.0	0.011903777732880094	2.153438216276252	0.0	0.0	0.216934519016728	1.7063133643145783	0.01975929673223331	0.0	0.0	0.0	0.0	0.0	0.0	3.4963328677099588	0.0065116844758592585	0.0045810444892882	0.051168235214409385	0.004416450002950878	0.7325944998604685	0.21032567251020828	0.01953288360333394	5.223936126845926	0.029952624721225174	0.012065270743727652	0.02613537785588904	5.8950732300175135	0.0573272643963727	0.31493773689639637	0.059851771515021523	0.004020646664939287
CTSW	0.39676644208305856	0.3671305615403051	0.2592040724306315	0.2771311786438535	1.2814657285153728	0.08782784042840985	5.76972888441397	0.1921111498920034	0.14238894119420076	3.2477456152255737	0.5292410220698174	1.1222363592333302	0.08775704504840354	0.1459053222716562	0.18852013340638263	0.2203970976567482	1.6563067715538238	3.842089953345722	0.7066783988366221	0.0790497587022192	15.598230424116803	0.14064838469721042	0.6313614415102173	2.2964838635633806	0.2936392846366198	0.34705822673735054	1.0515892383020766	0.10810204080824248	0.5359523738810421	0.19579445943906615	0.904594558208649	0.5020313962461906	1.4321260918327101	0.22662125411981782	0.2445094259216647	0.4616774163619357	0.17578370857499248	0.1506669785052972	0.47292910391540377	0.05679801981593635	0.13825871025877312	2.943257754816901	0.11116527739266058	0.13010441658566219	0.17099611350267008	0.4805136861865713	0.1714119279010513	0.5210272251477417	0.1820954360509035	0.26210816700282136	3.423105798591611	2.2634067735091032	0.20454818976458533	0.7867441410442297	2.7476519733315725	0.10237131861416215	0.23257610786559946	0.1573659757282464	0.03232790474231062	0.5553873305303436	1.276725733786785	0.9041131262215669	3.8005307249324254	0.23615557509760854	0.0712020632139636	0.8450014341119896	0.1258469869076586	0.7882988259055266	0.8717442417116181	0.10119829050124807	0.4647113781040184	0.4655463800478763	0.2500367684537903	2.674254266950588	0.80217046549962	0.10800288047334172	1.031513588247468	1.9158958435368056	0.14581451680381408
