Gene	TCGA-KL-8323-01A	TCGA-KL-8324-01A	TCGA-KL-8324-11A	TCGA-KL-8325-01A	TCGA-KL-8326-01A	TCGA-KL-8326-11A	TCGA-KL-8327-01A	TCGA-KL-8328-01A	TCGA-KL-8329-01A	TCGA-KL-8329-11A	TCGA-KL-8330-01A	TCGA-KL-8331-01A	TCGA-KL-8332-01A	TCGA-KL-8333-01A	TCGA-KL-8334-01A	TCGA-KL-8335-01A	TCGA-KL-8336-01A	TCGA-KL-8336-11A	TCGA-KL-8337-01A	TCGA-KL-8338-01A	TCGA-KL-8339-01A	TCGA-KL-8339-11A	TCGA-KL-8340-01A	TCGA-KL-8341-01A	TCGA-KL-8342-01A	TCGA-KL-8343-01A	TCGA-KL-8344-01A	TCGA-KL-8345-01A	TCGA-KL-8346-01A	TCGA-KM-8438-01A	TCGA-KM-8439-01A	TCGA-KM-8440-01A	TCGA-KM-8441-01A	TCGA-KM-8442-01A	TCGA-KM-8443-01A	TCGA-KM-8476-01A	TCGA-KM-8477-01A	TCGA-KM-8639-01A	TCGA-KN-8418-01A	TCGA-KN-8419-01A	TCGA-KN-8419-11A	TCGA-KN-8421-01A	TCGA-KN-8422-11A	TCGA-KN-8423-01A	TCGA-KN-8423-11A	TCGA-KN-8424-01A	TCGA-KN-8424-11A	TCGA-KN-8425-01A	TCGA-KN-8425-11A	TCGA-KN-8426-01A	TCGA-KN-8426-11A	TCGA-KN-8427-01A	TCGA-KN-8427-11A	TCGA-KN-8428-01A	TCGA-KN-8428-11A	TCGA-KN-8429-01A	TCGA-KN-8429-11A	TCGA-KN-8430-01A	TCGA-KN-8430-11A	TCGA-KN-8431-01A	TCGA-KN-8431-11A	TCGA-KN-8432-01A	TCGA-KN-8432-11A	TCGA-KN-8433-01A	TCGA-KN-8433-11A	TCGA-KN-8434-01A	TCGA-KN-8434-11A	TCGA-KN-8435-01A	TCGA-KN-8435-11A	TCGA-KN-8436-01A	TCGA-KN-8436-11A	TCGA-KN-8437-01A	TCGA-KN-8437-11A	TCGA-KO-8403-01A	TCGA-KO-8403-11A	TCGA-KO-8404-01A	TCGA-KO-8405-01A	TCGA-KO-8406-01A	TCGA-KO-8407-01A	TCGA-KO-8408-01A	TCGA-KO-8409-01A	TCGA-KO-8410-01A	TCGA-KO-8411-01A	TCGA-KO-8413-01A	TCGA-KO-8414-01A	TCGA-KO-8415-01A	TCGA-KO-8415-11A	TCGA-KO-8416-01A	TCGA-KO-8417-01A
CTSG	0.023415802203676783	0.0	1.155485340572889	0.010818095567788122	0.010974316610119272	0.3048269109213384	0.014288085431928277	0.0	0.3246634329969149	1.4521223702923742	0.0	0.2594610993597548	0.029303175137723514	0.5479265342270045	0.15286627192831403	0.0	0.010906375039278826	0.4118943588763073	0.01074187188602016	0.1156592192879482	0.04642926065152775	0.2066521647868027	0.11674996500097312	0.0	0.2952596717182585	0.053228622719107443	0.08405907809542312	0.045056129041523896	0.0	0.0	1.4952392859739523	0.0	0.3717230430238645	0.0	0.0	0.01295204476762879	0.21903959321118638	14.346786918036397	0.07126280188977963	0.026640789685518307	0.4149952022921146	0.0	0.3788977935929445	0.0	0.6590129174125465	0.21094687807380996	0.02518671748869461	0.0592299692479743	0.06955552042900326	0.011158444405111156	0.2268743379842093	0.2843212739772274	0.5710312075518948	0.019924581859268597	0.3298356903151123	0.03343858602219685	0.04585485742397655	0.04617454002406607	0.06416941481993566	0.06428215439878593	0.056855007126809465	0.0	0.12626637026168264	0.14550821377337742	0.44294917136495693	0.29842777325443026	0.17624255824992474	0.0	0.992450453870994	0.0	0.08217352783849297	0.08375293790798066	2.1692021046168253	0.16303173846622743	0.0305655932523905	0.0	0.023832234045767953	0.0	0.8990515295740051	0.15391620194511457	0.0	0.020353244925265468	0.011222762984777424	2.365544808786785	0.010516571412003461	0.012968917359892806	0.3036674499153633	0.16001008893404367	0.15737268435073304
EMR3	0.06237335821397494	0.012720663518834385	0.08565584826326034	0.07335103501661888	0.005315019747030636	0.041336978910736066	0.006919925760798362	0.0	0.055496181584169246	0.17093703439489039	0.024229772190894394	0.0	0.09224767612065055	0.1717091716249306	0.03948551429981917	0.014945367352698913	0.04225691731816772	0.2782309982939528	0.026012217080287003	0.0	0.07870226100561228	0.1264226812241931	0.011308738238407168	0.026690142323711363	0.07745752931831928	0.030935267232790498	0.08594549378268512	0.027276666065921606	0.0	0.011815020844326174	0.1304803500037346	0.010528146355227586	0.05226701479346385	0.010643449836623908	0.0	0.018818586017614658	0.04466696118172497	0.0657413570439842	0.029583087707274247	0.09676888886466117	0.10049407965305512	0.0	0.015729056903071248	0.08123425009928975	0.04402337333148876	0.22865413653372446	0.030495725968765264	0.03824790400499456	0.014437174843105138	0.0648503459114047	0.12985642404200748	0.03570023124470678	0.06093665085040989	0.01929952447981309	0.012288013841617484	0.010796526188292965	0.09438471622418709	0.09504273051472545	0.0	0.010377591369266748	0.005507139921900883	0.01763519316577611	0.08833156721229907	0.04228303540160505	0.11016234381328172	0.17232765616418932	0.07468721031234882	0.032093930168570095	0.07690529001706503	0.0	0.06822484148237917	0.055773788488707954	0.10090276543434928	0.06415387981320708	0.014803357465211553	0.023751928186195315	0.12119409255508029	0.015081011336431471	0.09369875304109332	0.02710684929307816	0.05051681806069719	0.014786054914026403	0.04891811317232819	0.2362200936290313	0.04074661718757233	0.06281033645599576	0.024511753976217632	0.027676854599423928	0.005444132844009131
KYNU	1.680872761005495	0.02050484227429661	0.8790544986864588	1.5717057852469618	0.8241886365614166	0.9737848082835201	0.7183464842562959	0.6168165201139768	1.1860382738767519	1.2107964087627132	0.007811348148355712	1.2220912621982318	0.29510628298089814	0.6869262661819113	0.8958449927638428	1.4133335726646297	1.4593696504076323	0.5119548799375409	0.07463525826402817	1.054622819366688	1.7760775014953931	1.1709131657373053	0.11575361018621266	2.100224299419212	1.7633545087382605	1.1294545162518874	0.04812382220959188	1.6145095839866541	1.2057460448737483	0.030472012850302432	0.04521996698099873	0.610095014768794	0.06833681206269393	0.7077062621792938	0.8265482702005496	0.665331821477289	0.1818002422737579	0.035051808947405005	0.988688082037382	0.8797545594760026	0.2399471017109518	0.017887056096511422	0.26368333983836423	1.070831525897101	0.09047741217659855	1.683681410944156	0.1838472959693107	0.9163179123193208	0.16833226347406982	0.41378174664554157	0.14330348809201987	0.16277392935232116	0.10804829903922508	0.5420833439160573	0.6972219053745199	1.0668200886469457	0.3311319945630036	0.8119727274414577	0.1118808331338037	0.018400766696608395	0.15002356573660958	0.059696130865901864	0.20810037007964688	0.12609113474625322	0.6299210639144548	0.6442713893461232	1.0654576128217568	1.304539546132021	1.131965304205952	1.593701221687843	0.08431324112813399	0.04822099193489171	0.1109835992049848	1.3276468779972537	0.054882606702381986	0.5998216576557214	0.8521269447254589	0.5842398072978674	1.2198378226712352	0.7023873653236179	0.048857799831197424	0.1096369169536835	1.6576582066747187	1.090908012566849	0.7249514848339198	0.8545160698835657	0.487305739228201	1.4044236164613348	0.5239015859340226
TSHR	0.011659109341504159	0.0032694801959329833	0.07631994539558451	0.0026932530005818744	0.05191076452691923	0.027320091179197092	0.0391284876276794	0.12224403861574307	0.04279108547411914	0.032637013773226364	0.12455130223867705	0.005382912824198449	0.010942896169376937	0.12571188915125364	0.020297228495823383	0.0	0.013576154469989055	0.048573689377891194	0.021394211953386977	0.014397152319398643	0.005779471293281269	0.032493309171296225	0.0	0.07317261220987081	0.012251216673934584	0.07420951524710206	0.039529140668597806	0.05047690629887214	0.008038545483234127	0.003036710829442013	0.030182594461365397	0.0162357408279179	0.005970547038273155	0.010942368974891314	0.0026868999032969576	0.019347102203996602	0.008610266955474621	0.010398106119207773	0.012672467812101518	0.0033162207852686088	0.03551502472961143	0.03422491617667034	0.04312214476930998	0.023198804889282387	0.07637584648079065	0.005001613654553649	0.10659745372393403	0.022118674872317	0.08905583989069976	0.01666791369370757	0.03594322724350629	0.010486532864766529	0.007228620505211447	0.03968309545157078	0.05369076096833192	0.0027749361112778814	0.02283188044962503	0.034486583435333173	0.01331291537758017	0.010669043926303523	0.031139937586970978	0.08158713301392462	0.024449476539317283	0.0	0.0029804271311206776	0.028575394124584763	0.060330902912521855	0.008248820428355952	0.024707862359491406	0.01076755703007426	0.0759859992367673	0.02867009203520121	0.27764795672375797	0.027904304393602697	0.10653374738203358	0.02034916357558858	0.020766300693310757	0.0	0.014166215233919477	0.017417587299380033	0.02596778634499186	0.025335530465071976	0.039115975498322575	0.033392464494821805	0.005236372212408913	0.009686152809898374	0.012600080817326775	0.017072492081575907	0.025186635967775484
CCL19	0.04140709424429345	0.18578389911299853	9.674355870145671	0.019130068610322848	0.2716884868887155	40.27688566430141	0.15159713809571285	0.01973396657070925	1.3677451779776493	14.158816071419972	0.0	0.05735192254197785	0.18136289477073464	14.989766694025313	0.18021300525836326	0.1455169701582626	0.17357559039306425	8.03122853659686	0.05698583772733268	0.22497727674619372	0.020525677006207443	2.269520340120479	0.04129072121268229	0.0	0.5221194194845591	0.2070778388098553	0.0	0.059755908593678075	0.0	0.021569635865715364	0.8337224165778843	0.21142333546178804	0.4240855740571632	0.34975444617304463	0.0	0.0	0.06115838266040652	1.5510039911367324	0.0360048133100328	0.09421993572154852	0.710919628635474	0.020258184510907107	1.6080480877051446	0.8568569649380293	0.9443424351104959	0.12434191783462123	0.15588535959161565	2.845401624337029	0.052713339806593096	0.2565149729258356	1.5318198544962662	0.35380576664488106	13.606319807737739	6.0072998949959375	14.200175871993803	0.13797182340707903	0.0	0.510326721309206	0.0567366640685798	0.0	0.08043117610553852	1.0624352762943663	0.173663656396855	1.8783481155440667	4.360990130448999	0.08118795375706322	2.9412603386835103	0.07812138986575334	10.722986490673255	0.01912038199781696	1.3493138024078069	0.09256478176086347	7.411712603019414	0.3063139757958335	0.1801678469697634	0.11563143760467898	2.3389635413481997	0.0917735503244661	0.2817417725249156	2.6475315522875547	0.2766722255559688	3.599145241623088	0.39691316193261095	1.0134282839293998	0.48351865781743353	0.38986868943780095	1.5811290603220134	0.5456935355097319	0.039755482312630264
KLRK1	0.026545637151714985	0.04764161373298981	0.016039976338113604	0.019622525822079462	0.014929416853818545	0.0663496515811095	0.051833212893393155	0.025302462088209854	0.02598063814430529	0.032009793173370715	0.01361185419911859	0.029414154333399	0.053151897873598086	0.11692503327881254	0.05083434178027635	0.018657868946012623	0.02967397881969913	0.0442373253591839	0.04383959991497077	0.041957958363377346	0.03158109115612007	0.019728335898386185	0.052942063336976375	0.004165012858760697	0.06694501467653646	0.019309868677524822	0.0381178789779093	0.0	0.009761217276572864	0.005531223454672274	0.04275922888981443	0.029572624960188643	0.0489377956994288	0.004982750360782884	0.00978811918564304	0.04111312428200997	0.015683189216905147	0.08049352396200149	0.00923291747255539	0.012080674926702173	0.005880810725550578	0.020779682330023252	0.024545288467620496	0.0971876797433	0.041219244271119226	0.036440799682405656	0.034263910722176716	0.0671468463256859	0.045058597392486854	0.07589951788389016	0.03273443418432831	0.03820143556481237	0.017555448434920073	0.04969309079562256	0.028763279924689522	0.1162515066531642	0.025991986015133417	0.17274306879306156	0.009699535309387164	0.0582994588408845	0.03609448571250651	0.057791633841625334	0.031809679637121446	0.06598293258206378	0.01628611617491349	0.05204871292858204	0.01997997318782052	0.010016554443189163	0.03150293222877609	0.02941888477686616	0.037262847277213185	0.04272643688808064	0.21673819988085463	0.036964621889828964	0.01848058311503209	0.03706502764807862	0.10266737656820557	0.023534009439671655	0.06192739950549897	0.006345060350203324	0.07686100523507133	0.09229491263135925	0.02035653642386559	0.04423474624589607	0.1382981202921143	0.023523818419185716	0.007650148078141683	0.010365575775420854	0.0
CTLA4	0.09864458937819909	0.034045775851570204	0.15283373680635615	0.007011350617994294	0.007112599538813047	0.2133673347428109	0.0	0.0	0.2723064997950675	0.09803538407920787	0.0	0.02802669422326587	0.11395064897925922	0.26459804111163665	0.03962985992989765	0.060000010160021766	0.212056971281962	0.6041594466507987	0.013923898086168895	0.02248808027850191	0.030091417044877167	0.07049157756141033	0.0	0.011905649964196963	0.047840423223995954	0.041397808084608245	0.012106621939531603	0.0	0.0	0.047432850191492903	0.026191468369921145	0.0	0.09325881821937476	0.04272943469761814	0.0	0.01678878255722771	0.029886832281224907	0.13534704639631423	0.0	0.4057568198843331	0.13448193583679435	0.014849631476375968	0.12629245594512728	0.096629588063053	0.20619343655370304	0.1692692334313859	0.0244857663887057	0.06397954225371483	0.03863987266962621	0.20972612064308915	0.8688742335036501	0.4299688699855895	0.06900036513391039	0.36803146274910614	0.2548806493700746	0.05779197131378422	0.11887655490694726	0.19452114007293164	0.0	0.0	0.0073696962067812954	0.07079864577092532	0.163669804471698	0.0943057951531523	0.1319021767561197	0.10414652841737015	0.057112564866935944	0.05010639616498547	0.20583047903670137	0.01401560076629993	0.09890724759079084	0.183199675147814	0.3336006690478117	0.1717024122927422	0.0924465018554601	0.09535502867620171	0.6023934403678768	0.02018152318926969	0.04425472181640466	0.009068647575970257	0.016900496797010778	0.11872086167297735	0.007273620915638324	0.19756969505487265	0.006815928830260054	0.025215979885720996	0.0	0.0962971768374461	0.02185613897900529
DAPK2	1.688791624077688	0.09411861190844961	0.37370835261928415	1.240491913049941	1.8909315100766997	0.3606165955111478	1.1884093014826775	0.12165703340831091	0.30651121654366675	0.2677079476302815	0.12523865852891736	0.8402654946038612	0.6743949663352624	0.38498632348635153	2.2158017775210967	0.10902147012065688	0.15192327240309855	0.46390910500116034	0.7958675923445606	1.2048271514473976	0.12419452024578859	0.20420392935671638	1.3081107965054266	0.2994605079890911	1.3871098517456968	1.3948088986980585	1.63571028569989	0.6583202915531776	0.608390885795933	0.14159233123566906	0.2801042723697016	0.2863517361800527	0.34859011688278874	1.1257860415061134	0.6787002169260179	0.8537216801682084	0.1733884179583618	0.08431846557709055	0.08323666380004968	0.9774989544244772	0.3573720117585448	1.688311025046473	0.7048205189039443	0.10252518554295165	1.0689235330242322	1.7308208614214342	0.4754205714147499	0.10163779177926924	0.3831437271367806	0.25117320618614336	0.5662736929037262	0.05739897596902965	0.08401775553152269	3.155563702612042	0.3534257381042163	0.20926875301631953	0.48831784951587953	0.16313059284233944	0.39943245060926547	0.06921240485373392	0.7563954728633779	2.278816240600458	0.7760514906927243	0.7490701272344684	0.2138898757414176	2.0796733934138025	0.3257790992574576	1.3076967982867944	0.4037185205843603	0.3361602511159647	0.5510000490243221	0.32231067889605813	0.6111087357814402	1.0964129941634555	0.7199037023743786	0.13530967924567983	0.625464831804535	1.3389903924954223	2.1090892695208523	0.43360553837506854	0.1539817523328486	0.13045843861929085	0.8428252128839582	0.21047007302711918	0.3237716413198164	0.4699622385009983	0.6930825089228185	1.421329699766626	0.8827662206475027
FCER2	0.006563303188061864	0.007361999674126318	0.08592610743311946	0.0	0.0123041297612001	0.6630227830886415	0.024029166931883505	0.018767799296730114	0.026765039295916893	0.06783680595593289	0.011218256010711913	0.0	0.024640491211292304	1.0359147685310082	0.05141695413181835	0.0	0.018341933052578252	0.10937502720374814	0.01806527781068934	0.006483711436207962	0.013013831932879194	0.03658314429140064	0.0	0.005148914305202368	0.013793240477977697	0.005967860270590597	0.047122469727829186	0.025257903428371975	0.0	0.0	0.07551463748726106	0.030465474510220192	0.020166125522770306	0.0	0.0060501838295798915	0.03630377297148901	0.0	0.03512065341002768	0.011414010584181788	0.0074672470477261665	0.07997038820155655	0.0	0.07282469919888257	0.010447507481388785	0.08280426518966322	0.00563115172571127	0.0	0.11067860430733378	0.033421676890866836	0.01876585387093188	0.20233646588835796	0.023612882448283745	0.027128217440666624	0.0726015669458786	0.05689285233568753	0.018745253853288846	0.0064264151469430875	0.025884870662225223	0.023981715208100107	0.024023848808425896	0.0063744414355102474	0.010206251124290633	0.14156670154323758	0.00815700880149861	0.006711129064321364	0.07077860472912789	0.03704976668228399	0.012382766202707618	0.1168346201386834	0.006061418528078066	0.019742337340385552	0.0	0.23358722605909832	0.005712097323859133	0.04569250660009905	0.20161197413533682	0.04676018503728896	0.005818690216417899	0.17225216080269545	0.023531863967072963	0.04385441029322079	0.1540319625127089	0.0314567040822209	0.12303973175468164	0.0058954586373489715	0.04362127895358836	0.018914686802777858	0.051256947530584185	0.0315075578916344
FAM124B	0.3134649172158397	0.11720361695270665	0.10980204078879341	0.13432646877261156	0.05109983966898368	0.241292752961219	0.06652978045768321	0.04330215200630971	0.27418707920142893	0.4108571306778934	0.14753543184496754	0.14262666758085385	1.0858725591820608	0.700361467341708	0.17794825554502935	0.37518598088100585	0.4231956877709684	0.5888315735466574	0.05418562994292042	0.15258785903039151	0.0900787971410153	0.23211855249026003	0.3669463599207208	0.16394224576484562	0.6110315939982585	0.16110189082322846	0.4928807169725742	0.2666149674873248	0.24640113139363962	0.3644421757163656	0.041815617391776305	0.10543755722231385	0.11632112787419491	0.2558215237473951	0.13400960692513286	0.1256432470392843	0.09841300886751947	0.052671061828279075	0.11455753435691673	0.1705657562723506	0.10567522916322147	0.0622334174270649	0.5880887527778416	0.27479806602557577	1.8473141750062814	0.36638903436734416	1.0848141855538387	0.23365813059226292	0.559065087952455	0.3420515409181759	0.8523208326231375	0.23699238513665666	0.544548592902788	0.06185004343329714	0.3248845365335873	0.3243760039149235	0.16013588446863203	0.5330284059011856	0.2572938016423838	0.14965887626802532	0.6971345499674495	0.10596803800789667	0.7621387236403032	0.15809070884676313	0.22761928537042242	0.6101649597232564	0.17951506550867946	0.09856730854863627	0.40050042376812556	0.16362748819039075	0.5056123542480995	0.12593097420409372	1.4408878697883458	0.2767649076124019	0.6048724602003075	0.18395391016289797	0.1202178380478518	0.11277183625283338	1.0024071508567718	0.2986174265348611	0.07588757386958611	0.1579517567201043	0.10451336689792079	0.6198142412943044	0.17547022653661326	0.19122652165998488	0.5695158245931407	0.08426238313884382	0.24425876113859468
STXBP6	32.26903052391203	11.400966820807325	0.757101994576242	104.56067939316367	0.45608100774070204	0.9740041668973647	18.631620894913578	17.57426776588121	5.773743527092465	0.49122609871316203	2.6176876323575633	6.807460633236863	75.97830557315325	13.899903593615697	39.58970769794549	12.936723813706129	1.3764907951211227	0.507702868415276	2.5193504555201387	11.42373291906259	21.27844037146773	0.6817244223417314	12.320911665337318	16.65143950814507	43.2114011895525	2.830432507954559	0.03977011049921475	7.996432428119512	39.530643035774496	0.043628579201829165	0.013766186424710058	3.0860630635093074	0.014296525581397157	32.61911476324073	4.906235590875226	10.386027467015177	0.09228721856024946	0.03379062246706743	7.001737813659762	0.05218186659476576	1.1044289387881925	0.2985388908933899	1.3478640333593939	3.5535959237250543	5.149742148358233	30.54839081044457	2.5138760629862262	6.145430533109397	1.6551871079228837	0.7716215768815542	2.0269506677583005	0.0699495419717997	0.606638999096504	7.157155804659665	0.9312713561914465	37.77364771376371	4.436171822144949	0.3401444314120392	3.1003523963616555	0.13138516942232403	5.15949992230812	20.643154414766133	8.196227085657052	0.9145101950181007	0.4547070715350827	34.18855227266697	0.7279427196744608	58.91136479219475	1.0598662217862245	2.027649315787043	3.9029086045884416	0.03922901647261079	3.5234966979892324	19.609515403538097	2.2455386106637176	1.091467887424694	6.492675168134173	23.87365534454109	45.89430979531013	0.09532928157233522	1.590033599723164	0.11959896729807484	48.37434882412851	8.114234153880835	1.8574948032273686	3.8744315063698673	2.8533146195684025	21.73270748160257	49.9459330935172
SPAG4	18.1190327568675	4.358011299090093	1.1644020322920725	5.779731760328877	2.5647271872713113	1.7276827243709008	3.4268059325361637	11.294612429497828	4.398788803307414	1.2061853505443132	13.33062356859656	2.9907235358167656	6.722410012064607	5.239115818747793	4.463312974598496	4.094881645777367	4.602646071912209	1.9547368143043569	5.119643277573547	6.328252876471102	4.570939983782671	2.2883328365882445	5.92244427368124	16.99191370957333	2.2940621993518664	4.348987588585988	1.2489277668638707	2.694618003144987	10.100898922420784	12.629561040290056	1.0245852983651034	2.5401432613580086	0.4486692846778255	15.84588021321036	4.839285452654391	4.933653574136673	2.234574406444682	0.39069375089204716	8.030536063664279	4.32226594188876	2.0841698225802174	3.766502955176927	0.8433278977855734	7.281945362973124	1.6239048137740553	3.5490735976283316	1.09690403477008	5.86144006390645	1.584694777942282	1.5742373218369967	2.441679817160143	1.7440063859191226	1.5257369699507133	19.04735766833116	1.3384170504936148	5.65419619343465	2.7353548353989408	8.872221422498999	3.319449452174948	14.983481452959417	1.6948985258585902	2.7695755952618715	4.139319767260532	18.903933444773404	0.8077622799245769	4.0201357008442855	1.1283556063247793	22.024189740958704	1.2114364187497646	4.655932518851685	1.1089024104923983	0.655011536936664	4.209722728456473	2.3000575888430923	1.5311451869974104	15.943587830428793	12.93739208812656	2.533982441391029	2.4083261559874773	18.384415798408963	10.204882119485571	4.95636041755969	1.3974444184142123	14.210905922913174	6.824935593328052	13.587210495058557	2.4939141210285642	5.370154924809797	6.508966341623756
CHI3L2	0.12205353652373452	0.03833378707419266	0.47691547248589705	0.09022193208008233	0.04118616060730296	0.2847296125508716	0.10724519845211122	0.05118853179969385	0.18316547013403572	0.9124976852145201	0.03337899299821645	0.1938477576180928	0.12219290634086954	0.33152416492074566	0.20398252637675007	0.16728379160432794	0.3956680605287599	2.63965037832796	0.053751740108202606	0.4388872480862025	0.2904118549399948	0.3038732527107535	0.20934207684877615	0.08426092781976502	0.5181381598750876	0.06658828007540962	0.05452572673213041	0.09394100349488133	0.15259493229566945	0.020345501751286577	0.3426485270195494	0.049856124932906365	0.15500681672726935	0.1237143572116286	0.09901001895539285	0.09721698670471901	0.2788228298413631	0.47024369867802807	0.02122590283909198	1.3775269145503737	0.11897263822916737	0.028662718115229024	0.06771370930811771	0.085485659850016	0.09476047810439225	0.3811768473605952	0.06826785247079803	0.12349313770436487	0.04972171779031864	0.8142785909543824	0.1677098672262025	0.0790404512783045	0.5730961489828297	0.5026618258620201	0.6295099145631429	0.07436660345067247	0.03346221689706619	0.24549580558794148	0.09365423850355215	0.05361073149861828	0.052158214125292535	0.09110356845787315	0.0994547252261948	0.18809641449027015	0.13478676421523206	0.20102334468319083	0.2801895632999767	0.24409081608866678	0.3766010623645972	0.03607049908908033	0.12237852509188718	0.04802131652269925	0.45993935728259805	0.5056272274214051	0.11046284808785867	0.3681080317926879	0.2534172941624142	0.14716076797980726	0.48879418592995605	0.14003423024768114	0.0706794676364697	0.1315517624197009	0.23399205373423482	0.3610098998437483	0.08332188566973486	0.7679330890028502	0.14069771579224177	0.04289366485502999	0.01406221991969736
KRT18P50	0.0	0.0	0.0	0.0	0.0	0.013478107018714658	0.0	0.0	0.0	0.011146957052702522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012022698667011777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023933137266925808	0.0	0.0	0.0	0.013920575152608139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014022966721107144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EGR2	0.25292113163691643	0.25435120153674906	11.971326986265694	0.05641010743913455	2.979772386889218	1.798401100990802	2.155297072442907	1.230321073335713	0.4694685114392174	0.8338189782768659	0.23478511322602347	0.45500642912272204	0.15825620988599387	5.790269327308303	1.0476291516314977	0.5631879511537732	0.609326076332664	9.128110469288451	0.7841770307377551	12.79424854658043	0.5836380833734609	1.35709185101829	0.16524123536511715	0.18473282839523275	1.397561112173098	1.3283059230836511	0.5565961184438821	3.3982629612040123	0.032069925018195056	0.36799354092722414	0.3211040416030726	0.21455985553321777	14.568667251025895	16.210930540077133	0.1286332388508571	0.24120506249230567	0.888827424659709	0.9372663722525287	1.5622126397505292	3.577094722843974	6.119948816344688	1.1093950758661122	8.511779072050222	1.3743980714728767	10.588423826726377	5.4511914734973805	9.60615533352417	0.31252679626196755	0.5033273736375172	1.4047480301047472	52.30631219858554	0.4706574265172143	8.334388468979888	0.3933174031328386	1.6017770799746858	0.5230886208096657	23.090860445535245	3.2762394490977877	42.68222799501295	0.3750983072889744	13.252028298735226	1.179913456761898	2.7590348533767766	0.1734265422383292	21.98250427484843	2.7574248336120832	0.9149002496101639	0.4483826831035784	6.627766533093733	0.5074338949184287	25.90162549005435	0.3470388914680811	6.413294045525489	1.3207161800512077	2.432471058786179	0.7550052690685478	4.4648905552319125	0.22809297194462697	5.7816252815717855	0.22930968985884737	0.08255542214194134	3.233186612082805	0.38874142036422943	1.8348006768226992	0.2937741078909497	1.0578544448736267	1.3760934562838663	0.3022426560802829	0.06698836488349413
KIR2DL4	0.11197208432000938	0.21979668516700324	0.10336666886098045	0.04310923233817121	0.05247811260669022	0.07774147111031238	0.15942320845022762	0.026682062689277863	0.07610337739466466	0.07233237154810257	0.0	0.07754485582695092	0.10509369598371254	0.29112569916017317	0.2436638719587607	0.09837588672752307	0.1303830565891806	0.10366519399720198	0.025683292293584126	0.1751391867008727	0.16651515000503747	0.06067836490786904	0.14887652149483488	0.029280716849305888	0.2255122811676038	0.0	0.022331240004389352	0.04488625384500966	0.0	0.04860674903606421	0.13956629316997238	0.07796263366820089	0.06689679342506771	0.2364494240226831	0.02580452534741462	0.051612846608617424	0.33995404932424567	0.024965406469804607	0.2596356375123945	0.04246455339662658	0.10335763630216555	0.33782050261158747	0.06039507754030127	0.05198604578236754	0.027166685790624756	0.3842771103395515	0.05018351193356407	0.4327154655905039	0.02375769433280328	0.42686875023423165	0.1397208074936922	0.06714057410753549	0.0848496369397087	0.07145805663342686	0.07077368529021122	0.42640015957845634	0.1918642772777992	0.40480394311176027	0.025570990708409846	0.15369549909030944	0.018125006912297792	0.39177440873193214	0.07826952495422357	0.347903049404207	0.08587053133944078	0.20125099790060785	0.04389451766157615	0.0	0.06327735144401814	0.2929943454860817	0.037423409761332405	0.12515574610514224	0.3125548197468502	0.20302132454674915	0.016240187598065114	0.09120060747268233	0.5698171040416102	0.016544790859007952	0.11790991234134718	0.022303402391081306	0.2701726750140845	0.072995425390181	0.06261051878637458	0.19436090650430615	0.8968244175494151	0.15504024755684176	0.04033633760469524	0.41901216692922016	0.03583527814028442
