Gene	TCGA-RZ-AB0B-01A	TCGA-V3-A9ZX-01A	TCGA-V3-A9ZY-01A	TCGA-V4-A9E5-01A	TCGA-V4-A9E7-01A	TCGA-V4-A9E8-01A	TCGA-V4-A9E9-01A	TCGA-V4-A9EA-01A	TCGA-V4-A9EC-01A	TCGA-V4-A9ED-01A	TCGA-V4-A9EE-01A	TCGA-V4-A9EF-01A	TCGA-V4-A9EH-01A	TCGA-V4-A9EI-01A	TCGA-V4-A9EJ-01A	TCGA-V4-A9EK-01A	TCGA-V4-A9EL-01A	TCGA-V4-A9EM-01A	TCGA-V4-A9EO-01A	TCGA-V4-A9EQ-01A	TCGA-V4-A9ES-01A	TCGA-V4-A9ET-01A	TCGA-V4-A9EU-01A	TCGA-V4-A9EV-01A	TCGA-V4-A9EW-01A	TCGA-V4-A9EX-01A	TCGA-V4-A9EY-01A	TCGA-V4-A9EZ-01A	TCGA-V4-A9F0-01A	TCGA-V4-A9F1-01A	TCGA-V4-A9F2-01A	TCGA-V4-A9F3-01A	TCGA-V4-A9F4-01A	TCGA-V4-A9F5-01A	TCGA-V4-A9F7-01A	TCGA-V4-A9F8-01A	TCGA-VD-A8K7-01B	TCGA-VD-A8K8-01A	TCGA-VD-A8K9-01A	TCGA-VD-A8KA-01B	TCGA-VD-A8KB-01A	TCGA-VD-A8KD-01A	TCGA-VD-A8KE-01A	TCGA-VD-A8KF-01A	TCGA-VD-A8KG-01A	TCGA-VD-A8KH-01A	TCGA-VD-A8KI-01A	TCGA-VD-A8KJ-01A	TCGA-VD-A8KK-01A	TCGA-VD-A8KL-01A	TCGA-VD-A8KM-01A	TCGA-VD-A8KN-01A	TCGA-VD-A8KO-01A	TCGA-VD-AA8M-01A	TCGA-VD-AA8N-01A	TCGA-VD-AA8O-01A	TCGA-VD-AA8P-01A	TCGA-VD-AA8Q-01A	TCGA-VD-AA8R-01A	TCGA-VD-AA8S-01B	TCGA-VD-AA8T-01A	TCGA-WC-A87T-01A	TCGA-WC-A87U-01A	TCGA-WC-A87W-01A	TCGA-WC-A87Y-01A	TCGA-WC-A880-01A	TCGA-WC-A881-01A	TCGA-WC-A882-01A	TCGA-WC-A883-01A	TCGA-WC-A884-01A	TCGA-WC-A885-01A	TCGA-WC-A888-01A	TCGA-WC-A88A-01A	TCGA-WC-AA9A-01A	TCGA-WC-AA9E-01A	TCGA-YZ-A980-01A	TCGA-YZ-A982-01A	TCGA-YZ-A983-01A	TCGA-YZ-A984-01A	TCGA-YZ-A985-01A
DGKA	1.8495874555973795	1.2541658119987997	0.4821395198087308	0.6559448080094115	0.8185585695016042	1.0594677747747316	0.46569415226304334	0.6475462735941362	0.7244494347948245	0.6494101007529212	2.4271377085491888	0.7062721484713961	0.663472537161184	1.7287183311105458	0.30284377997566736	0.5292823358748733	2.15889777756732	0.949295847711696	0.3703978903187608	0.7634072576354025	0.6863516462095485	0.5779166467175638	1.8764588371286846	2.6439309128599557	0.4239843351703245	1.1279710623518846	0.41930305977613913	0.29011080216479845	1.2625134294657614	0.41479680980792843	0.5475331317393208	1.8468495496215	0.5284735934517091	1.0464377340649427	0.40773054015209653	1.464663311700602	0.48274770156048774	1.5328746958936126	0.4757924766756705	0.4118064749490091	0.3347758686980995	1.9466707685581	0.44950305405273583	0.30484161086003203	0.3549217935303759	0.3059843287812414	0.5132382251633103	0.38336582340342384	0.5781401366899459	0.7335246707845349	2.582179121471274	1.1134454696103013	0.25977282301914695	0.5074832182322908	0.8842700658085647	0.1731927146252128	0.380130046006357	0.3205045069792858	0.32416920234670976	0.5549101752635923	0.38735226163625924	0.30460552714729094	0.2922496496949061	0.7441792687606559	1.1571302992961128	0.19131003154014437	0.41820991511781624	0.6109214837630852	0.6350442376317325	0.6549020529997036	0.1813451687738321	2.178777339168284	0.35427515275641586	0.5000327223240826	0.3806414290170117	0.6696235962504351	0.7562024522013706	0.5646052895279479	0.5642697946702842	0.5994633310005639
NFE2	0.045013546468019694	0.05733550733892967	0.04865261135496857	0.1480277524307898	0.06548721328136353	0.027141416272092878	0.05402011975068355	0.1050625431392318	0.12488610396267541	0.1391226442411786	0.09812836841859007	0.023821154038175862	0.0	0.14797718818700023	0.13545473985278078	0.01023271569509654	0.022311440342734024	0.050460695498901975	0.16773064183172326	0.05067026943780806	0.0	0.0	0.05467237982332773	0.02205391554857039	0.20009332377414224	0.0918911473448889	0.23040094941464195	0.16826301337217608	0.056469189548066234	0.038564941564734	0.012798362842094457	0.06400817050571872	0.018069877245102006	0.0966390515024711	0.021813421605370698	0.08268671890384338	0.036850060838929055	0.012533530416387384	0.19619575692395275	0.17673941696986017	0.057032255238399276	0.007457375868458849	0.023343892876620087	0.008084756246516056	0.0966860142882302	0.40818005771773147	0.12704233102522133	0.0727568990543257	0.07064803645207385	0.07480174100331749	0.08434149685286707	0.026782911526225694	0.03523799224657154	0.0858932023787502	0.12615492412371831	0.01023643800209384	0.08641280270880136	0.12054764677588858	0.06842786061390282	0.04348165310701968	0.013029215450801601	0.045008758025390616	0.017029932695695527	0.0076210267017866595	0.0782254598015788	0.017206684383590964	0.022617790182192454	0.16738854394866176	0.4576200252130789	0.1003528864798422	0.07214229129802363	0.06411280970678113	0.009160896834264465	0.0	0.02147493757539909	0.037847478325284456	0.014619805304020073	0.07187516630841384	0.07571529279869749	0.06569963361490028
PBXIP1	38.83929393300629	27.575855433888005	50.70694165444921	59.75241128685561	32.18523686559261	70.73602110980391	47.37358998439462	117.33933729268298	32.0807787071417	50.819422868762814	34.38419048622205	34.35805275535966	60.780597726214296	26.271897273079073	71.44688110728663	50.35201597443512	27.026124045341437	66.26762956897245	32.21726066799236	36.82868075117906	18.136019298215192	44.85794429144327	35.72822883727317	36.04152128815206	37.30137039941475	27.95907721773123	45.783723792008736	41.375127832430195	35.91005498809959	25.70599205534449	57.676053123138516	25.894787107090547	61.864859450534595	23.45745218264902	35.46668632178407	48.99169230809657	36.08126005768232	33.12696546372249	41.48468849743931	58.560327154845076	58.74985130592628	39.06688776642155	50.94603672500855	23.703676055217095	43.50818860359523	32.90559943498739	33.6799578231375	27.652216415216	22.116769181978544	34.94068488858441	39.70837531984832	36.14576811608652	28.997102250427144	57.553114591787356	21.72490001512561	44.57528298662741	41.31329229110021	34.07582718178444	36.02711402415837	72.81041992547796	35.264085884420375	38.80726761625177	40.19622862490501	44.36076946759041	40.8645495645102	49.17958142966645	33.30878087158679	46.72633600484154	31.373022455516356	70.44099007911021	50.31373494321785	34.12519253520122	20.086842287888988	21.73431045303412	50.9288433167288	49.14195602552245	68.94008863111962	34.70511582510376	36.2539115616987	42.01684352301512
DUSP2	4.452440858251626	7.534796740977566	3.792712807227172	2.4466259843484433	5.224609969815972	3.243083156610963	3.5898214982152776	2.769209636171869	2.487072500790189	2.811333255160681	4.029622148496807	3.724102063576285	2.545822803174707	6.989097784258489	1.9301143595123311	3.726917127135774	7.346827021625485	2.3215054134288455	1.7537843930687544	3.5290977177654455	2.8631082707989273	4.48464437028087	3.9126407473403484	8.812137371436643	3.44355224679786	5.150246046853264	1.6800455053655305	2.5803812423280443	3.003860562575383	12.00067324853016	2.633263154758141	7.89362872281896	3.8333392693540027	2.803447863467311	1.997813605577639	2.596451016232057	1.3939393821270465	6.110572897098766	3.443337084624072	3.0085110481587938	2.7591946997098122	5.660912549370889	2.734630722196425	1.7254300982533146	2.6256483422211985	1.7085397960065043	4.453132426631005	9.297970174104803	2.8246207067388927	5.011799612759267	11.51494986390636	3.707949927799536	2.5668469786918955	2.3295048587891825	3.998249166687537	2.19771873279846	3.3902399293839647	1.648376758184816	1.5827980435719793	4.056419622679887	2.106312276349631	1.7830876451945104	2.9924685693894166	4.217114059659589	8.957155258011916	3.2983931477546946	3.815382382369548	3.3798450192277016	9.367133481926912	4.4565485848546835	3.374310046625049	7.554221223957514	4.00385246637848	2.6609741270517584	4.272100922726286	2.64084893871211	1.3638870851768603	2.4915096712326354	3.241472795195854	4.575867261418049
IL26	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015302262287427038	0.0	0.0	0.023501930280203975	0.017081223629771936	0.0	0.0	0.0	0.015640136224505774	0.0	0.0	0.016884067438620365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.068510738676129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0484277106346791	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.017228933885978126	0.0	0.0	0.017966387000086792	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MGAM	0.004128854694136708	0.002191284598301424	0.0	0.0	0.0	0.18049155256791694	0.004129150046888075	0.0	0.002386487962333428	0.0019939038766083605	0.0060005310454689376	0.0	0.003055620313731966	0.0	0.0	0.0023464823118097833	0.001705425411169914	0.015428309611067004	0.020979607116910826	0.0	0.0	0.0	0.001791003008979608	0.0	0.003058917162932495	0.00602049231896129	0.006215723906981996	0.0051446256155069925	0.008093156693732562	0.007369496356381511	0.0029348154413606498	0.009173642436291818	0.00828727164820453	0.0	0.0	0.005417439768950816	0.011830214571910691	0.0014370431224122182	0.0	0.0032422745091380545	0.0037366195168788696	0.001710064179360149	0.0	0.0018539298943693883	0.0	0.008139173743459294	0.0	0.006673605786731818	0.0023143467738799828	0.0024504172609018937	0.0	0.0	0.008080486937583897	0.002188480404867299	0.0	0.002347335880661827	0.001981547412352569	0.002764299618176924	0.0	0.0	0.0014938763326901583	0.0034403462296690446	0.0	0.01922350368658221	0.005381405969653086	0.0019728477636784536	0.0	0.0038384165970926087	0.010855620547975953	0.009588374845885816	0.0	0.0029403645800272216	0.002100701614537348	0.006161002122327508	0.006565941719920865	0.013886196561383235	0.0	0.0	0.08681204510078055	0.0
MS4A2	0.0	0.0	0.0	0.0	0.005187126803501307	0.0	0.0	0.0	0.011540676348702261	0.0	0.0036272017609764173	0.0	0.003694123503018565	0.0	0.0	0.0	0.004123583068052161	0.009326106533940948	0.0	0.0	0.02265413847921427	0.0	0.004330502896401578	0.0	0.003698109262656679	0.0	0.02254368941379603	0.006219647878076717	0.015654887603174572	0.010691313802293267	0.0	0.0	0.0	0.0	0.004031539631989878	0.0	0.0	0.0	0.0036260747349690092	0.0117593430182239	0.0	0.004134799240779863	0.0	0.004482655102781452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0052915716414216885	0.0	0.0	0.0	0.0	0.02276421125382755	0.00482174720507933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009280986189290852	0.03499736999473435	0.0046367856261411156	0.0	0.0	0.005079329504547481	0.0	0.0	0.0	0.0	0.0	0.04198092475201465	0.0
CTSW	0.5818766818292027	4.04892412718003	0.22361521337613066	0.3260055061982541	0.13437042266387178	2.416959697553606	0.05172607161698095	0.1509013490458726	0.254113071633427	1.1115091975108675	1.822847185391724	0.2851193975202744	2.42107782759668	1.2663821480933786	0.32101354971045293	1.9253399253701207	4.315517988611529	0.27782737204737984	0.08760420004975833	0.30324048681909277	0.10758848799000242	0.14363644087131155	0.9759653621857141	16.788302658175233	0.20117585310002406	0.4619414483876969	0.29199257987077876	0.8216990646053257	0.7502370379273531	0.4246630476316542	1.617641588956753	3.9761864347536866	0.5709828924964924	0.44416859692362487	0.08354832335676976	0.6107808794997147	0.07409884833972558	7.596806832073835	0.06575239997893245	0.08123227374018938	0.11702205450332781	10.914539836281916	0.3911697698138734	0.31352769381203305	0.7985033003768205	0.09346318796377773	0.6907827769875521	0.0731505227659659	1.0582057796090751	0.322313260972253	17.040318735203314	3.295451076109636	0.13918391963711008	0.575719300644844	2.790423628871136	2.7052779747482667	0.13652619597191284	1.3331980669907346	0.08845465332784874	1.024224377511409	0.1122831865552234	0.11851782617901496	0.33021128658979126	0.21892163963566813	6.9098473562712135	0.5066362575522936	0.6497187197205057	1.4425211693212128	0.9972519921180638	2.4983723849831123	0.04144719423257892	10.902892388933159	0.8157834587515078	0.038589592699876274	0.6682965593939627	0.8371492317449505	0.06299528672856858	0.36132009869487813	0.5799994040593672	0.5661863713623678
TXK	0.09602976344700265	0.0815445666009964	0.04843681348203566	0.03508837564841949	0.006652729163587612	0.048251840996514916	0.0064024421882034055	0.03735590711549164	0.014801449245582354	0.05564955857001275	0.17212597619265346	0.03952582615621214	0.08528190531752	0.03946093868462208	0.01926484750556745	0.08731995985421781	0.20097004184259348	0.011961161404332232	0.05421645301157896	0.018016257955398185	0.04842496094849991	0.0	0.1332976686479579	0.4548048407805174	0.07114493323720117	0.10268563490477378	0.0	0.015953970046685306	0.035136700855418423	0.17825733430329915	0.03640455974329626	0.22189698826934756	0.051399224560185086	0.013744344364102767	0.06721825972252993	0.016799992509322514	0.06813228126413251	0.2451023564084025	0.032554255634688056	0.020109199101322472	0.028969025301106344	0.1431829053911513	0.05533417003867758	0.04599369394627195	0.021485974337378977	0.11358156009033671	0.0	0.05691257550143325	0.02153102394671058	0.015197950834226592	0.254901040278668	0.12062338350732937	0.18167306184087706	0.033933422406770886	0.03588439028381374	0.007279310318860199	0.024579862890174553	0.06000647981651386	0.029196149975098118	0.043288790936001575	0.2455305366137508	0.22404561202523188	0.09082712520007297	0.10296946532480611	0.6174651868622534	0.07341584748194552	0.08846148668763054	0.011903292483031569	0.0897714796002611	0.029734456211422566	0.020520658665276192	0.13677522508589313	0.019543422480222894	0.042988161625876486	0.030542408337387306	0.0645936110495895	0.051981997833397076	0.15972402939190244	0.01794749019977515	0.03504011997308876
FES	6.394985412001246	13.364301875785884	5.755258291091365	10.862917216573416	10.450647730074014	12.723927336793707	6.9463218700515075	12.14499875999669	6.8832153730305565	6.8960212642737675	7.9520709972366355	9.291115889774698	7.881369336011499	10.114037374504878	5.9357373148153645	4.054734726192997	12.95806538873939	4.052939465565236	6.8285142720052985	9.763516330775605	2.1586857833531297	13.758190308401755	6.972545064234587	8.696071788475606	7.0775657954709015	6.456255467741765	6.2944282921030705	3.124553216087371	5.659820105519064	4.891558256006512	7.032807613688574	8.951777558355376	7.923632642437164	10.570111227033129	4.868388112465342	15.645872278130494	4.157250441552802	7.128298258124477	6.672938589013611	8.976628775728903	10.497209717886085	7.161530837764808	3.3146068976113137	5.563901771747393	11.613334952224845	1.3271684455658863	15.726207736343259	7.3516682333625685	6.204647901485245	5.324053449162586	9.604295889047627	6.898309601789195	3.619119365957407	6.078537123339397	11.100531663225091	5.49377813507402	7.789884722567125	4.748627013604055	6.009091822018241	9.136805822148661	6.734486883418211	4.895831106621317	6.678679791069688	7.909336059611924	5.985156028089715	4.451873226777987	9.542262578981434	7.676497094940256	10.197675657428947	4.770829987951353	4.355242214643446	8.712363402224499	6.037584516149305	6.454286980464061	9.614887586640325	5.257821354280929	13.682005350055304	5.104534192090784	7.132909534382726	3.5891933132830056
GPR25	0.06140245648032017	0.02172519453948052	0.0	0.0	0.0	0.030852742530271815	0.0	0.0	0.0	0.03953658018317663	0.014872863205871445	0.0	0.04544180099162043	0.01401763649610821	0.030795373176572882	0.0	0.0	0.01912023590962919	0.0	0.0	0.0	0.0	0.0	0.1671305018091711	0.0	0.02984467808391389	0.0	0.0	0.0	0.0	0.0	1.2005510378125237	0.0	0.0	0.0	0.0	0.0	0.24220528184513768	0.0	0.0	0.0	0.08477099916725073	0.0	0.07352214796556766	0.0	0.0	0.0	0.0	0.0	0.0	1.326262271757725	0.04059362096891728	0.0	0.0	0.0	0.0	0.0	0.0	0.015556941791479817	0.019770939506734475	0.0	0.0	0.0	0.0	0.03556881404250056	0.0	0.0	0.0	0.0	0.0	0.0	0.058303693247170774	0.0	0.0	0.0	0.017209102022975875	0.0	0.0	0.0	0.0
HIC1	0.7511577273515995	0.32591007180969545	0.24297262924784602	0.14424490212287733	0.5213350326891357	1.1240322300757932	0.14256567864218983	0.17196249101938466	0.20282439775279637	0.8843652263422965	0.8964440365994621	0.5198611373081641	0.18259667936672175	0.30040756260012014	0.26604877958786455	0.30225256289690683	0.6658264341635027	0.21512387772781483	0.25770334557333663	0.6994846963037751	0.6905251313463847	0.2602327435820866	0.3305918088654327	0.9446789829190927	0.13811078899466	0.5296620563503391	0.2311163764900077	0.26985585447538685	0.543812816594407	0.8925110871940054	1.1107252083533514	0.8064561737777025	0.3714208888730455	0.40316291425707873	0.18820398475683575	0.561137983646089	0.1413891567166059	0.38166362355776373	0.13940352190934302	0.1636116978682427	0.21088650090881678	0.5427393171670951	0.3483186364210771	0.4283744193450125	0.2576196942752489	0.11889236811266479	0.31225270657825566	0.2614348851043775	0.4978797012481424	0.4230233774367187	1.6373021926112439	0.6878035341740458	0.15559172933170418	0.18890218965918293	0.3841594815782916	0.9756646002322198	0.43681096252220697	0.304680162936398	0.10210250376087382	0.9771691751678853	0.42453098488470853	0.19416549504618796	0.24892098959510123	1.116261405991608	0.5192924017602591	0.2226862862703487	0.2892722750764185	0.8206518588608915	0.9105914894885012	0.3106817932871382	0.13181005220610498	0.9175928437111995	0.6695092535901055	0.33953177834493187	0.5841882253812254	0.4863587681513917	0.25821230379117543	0.30915385690978425	0.5072401670274489	0.36011631932945254
CLIC2	0.6026521380044156	5.748853661547653	0.2960785500172469	0.18016645389164587	0.26839545656614505	0.4247249373118056	0.14088979823703252	0.057086139746991504	0.25333410032828785	0.491353379424289	2.59340838922137	0.6281822849944696	0.7240286953775794	4.658070479218142	0.45337512249626166	1.3788764552581783	17.954982349134582	0.1827867623052135	0.3976891370196671	0.24962244355762708	0.3374469532242519	0.015807365035705567	12.846766204439763	10.74962202081124	0.2725285160894164	3.2068947296182246	0.11782517483500832	0.0780171605661979	0.7118398663439551	2.1010288798131422	0.3115409929581834	5.98200302646068	0.43200686276512323	0.05881030729300729	0.46777500092007007	0.2464629886997005	0.3844343670891266	4.293113704098407	0.3013331944097408	0.25813414170307825	0.2124939208000789	3.6176202988249004	0.3314750591671667	1.5181805793264407	0.17861804919571656	0.7920017892725053	0.4023401227460317	0.2719852711922386	0.47380382837131885	0.17651028532171087	5.768126848835263	2.747530637275239	0.36761663178965076	0.2157209794020365	0.26321958394066813	0.3737669534990793	0.3681094114251209	0.4716002216572517	0.5175531599803602	0.18900739704385527	1.3875770373661007	1.1086576294621957	0.5255862978219001	0.4704078731676191	3.672354807582906	0.4637262028284941	0.6390521227809656	0.24738730123817887	0.27437198694841136	0.5743524313596129	0.11289252499525149	3.466873094967247	0.35042365791803776	0.805836299247541	0.5725339343182416	1.0594868494088203	0.2033594326512833	0.8357481100756834	0.19747294850789654	0.5283326258471923
MNDA	0.5937459487725174	1.2490034863532693	0.2566986443495829	0.21300467455273853	0.03365460270416709	0.34173270818215284	0.05398076560806464	0.1417311055793138	0.16223366030772013	0.6464490084725134	1.6552001516179295	0.19043040090793384	0.7350139583414366	0.502755910617855	0.33297590725167936	1.7546547995852113	2.220600551300979	0.22186531148662914	0.34740660245499777	0.0506333556912808	0.13065096797502163	0.07631141741356218	0.767977567076134	2.291936303586857	0.26393077126695785	0.6453929754069461	0.048755244759526306	0.10760987664285859	1.1003469990992238	1.1175685530888209	0.6752612655251697	2.9166462230275694	0.6500416743798638	0.023176475780498418	0.20053727905338636	0.1274808562239218	0.4065282962316983	1.0971374073058402	0.470526783724563	0.1610689225738562	0.10746818982981332	1.8421203350954496	0.25193037572160804	0.8434336551836901	0.3405699112451821	0.3688678284119624	0.10881409675295317	0.6979573919941047	0.26624991632609296	0.051255255265932	2.7980977700505707	0.9634823976440063	0.24296501526266678	0.10299675409077258	0.4235717442717599	0.2577703127582396	0.1450677483448497	0.21682768811767206	0.14769650225379416	0.14599192047605403	0.37496803824861114	0.2878461999410973	0.4696837241345	0.7585012816496719	3.7427064322638746	0.4332925588161711	0.25765496727495685	0.3010798798029508	0.397366325924005	1.1431894748930778	0.0	0.784169100095228	0.2416714882187514	0.08054335824595604	0.26609523184166584	3.1677953347020225	0.36815069703982006	0.3447494620997089	0.1361882403502439	0.19695531252506937
CD68	0.30462799331924373	0.6682507075085631	0.24145386419239512	0.26713971366190137	1.3084450348719656	2.5561969350346483	0.233564834802102	0.4888180006473861	0.4343200949950212	2.8637560564382945	0.538643604038648	0.5821437347073071	0.5410667432833818	0.45898954476646003	1.0236331398224596	0.8771620392385531	0.9311178664352171	1.4039092175854226	0.8599338732587951	0.7143952446435726	0.6144594405233728	0.43067667918119334	0.3788032727725261	1.3266603926142988	0.33853157816327717	0.5256289968789609	0.47388434867455076	0.2910050781289153	0.7961536603138457	2.9651049075649176	1.0249155814733335	0.6407359685637772	0.4687684418094249	1.4497049710170837	0.2706398891648596	1.2523937768987676	0.11637818208807027	0.4028966048628708	0.25079715259230095	1.0684975632105211	0.35839541141753517	1.059819501328393	0.25452201520640494	0.40123142055688077	0.5657142202505592	0.32027221085779445	0.9621074997832955	0.4923804031907384	0.7057795551787958	1.7838186897760555	1.7678289830764324	1.6010650770213148	0.20866316354381653	0.22605332978724846	0.8822084730515243	1.3162216805238374	3.99610854518129	0.8429964674817987	0.3627489369221779	5.394783996025061	0.8744008270494652	0.3299785532979451	0.7299142738144413	0.4126007841398345	0.45880357848467535	0.24259538455304686	1.0714571065958554	1.2838372508366578	1.5306672931034164	0.5942435828096484	0.19528842453884332	1.57643704533531	0.5682978463260078	0.4545603690121296	0.45214112516099725	0.4439618133596941	2.489968567209704	0.10133610416634742	0.7970686191235894	0.2223102723546162
NKG7	3.161799646736873	18.622511462251783	0.9507084502913807	0.5211843433199645	0.790529220310431	19.924470143000562	0.2615209326751038	0.9363348012394082	0.8794118807403977	10.010915813078533	11.055866141866222	1.446772058142916	7.107778087068224	2.3770913072403936	1.3770966287542743	4.7016428437614195	23.330941922609043	0.688451189445517	0.6845073631142358	2.23003378326915	0.2517476472501601	0.5761657758461332	2.9080276417926236	91.33422737546492	0.38747483639115465	2.1838643691393638	1.7178532442209486	2.3400976129219684	5.088545871053336	1.8330514791707078	5.339750739498065	36.170846007943986	1.3599080397543948	0.7655673309944546	0.2688066777941771	4.148573979130333	0.369769669307189	44.994777679272644	0.3971967361293107	0.2613550668231066	0.30120350413593266	37.90759621611214	1.0890238111034516	1.1741919513248025	4.116924095837217	0.40614912229879097	10.279859745164867	0.3650373146006072	4.424045887255522	0.7054449905925588	78.30311925340801	22.16020964157621	0.39546637662190487	0.932454155306919	14.591092016698974	15.623782264047914	0.7986483792574017	3.628883844634764	0.198762809242375	1.8830392566370806	1.393422336243726	0.554642684458519	0.9668539382396666	0.6842296336984413	22.722195323671016	1.2722272778773407	2.179980026235683	4.685339613998843	3.458554265419288	5.476584369516919	0.15240155483624673	44.153168647067254	2.9512588477241977	0.14189413871937462	2.060376711312653	2.6984240081098863	1.891677717094053	1.518372497252782	0.9330391482666027	2.6890824905067032
HSPA6	1.5374698592683553	0.7562676746158765	0.5167682976979124	0.2774630693191158	1.1105876949627271	0.4522119394406716	1.1250584197823477	3.1180444714529028	0.29260798356838813	0.5251645112986876	1.0831534294459235	0.45477205294790957	1.2418970141891514	1.0465516563633561	1.2060070795276294	0.5967170826096861	1.394018039806233	0.8582574725366661	0.14290642966662026	0.5540284268409124	0.4112874287628645	0.8520376430028991	0.4554571262213356	1.3626175893560792	1.1807278333722313	0.3690871576450907	0.23992405909074055	1.3199740177722639	0.5953825784758264	1.097677623964198	0.7996412785450677	0.8998263750363442	0.17875917575860267	0.5132303975614079	0.6208775075772155	0.36901881479659737	2.5403042488199423	1.0245487127544686	2.7376879542373658	0.6110278954255111	1.8665289148861883	2.484995160738726	0.2836022076383493	0.45462176774608	0.6858982721240463	1.1889115249035354	0.708714335349965	0.5758074890799074	0.7146616940417954	0.2225528692381542	1.3027755419585105	0.7809178572891371	0.4678545704034749	0.6757946264478796	0.4729293241623156	0.41572199563839285	0.5309084514276399	0.08787115053724648	0.29215031219157805	1.104804435730268	1.3839104009656404	0.8670782521906331	0.3812772805800533	2.1030465860601906	1.335923251005478	0.7435921996345554	0.2590791073642946	0.9238280343946286	117.5233234890676	3.265648417323611	0.37562066051070175	0.89462111515317	0.20033038378738244	0.22382289279187972	1.2150322230291741	1.1587074926875034	0.27403348263127203	0.6642579491119138	0.30223846001516375	0.20524554457358835
LAIR2	0.061858133337314714	0.1313185228377105	0.02228632605481007	0.0	0.0	0.0310817053690855	0.0	0.0	0.0	0.0	0.04494971087662014	0.0	0.13733709427735352	0.0847299808981552	0.0	0.11718263010767105	0.5110106327100723	0.019262130053572912	0.08730961264188752	0.0	0.015596610799000876	0.020822317579514804	0.07155372689301354	0.45460116642351855	0.015276141508917762	0.015033079962479379	0.0	0.0	0.0	0.04416365525201571	0.029312762390672376	0.0366503184088085	0.0	0.0	0.0	0.054109066783233795	0.0	0.014353101390613965	0.0	0.016191822652998233	0.0	0.2220402534782524	0.017821914506010117	0.0	0.0	0.0	0.0	0.0	0.023115558176527218	0.02447462212259044	0.3380505774821161	0.0	0.020176855950099215	0.0	0.346727095728651	0.02344505141661224	0.0	0.055219320944328354	0.10970674536078917	0.0	0.0	0.0	0.019502274501775663	0.15709353834867779	0.0	0.0	0.051802712393272055	0.0	0.01807088225719289	0.05746087122413579	0.0	0.0	0.02098168300911163	0.01538393085603218	0.01639505902099736	0.0	0.0	0.02057743339697904	0.0	0.037618830101004086
ZNF442	0.16580252291827602	0.08619964537697422	0.09874650725435852	0.0630554508834964	0.06329258057663334	0.07140890507396547	0.04399157110769214	0.05923262726666878	0.10561326366908608	0.07189891716683516	0.2852220756943469	0.10743996831170888	0.27295518092975946	0.1506325103152193	0.2112827939860411	0.24229992818230772	0.14535551848166506	0.060058905123805406	0.23784260257412693	0.0444377260209039	0.14588968597268104	0.17768546723021772	0.16439166482992573	0.18788633426122292	0.1052888693798697	0.1652883594719674	0.04075183395129489	0.016864723398415604	0.07693808876630515	0.14253294775074332	0.17798277374302462	0.2556149091032969	0.12225018793264697	0.08717374997450267	0.23776264277232828	0.06659640812032075	0.14404340420069617	0.127191770154786	0.19172766661475515	0.07440005708035602	0.09493055659019167	0.17377990305808622	0.14330783498805388	0.19751592422422526	0.13400392361300173	0.1089483356448997	0.06139241975761145	0.15313837556385024	0.09483396146430634	0.024098318753025483	0.16114310269765464	0.130864836544053	0.22515516038499772	0.1398951700787634	0.009483224468372242	0.03847429658562729	0.01948727750533541	0.08608632452267173	0.11059188122687424	0.06537141210002928	0.25464985740566193	0.2988639087092888	0.2592326997937642	0.2091019926400841	0.22639179234821327	0.21018532069536056	0.10201246575138079	0.044039826534731485	0.09786170884755663	0.17601856568961494	0.11930659091874096	0.1542220998416044	0.01721590370209447	0.1136054933506978	0.32285961865566914	0.18208272598663866	0.0604444043615151	0.14858103529971678	0.04743011567478472	0.018520215641096405
KLRC3	0.0	0.061655647917989276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031990096519172395	0.0	0.0	0.0	0.0	0.0	0.0	0.06324171601560158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03441554289603155	0.01943141416299632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09069649639750543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0161333657904128	0.0	0.0	0.03364785021786787	0.0	0.0	0.0	0.0	0.0	0.0	0.02757744375722404	0.0	0.0	0.0	0.0	0.0	0.01932271184840806	0.0	0.0
