Gene	TCGA-3X-AAV9-01A	TCGA-3X-AAVA-01A	TCGA-3X-AAVB-01A	TCGA-3X-AAVC-01A	TCGA-3X-AAVE-01A	TCGA-4G-AAZO-01A	TCGA-4G-AAZT-01A	TCGA-W5-AA2G-01A	TCGA-W5-AA2H-01A	TCGA-W5-AA2I-01A	TCGA-W5-AA2I-11A	TCGA-W5-AA2O-01A	TCGA-W5-AA2Q-01A	TCGA-W5-AA2Q-11A	TCGA-W5-AA2R-01A	TCGA-W5-AA2R-11A	TCGA-W5-AA2T-01A	TCGA-W5-AA2U-01A	TCGA-W5-AA2U-11A	TCGA-W5-AA2W-01A	TCGA-W5-AA2X-01A	TCGA-W5-AA2X-11A	TCGA-W5-AA2Z-01A	TCGA-W5-AA30-01A	TCGA-W5-AA30-11A	TCGA-W5-AA31-01A	TCGA-W5-AA31-11A	TCGA-W5-AA33-01A	TCGA-W5-AA34-01A	TCGA-W5-AA34-11A	TCGA-W5-AA36-01A	TCGA-W5-AA38-01A	TCGA-W5-AA39-01A	TCGA-W6-AA0S-01A	TCGA-WD-A7RX-01A	TCGA-YR-A95A-01A	TCGA-ZD-A8I3-01A	TCGA-ZH-A8Y1-01A	TCGA-ZH-A8Y2-01A	TCGA-ZH-A8Y4-01A	TCGA-ZH-A8Y5-01A	TCGA-ZH-A8Y6-01A	TCGA-ZH-A8Y8-01A	TCGA-ZU-A8S4-01A	TCGA-ZU-A8S4-11A
KRT18P50	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016157724014367103	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EGR2	6.363774488700444	2.5325419465738803	11.59414910292632	16.778765383751427	1.4430644681876656	0.1855674670806855	0.39341103236109687	3.6149826818678203	2.059385402042246	0.16337105393196505	1.8489352632790719	0.5286527199078022	3.045539522582276	1.079283262314977	2.221711119794573	2.381743236421187	0.7844863531371538	3.3120252834478947	3.3040222307412117	1.602985220587605	1.202766617050913	1.395415218391213	7.976783890546708	2.2468833039397555	0.6553623965254365	5.066691253305188	2.4429934111077816	4.7920561994821735	0.5967339625157073	0.714153483684729	0.6174006990969867	0.37734252329656237	0.19401280545380395	2.052503987028005	1.8698771384943051	1.1405161173899363	2.0642670770947014	8.567788533781734	1.6965733901824498	0.8551565522150981	2.1180297733392273	0.9378770749257894	8.12892319741149	1.395672278736268	0.9068038285134561
KIR2DL4	0.26299213925031784	0.0446630021587231	0.08887584759381228	1.4041952047324844	1.02466991175472	0.8382707743723163	0.19199345543784818	0.1575954106029689	0.5786516307234584	0.23771435975036437	0.024882612420323857	0.40886979364456	0.03528963150951192	0.09464921348233157	0.43095731362942935	0.08941110838804067	0.06823727568518079	0.14365626689918942	0.05335786897191808	0.04397504669160557	0.03959491388807779	0.1515683848399516	1.36549214720554	0.05342067870719358	0.03790104534997463	0.027966452121175767	0.011028472071580753	0.037930947985933106	0.20375841570702335	0.0	0.07179937893957633	0.012816415943418091	0.0873993453806956	0.05824840762718608	0.33236361656461	0.09284382786278167	0.0667235723796078	0.01587296828132323	0.0457602451527106	0.04879617202038111	0.02645218736370003	0.0	0.06592873602317328	0.4189134133103636	0.048814360685121905
AQP9	1.2224550291366363	0.46810323828700007	1.4412134133932635	5.836937792020907	1.379929335026001	0.31741501672141026	0.2282464581633763	33.46839363833912	0.039535347020520195	0.8793291686988485	140.83283267520187	6.144649453987957	0.13164614314017786	121.79380039220038	0.8540714705841077	158.31744824577683	0.1090952673403196	0.48486395451420283	162.50910086681364	0.6171278165078713	1.9061207777699534	129.21417050209436	0.9989331958106564	0.3131591193213761	112.76693922372212	15.301352235683751	168.1262237615274	17.552668317711223	0.5139792914209842	172.14476407335516	0.16835900120071834	0.3824878086061394	40.731553097492245	1.3844647177173766	53.40958054515678	12.447362288074414	0.27024387472827116	1.2603970943566232	0.23573716812480838	2.9190066192181945	0.14566828454016556	26.286545508438437	7.630111622745675	1.6563548551181548	135.03324205865482
RENBP	11.608646053284223	2.4955117718805733	5.235447248829325	12.66070080948545	5.4312661724536815	8.430795226189598	5.693821842878886	6.317964513182869	19.0508478891944	1.2305485830771539	0.9593051508905825	2.044653748827517	7.127990888692105	4.0456672077009745	9.605429900917468	1.1882816407778032	34.0284067342371	12.401230250821364	2.549037952422656	5.528413745483704	1.3937717670424679	2.7565846045514637	11.225893977423592	13.364622825595058	2.308284828396709	4.336227632242694	0.9612838738685936	9.643102971646925	4.633633447820655	0.9783542042900417	5.030717554111014	63.80519030292214	2.8201478610915016	6.151167767808321	4.1355226381546615	1.6674362028820595	20.411509555549557	3.1129846243112533	11.901994315496703	27.779112752859067	10.826321752911863	0.6546076130730367	9.255343267548351	8.460307419760012	2.1274233382066026
FAIM3	9.290248344343452	3.782177660366556	1.4449625209242423	0.9984604726673252	7.2287138548626935	0.485915946948424	0.574722382723521	0.9064197139686228	162.67084570088275	0.2669432924500439	0.22837321024571366	1.7612281128121836	2.4529199632591183	2.321146997911069	4.815622192222477	1.3129876564005842	0.5310882754609882	1.968931094769863	1.1263555262343492	0.9471241175012468	0.5911356507855174	1.0906210287675826	0.6106754953506404	2.569152419505648	1.1224176127446857	0.5065088154187156	0.5101466817032423	8.847172838447614	0.45879776829226704	0.412967143045762	0.2530469423343611	0.2070276933141102	0.3529474416092566	0.9836737049555297	9.470446678549466	0.5161429933989199	0.27435096132070624	0.7808581006127577	0.7055808839471966	0.34036784725287017	1.0229080380953102	1.8558406173296431	12.319744616661625	1.617295379744677	1.6845528183857486
LILRB2	2.0200147467164373	0.4833050019448424	1.1492374459370764	1.1403310674537561	2.0148974467207585	0.9941649381575361	1.0322142947242772	1.8056789181167674	1.7963358747393174	0.18157711839105217	0.19006479314360258	0.7859889245368314	0.25608045408229896	2.9931125845885007	2.535752737917669	0.7756508445784069	0.05733503305687382	0.7178251818259602	0.8762794733319088	0.9349259889887496	0.5998474489458998	1.759778117426754	0.5357358041271223	1.1272425936159238	0.8347409967300075	1.3814130424810624	0.7834368560829841	1.5983656684750738	0.6277480512501716	0.3850346131861708	0.7019987837547745	0.6510194161478462	0.21696877809816795	1.3614797498175588	1.8112973195218842	0.8003644521573792	0.4179254754167294	1.2003255358413099	0.9321005776773854	0.703523188139414	0.21552418734012724	0.2775850644476019	1.4100628911364934	4.515920962587384	1.300371745242615
GZMA	19.63824995672057	8.268350681524279	5.092708203927184	9.491784216134967	9.506091818127567	8.422977904520245	8.914298096347054	5.799593374799845	41.57362854134333	5.905414055128909	1.1995979813359887	5.177614849977881	1.474480278510082	11.827467353540015	19.21833411754597	2.512426428229797	7.711147995867188	7.479767238952615	3.1897739925463524	8.904209118728625	0.17816234929233232	2.835176494392342	29.73157117697289	12.31053846302022	5.67656476836532	1.3302938463144525	1.254778596460901	5.4372217804145695	11.99746569536892	1.7599432117993614	20.02113634843707	1.7300727919955143	0.7584386146102373	1.819695891431858	19.622436777837404	3.5040904466772744	1.8013871845096032	1.49987121759791	1.4119134253725516	1.0115653870929067	0.4760999211108796	0.6275763702892849	5.848336109171901	29.160327804208244	2.5886899777181616
STAP1	1.3089045496429916	0.4652508502812249	0.21161427535778143	0.27715048874943893	1.6010854331058715	0.1838357532220325	0.061537851206067806	0.013680487808725994	40.7878889240743	0.07283091455634572	0.025920014388290502	0.02839442192319841	0.06126820213743067	0.09859531362150431	0.3787802310188322	0.05322218415589752	0.014216442692588815	0.11223417105797218	0.06947807107817705	0.06107792990638816	0.027497132545074132	0.126310040102952	0.14224220312865254	0.3338873115093546	0.03948120977851244	0.07768646679893321	0.05744134698312364	0.8692719004275942	0.11320185576783692	0.2653083787830519	0.02991713094669768	0.18691058320787857	0.0	0.08494764752221173	1.8109993723925153	0.055265518942101854	0.06950540107699332	0.016534741581285317	0.09533614820916814	0.025415287179215262	0.08266508341083267	0.04520066666972844	2.5754034948071425	0.07038365895590037	0.06356190167749154
CD28	1.4747180273798541	0.25745150258304816	0.31813888722973593	0.6468420709773886	0.7574546842748842	0.3581222081059072	0.109454862777006	0.3754222708680164	7.247051672210258	0.0394792756898652	0.32491547207055516	0.15391694831662983	0.12039170364711826	0.3807979083120916	1.2119847378248005	0.14875791134502814	0.04816420195761584	0.46051366514284764	0.11769315008625703	0.22762000285517692	0.023289536521022614	0.24605893943313228	0.29790523011343173	0.5891584575944964	0.2987290307936221	0.20068672609169846	0.18293040634862434	1.3743452700678183	0.09587977036626327	0.059922943280174	0.10642475804027685	0.18092529036977956	0.030844722914205036	1.4060891350867388	0.9248401650765086	0.08425587560316306	0.13186817956608277	0.43694366237973314	0.0915142453043356	0.09471551752239815	0.13691962638420252	0.1799352025029053	0.9384509074975305	0.44829419954047545	0.16796736719691818
MAN1A1	14.975632381420516	5.554044146918377	22.79688533977268	11.175888018812103	12.39784424189598	10.558273206114533	2.5796436489402423	19.399008109496712	5.83621833535876	1.2452575735902975	28.90499043703027	3.420893582624772	8.975034008688453	29.270006879377856	8.751832820821544	51.05512361862592	3.3926800459826296	11.43068197849941	34.19314630686272	5.282010607642958	23.166841445752585	36.53251510180173	6.0267635131187465	12.20095699496596	36.00249576495941	15.747652244558452	42.23149922755773	10.533647675566783	3.227418435000006	38.96948310012463	3.1945368030065424	7.227088508529581	26.39993620985242	5.191250504804321	9.66536566869103	10.064918503374484	5.0931351036463015	17.371915927419952	18.26201883549829	6.33786754342404	3.337955836153413	17.030775520704708	8.15697391341267	10.914366200226029	47.76782129217993
GIPR	1.3934683909725378	2.4387357175208746	3.577274312517649	0.11837285678669884	0.8518527632196309	1.0439258421074702	0.3386953154555534	0.3059622611268682	1.604111644446891	0.24941820168673146	0.04528887649138591	5.030686976209365	0.9934349194540497	0.1171443897279183	0.3284616328555574	0.05114600203537245	1.425801738247071	2.950241494215682	0.06798171059457458	5.896209420620963	0.10089345878423961	0.165521893240838	2.0876806459978066	0.28683159604043373	0.07358266011676351	0.6651165566976973	0.04014587384160251	0.5431002682058337	2.2943931873260865	0.05021915267382626	2.69205222065108	0.24260263017216177	0.4135967332487125	9.643397774465502	0.4932550736215442	1.636742138652174	2.948652168104635	0.9013808237864966	0.8162251835966756	1.2744805934095291	2.3302500391969048	0.18954502535123074	3.0639229283831595	0.7526266132823245	0.03553883353929832
CCND2	22.165583235732875	8.269746646810082	4.694618865058771	4.105248318547437	8.205283964164256	26.468145568248836	18.19679720076456	9.405101211764393	26.133344969512915	0.5288255046454857	0.25473648344794286	0.6401837232892764	2.2101752728613095	2.0154661972150785	17.9267433912756	0.24306743284437227	1.022394038867004	2.191609463262346	0.5848117867670968	9.21930474012464	1.7485863419775112	0.8397358663763745	45.319735093095304	3.8121853205927403	0.8338477107841895	3.871324940612995	0.3586372208941373	3.4933500355719733	2.548989215789549	0.24028936988982674	3.27226196199208	26.402225134999416	3.1474266423962307	4.091455398201933	3.374869052107117	46.62360217843977	2.1955141173151023	3.016764410111467	1.1022867492382358	5.750728074001565	3.7275519133253425	1.173270553275266	3.8882263515328326	3.896394909019203	0.3439376507293026
GALR1	0.0024457522740479742	0.0	0.027629388377017783	0.0	0.0023178987829606257	0.0	0.007416628586238705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002254376664889479	0.0	0.0	0.0020039437820387196	0.0	0.0024537327409202003	0.004418657574717599	0.00253717735182013	0.0	0.002235587195148492	0.0	0.0	0.0	0.008465929291213925	0.0022738745423824813	0.0	0.0024037698668177843	0.0064362077152404495	0.014630204042676453	0.0	0.0	0.002220226086246946	0.0022338370479200176	0.0	0.0	0.0	0.001475987021881009	0.00907941345500296	0.005518066846487146	0.00452412683063641	0.0
BMP2K	0.7527746420921846	0.6250003959417296	0.9404849704495444	0.7282164571536638	1.028097497901895	1.5154240786181963	0.24082922902294768	0.9887587017843589	2.1672196757563564	0.48029708977642405	0.29352368879704716	0.5768884816369793	0.5550511948922259	0.32838648429098116	1.2569118531080528	0.7046262653296631	0.4663974535401685	1.6821573535023249	0.21520863976631488	0.6306305481684988	0.29993539049256124	0.3970304710711501	1.113333645634433	1.0680426718642742	0.3462783103570304	0.6517175780885702	0.36541551596071	1.0506213565051201	0.7069420581184702	0.48600714789075905	0.5355837753621928	0.8960039180755974	0.09855072090306782	0.6911597328288392	0.6408792933993348	1.1826504074901814	1.3033346756764015	0.7957822725506627	0.8097049295229684	1.286671290554949	0.47111759148828103	0.8129570497626939	0.7967793133736851	1.1346089453958865	0.37471333604247525
SIRPG	3.100851711423722	0.6868779279361388	0.5662593190115255	1.6707938511043285	3.236886720767525	0.49192668242101645	0.39747770195327004	0.5251305891234408	33.37183579504429	3.5375618930583164	0.12436866850166806	0.2829626992948031	0.6150868392988798	0.6550299716311596	2.433625753286862	0.1571502493811736	0.08395437165511255	1.1138593480538814	0.2564366807187002	1.2736941415523284	0.030446758047811828	0.2447538717544031	0.5918203091009395	1.3453099645397582	0.4468784567997881	0.18637648675005902	0.11872578140887602	4.413975805042904	0.5118256296543733	0.08160224629935398	0.3975162046842977	1.2121974280237588	4.553225218464059	0.36728193084012295	2.722836416033715	8.108187434224579	1.2005957482270886	0.7567483646982727	0.38706391127328743	0.13132743174467643	0.5763163152355817	0.00834155924823321	3.0079814274313623	5.819052196300934	0.22521665786171075
ADRB2	1.1851832798737254	0.19382073857699478	0.4513820691599342	0.13322220705228016	0.40907648399008245	0.04418358576567538	0.13311157329586498	0.3879846738535253	1.5750294332567876	0.035008760845389286	1.115113950394314	0.15696103260315875	0.029450733237701865	2.5687186253683256	0.411352698685856	2.8589147186773123	0.04100182281081777	0.233780442473708	3.740474950645904	0.05137872625367601	0.16521839370500335	1.8290513739963754	0.10566853391721809	0.26749128693368407	1.6004816296167421	0.21472083638482498	2.2585977674310556	0.7913756695667544	0.0884235378607503	1.647260912651729	0.07909401232684443	0.019252542334976974	1.5535912680731792	0.06999959668847633	0.6720934546185982	0.29885997118862573	0.04009228188757885	0.06358407741391492	0.10692896475971447	0.07330055233515953	0.022075501507915707	0.304182238378653	0.5061876736941562	0.42628824868038495	2.2731641235374593
RRP12	6.015897647995724	4.270199840112459	3.7828780946276535	3.9707085254954055	3.7169736831068834	6.510176024587444	7.412401568838927	5.688838937039862	4.354700966871011	4.087087502705217	1.0914274085318807	12.377682488917713	14.963140285163869	1.2053043000087253	8.80094138862739	2.1868348990704978	5.503433491537954	9.32355391539997	1.1756122998764136	3.5822055504875827	9.878955000721145	1.4767086131258904	6.82001172374719	8.519724507204314	0.8912396670964711	5.5870166353964565	1.1079263299552813	7.437116390877311	8.454211960929078	1.4607864093501357	6.911132602727569	9.473941549225	3.70993774201541	7.813211519696999	6.6303419516228495	3.4933215296546107	7.550076143791001	4.851198961559928	8.947539883169233	5.116618189958428	7.385828674173837	5.034503144147585	11.442963183226057	6.585654306131833	1.0878408195271851
CD7	9.080862681169982	1.126128200677874	1.184478990077856	5.3760045089217705	6.258227557076585	2.8505884448934107	4.133386089855572	0.9023369646234043	84.25760147209607	3.005666602151474	0.5332794185115375	1.9243839296841276	0.3781603364826325	2.5415961229385755	4.694499954418405	1.1030467938385566	1.2817929381228068	1.5394068995625028	1.0594707248207578	0.6652692986881017	2.07987908419333	1.194259120031127	4.100225474386582	1.7426079313449052	0.9874873699859645	0.6933907724463872	0.4449131606905903	3.307504697871236	1.4470746366124447	0.7358225222034962	1.2310325106871423	3.4092509902973847	0.8952441173062566	2.247063835705586	6.43823520025369	1.4129332102803538	0.44582568595655214	0.5402961079044937	0.73073618048462	0.5767225815577808	0.2167628604002736	0.3213833507228958	2.1333108713108686	5.340845860571373	1.3538801258121498
MMP25	0.8241610180575116	0.39189998307217966	0.35013674408244677	1.4019669489574897	0.6595764688534715	0.30417443232604846	0.4072818399932572	0.4664330156294483	3.2485675302221297	0.23370850914262076	0.04678606571906441	0.2505673539078366	0.260501228815875	0.2847459421032461	1.5812430686805041	0.33623430871409266	0.18818008183604662	0.6252610582647551	0.12262222820872481	0.28174156591032684	0.40809183504458213	0.6903084005222961	0.30602476368277776	0.5078071836094789	0.1530861741252192	0.5920627601755293	0.36404114936039567	1.1622596503501987	0.5619109930389898	0.14189218513030477	0.4680080506432267	0.4177045770090717	0.22824235251396385	0.7982996499704351	1.5062507433001682	0.3214334199737292	0.40146697005999266	0.5770127887980041	0.6692130859208836	0.3619029714002173	0.36105590236487495	0.12691462030281841	0.5830895497984177	1.202680345937249	0.22436149685736906
IGHM	479.421946799032	80.64871738958345	65.85936769241339	33.23193370285688	68.54199279658184	0.43072046102846406	8.138213038413758	17.294311466346564	3079.7496527237217	0.2123522177353827	3.5538090197102807	4.238022307394472	21.734406412936774	143.27114967831912	156.31128171559115	12.756106240396248	1.7665897925517084	283.33081272840303	89.34582677080802	29.6488963156027	3.5218878690412163	30.98599465082622	4.712884923860816	93.70045306071218	112.01774778735718	17.891553385727033	27.817803460386045	128.50008111337436	1.7583621938936491	7.121630670945484	1.838040007094973	0.6024360615001623	0.4424225251885283	85.93008376207999	152.77028432393868	2.9829529076166947	2.277468083286275	5.291637484526343	2.8679491453171444	2.108408088781823	0.5419887494787208	0.6432657795462859	87.35157452188064	31.290673468144604	85.73564704622962
P2RY10	1.8161643633667488	0.5551787045926266	0.3035059845716135	0.48053423312613264	1.0724543565305327	0.3163978489838981	0.04236486844680454	0.4771857339373875	8.654140548325254	0.0	0.03568853894571644	0.05212730813408473	0.07873456702838344	0.38010872156659126	2.5368339315089665	0.3297605794524321	0.02609896023991265	0.469319632535393	0.10203989584867723	0.336385936756443	0.025240019058329066	0.24637638507403525	0.14243584702981837	0.8428200923485218	0.27784290076130014	0.31197924218760065	0.10545250056188671	1.7167312838713178	0.14287574766004107	0.2232362283108571	0.054922741782279516	0.0	0.0	0.5569620341064232	1.540111656731784	0.08877579547163816	0.07656002581169474	0.10624236340489013	0.23336117624166475	0.09331625131780652	0.008431053986875936	0.05186293908652684	1.922720353618709	0.9432503335282245	0.09335103474342876
SLC7A10	0.06477352020681915	0.0	0.0	0.057337555129724826	0.030693718503002065	0.012224693490120675	0.1063956017916945	0.0	0.32066712033680855	0.10073655587823649	0.0068945072022865705	0.0075526789268522965	0.09126224644952563	0.01049021176747944	0.0	0.007078328092078756	0.007562909886282165	0.0	0.0	0.0	0.036570037256626664	0.016798707519388056	0.1926157532801871	0.014801872403010563	0.007001114559476385	0.14981364408561504	0.006111567293929809	0.0	0.045166121334475395	0.005880817621418233	0.007957706801131392	0.04971665303922301	0.27849235318363563	0.0	0.014167961698072329	0.0	0.007395142319659875	0.0351848245798938	0.016905745771584657	0.027041015931612122	0.004886271404160203	0.006011499786117813	0.006089207162969235	0.0	0.006762773852540649
GPR18	0.39605035645346276	0.4304627014482094	0.18355431117192933	0.16026696676405217	1.0885049487549572	0.35878322120569717	0.0800669369068856	0.14239753033581382	16.020621896820398	0.03790413949392035	0.07869060971914887	0.1477760008901905	0.06377287706747392	0.4447124051524134	0.8274696637732826	0.21928348804759867	0.04932539340936848	0.21633770452009982	0.09642449277532883	0.18542657703496457	0.08347858504584327	0.10956138174605257	0.13459739632771384	0.3499502427467782	0.09132271444224171	0.14319370698328493	0.009964929691505642	0.5483685897495947	0.04909566857849468	0.07670953299871264	0.12975065963494448	0.13896541563789877	0.019742724244697918	0.08420985723227448	1.2127975703593727	0.2636553386637035	0.1085202252662536	0.07171120890200444	0.09647705075182555	0.04409046151113327	0.007967080890113998	0.01960353861070474	0.8836339570631542	0.3540947286777514	0.08821379226507009
ALOX15	0.09619695496929936	0.015080104919991566	0.01286066486919557	4.416757976533182	0.04207762555651118	0.011172450484134844	0.007479813729845741	0.0	0.3606961624756473	0.0	0.006301061077070624	0.01380516107022367	0.0417034149096307	0.01917452926487795	0.02046224318898493	0.019407178637881772	0.6358976393594091	0.1515762118923234	0.006755946394498835	0.02227173340083355	0.040106716535300846	0.03838188828777955	0.11316620102596864	0.4937646340094173	0.03199246092017938	0.11803310677929013	0.005585512882319232	0.5827221742867477	0.04127843815258614	0.010749250070587024	0.007272745551808013	0.0	0.15492586663539853	0.005900132476461373	0.006474225740728867	0.013434846335070416	0.0	0.13666420516709876	0.023175870341664684	0.0247134549246113	0.07145095341172958	0.15932770246859973	0.038955541829628126	0.006844004440178519	0.006180666702476856
SLAMF1	1.9884344108560752	0.3006130074243214	0.4153190396334614	0.8953776428488966	1.196677551426526	0.24944216456780577	0.238569088185417	0.5038450915253105	11.288716837689124	0.06776397109808929	0.08541339948622584	0.04953559551962794	0.047504743282878126	0.4433902157212237	2.2026749203766114	0.15990654474828525	0.01653423236558349	0.4979567936651923	0.16161097348465314	0.34925945571143413	0.05863027617509253	0.15914502886030535	0.1203147492129919	0.9654139005824538	0.3214264337895769	0.21835101745171692	0.0712601015746932	1.18459946935225	0.2907443423125693	0.11999678176793926	0.11598231838082573	0.07763703825163626	0.06176711759489817	0.48457653966616077	1.9358981396144372	0.2838846916142337	0.1616745450206465	0.09615248530191023	0.1786389643666415	0.128088522759626	0.02136498993441749	0.017523331772907547	0.931866931750261	0.17463193152006773	0.2069893551471882
PVRIG	0.11426372179133937	0.15523995105222665	0.2096210587388776	0.10275180530419115	0.3248715061871865	0.1533508929351548	0.012833309443796237	0.11411898852512015	0.5157130952068263	0.02430144427231329	0.010810893098030183	0.2250157755483415	0.20443321479337984	0.01644911734319332	0.2925633224768751	0.03329739721948588	0.15416671599378629	0.5617365517166875	0.01159135157597424	0.038212187750209514	0.1376242571430899	0.02634111849427101	0.1725885969050951	0.24370492085636108	0.021956116325108743	0.1620099578527361	0.009583208594426296	0.13184063372519117	0.1298412162457585	0.018442765746195855	0.08734626058881956	0.011136845305689702	0.018986450533700294	0.08098407641061844	0.11107996180222357	0.2766061507532178	0.19713048984870096	0.12413557250679075	0.15905375532885224	0.06360226857102602	0.20687103787008798	0.31106784402254894	0.15277035067704392	0.011742435037470411	0.0
DGKA	6.500017996972006	1.3970126526762834	2.3656673690123595	4.041269241236573	1.8742413834280591	0.5956890290414958	0.5707914321548169	0.7691139443182811	42.29422919538354	0.9203859774914527	0.2015747374463006	1.0534844774170913	2.215587743200317	0.7795351844688247	2.345648133183432	0.25868638701329916	3.841904915376677	2.652814893374708	0.28816905682222504	0.4997298763336222	1.0736533334599279	0.6778808839725019	2.853464802149163	3.5860676675203624	0.5799595821136476	0.7677765301678436	0.16937746573389956	6.160530564331024	1.4764170571978559	0.20238475468328243	0.48470731000251477	0.2725436257347129	0.16594325048016212	1.511956454281095	3.3159875101229233	1.5087378466478305	2.8670586700065015	2.528884725130782	0.9396342589244371	0.44677039457219503	4.50604056236351	0.4778427305760553	7.761003013245341	3.977479442328283	0.2677502329106287
NFE2	0.479495231068771	0.05197719435780912	0.3280224825722622	0.11353054875269786	0.06768095462129864	0.0	0.010312387985565774	0.01834038665318949	0.03108064340492689	0.0	0.0781852195856374	0.019033117976109182	0.09035136653809528	0.1057433740256406	0.0	0.08918865408835219	0.07623560196423185	0.10030919568018981	0.046571975550571576	0.010235315309317317	10.883891839135968	0.1481674579380199	0.13001814104605325	0.10257895413224016	0.06175102136951627	0.20829664244880397	0.02310216992881786	0.16774215366875334	0.04742534206549065	0.022229919344125992	0.01002690395236483	0.06264419101053642	0.0	0.29284156913485626	0.16066778436009566	0.018522566595564616	0.01863611806922183	0.022166867004497437	0.04260330100888554	0.14480743312791144	0.04309774498511798	0.015149271636018868	0.1764686270283371	0.08492220333287248	0.02556377819591238
PBXIP1	64.55162128133793	58.550710042009506	43.72654775783652	28.78438004733519	36.902168666576465	114.95224348320126	103.0815136423306	26.15703229852966	105.39948989279212	47.600591220117	12.693285467309185	24.057710378981625	238.1859826190165	19.364083751849584	52.53703698198278	13.563502950764347	87.69162198243275	28.924075826905643	14.947311228752545	88.42550958079231	35.102774430800544	19.351823159206496	82.3418358352311	139.06660848599435	15.089661648456477	63.87239433124557	14.594308433247262	52.39134296338383	77.85129871225354	10.565717302398903	26.524282807545365	59.38990697111593	37.903877357477285	28.605821724265443	59.35623956860978	62.70218264395704	46.72349429841358	83.69382975865274	72.5400769719385	45.06597012794413	162.19997719874024	78.72131557472453	58.34073968350032	37.5316886194598	14.97477800486644
DUSP2	12.803004255894228	2.9226679535583244	2.628474934203217	2.6247448733860415	4.374069361414129	3.661371630068942	3.215607540647124	4.769653923690457	75.28172624403231	1.509808984936575	0.43297291115281156	1.0459052982269497	12.291726923729415	2.905397720041039	5.19156341478965	2.051616027434132	1.8876154046140794	3.503864585773684	3.7019369124456256	2.2236381443034046	0.800861101609583	2.0017068596539977	1.4843333986349898	3.992310918821663	3.754086771392248	6.721367162369809	1.7615643723673138	6.961258250541888	1.660638119009469	0.4071918300574364	0.9994830315486749	2.070023652503084	0.799396393486429	4.2621433175067205	4.962031585571939	2.0712054766511137	1.381329906696473	3.5410193215565586	0.612505144744873	0.783769570465241	0.5507677658817436	0.6292005327380483	12.2466153372136	6.825101951727065	1.012746386817923
IL26	0.023431444344617303	0.0	0.0	0.1659322176818765	0.13323929059870987	0.0	0.0	0.1684927056623715	0.5948690586575025	0.0	0.019952383168703847	0.0	0.0	0.0	0.15118583897868465	0.02048435227393508	0.0	0.019198713498773223	0.0	0.0	0.23283037115521288	0.0	0.0	0.0	0.0202608999017988	0.014950128203677027	0.0	0.0	0.0	0.017018812669972183	0.0	0.0	0.0	0.037365676185822316	0.20500711089664359	0.021270798569614113	0.0	0.0	0.0	0.0	0.01414064217520039	0.0	0.0	0.0	0.019571152981570084
MGAM	0.05614667633416692	0.01668657657816519	0.04879097599847326	1.2661938820296785	0.09977168946383896	0.0035321836581980737	0.04493029003377402	0.00420566681961243	0.0	0.024628713652794287	0.0019920880381083528	0.058920996732525044	0.01318458478238993	0.01818615146767355	0.051753302361065456	0.051130023902914656	0.0371486593439998	0.1648482458413416	0.002135900578326577	0.016429549037901392	0.5219845512880619	0.038830336467125415	0.057641738132190534	0.2651634394752742	0.0141602369983298	0.18658154336093324	0.04767839862432521	0.10324883659062212	0.06742617732607559	0.003398388338480718	0.013795723520978909	0.1477548136176816	0.05947571316080302	0.07647869313127598	0.014327839783622398	0.016989771310267132	0.14102489012122965	0.12453653464631143	0.07082843307177944	0.03906594249246442	0.009882820875703135	0.022580392481626355	0.0826920779931386	0.10385953129763648	0.04689660508283411
MS4A2	2.1212218732049215	0.08069363126743156	0.9093729053123418	0.32618448681425183	0.08041333785862359	0.008540539287643423	0.04574226083362509	0.015253452048070049	0.29295931858028457	0.0	0.038533684089468334	0.24799686832357182	0.08197528594953507	0.07328778084206444	0.1512052398117727	0.07417699986907111	0.026418383849402538	0.1575820746421539	0.04131550240622528	0.00567504906777172	0.01021957205530133	0.1056247500186871	0.12014925901683737	0.19130913167429453	0.048911896237323615	0.03609114713448891	0.02561835057453088	0.3622335968447783	0.0	0.0	0.00555949379257914	0.0	0.0	0.04059206345126798	0.09898165021947869	0.0	0.025832346459069733	0.0798888311520709	0.0177162952264327	0.00472291716614337	0.017068482302187604	0.3233857487679157	0.17016414537571856	0.18834306762099473	0.09449355246031654
