Gene	TCGA-3G-AB0O-01A	TCGA-3G-AB0Q-01A	TCGA-3G-AB0T-01A	TCGA-3G-AB14-01A	TCGA-3G-AB19-01A	TCGA-3Q-A9WF-01A	TCGA-3S-A8YW-01A	TCGA-3S-AAYX-01A	TCGA-3T-AA9L-01A	TCGA-4V-A9QI-01A	TCGA-4V-A9QJ-01A	TCGA-4V-A9QL-01A	TCGA-4V-A9QM-01A	TCGA-4V-A9QN-01A	TCGA-4V-A9QR-01A	TCGA-4V-A9QS-01A	TCGA-4V-A9QT-01A	TCGA-4V-A9QU-01A	TCGA-4V-A9QW-01A	TCGA-4V-A9QX-01A	TCGA-4X-A9F9-01A	TCGA-4X-A9FA-01A	TCGA-4X-A9FB-01A	TCGA-4X-A9FC-01A	TCGA-4X-A9FD-01A	TCGA-5G-A9ZZ-01A	TCGA-5K-AAAP-01A	TCGA-5U-AB0D-01A	TCGA-5U-AB0E-01A	TCGA-5U-AB0F-01A	TCGA-5V-A9RR-01A	TCGA-X7-A8D6-01A	TCGA-X7-A8D6-11A	TCGA-X7-A8D7-01A	TCGA-X7-A8D7-11A	TCGA-X7-A8D8-01A	TCGA-X7-A8D9-01A	TCGA-X7-A8DB-01A	TCGA-X7-A8DD-01A	TCGA-X7-A8DE-01A	TCGA-X7-A8DF-01A	TCGA-X7-A8DG-01A	TCGA-X7-A8DJ-01A	TCGA-X7-A8M0-01A	TCGA-X7-A8M1-01A	TCGA-X7-A8M3-01A	TCGA-X7-A8M4-01A	TCGA-X7-A8M5-01A	TCGA-X7-A8M6-01A	TCGA-X7-A8M7-01A	TCGA-X7-A8M8-01A	TCGA-XH-A853-01A	TCGA-XM-A8R8-01A	TCGA-XM-A8R9-01A	TCGA-XM-A8RB-01A	TCGA-XM-A8RC-01A	TCGA-XM-A8RD-01A	TCGA-XM-A8RE-01A	TCGA-XM-A8RF-01A	TCGA-XM-A8RG-01A	TCGA-XM-A8RH-01A	TCGA-XM-A8RI-01A	TCGA-XM-A8RL-01A	TCGA-XM-AAZ1-01A	TCGA-XM-AAZ2-01A	TCGA-XM-AAZ3-01A	TCGA-XU-A92O-01A	TCGA-XU-A92Q-01A	TCGA-XU-A92T-01A	TCGA-XU-A92U-01A	TCGA-XU-A92V-01A	TCGA-XU-A92W-01A	TCGA-XU-A92X-01A	TCGA-XU-A92Y-01A	TCGA-XU-A92Z-01A	TCGA-XU-A930-01A	TCGA-XU-A931-01A	TCGA-XU-A932-01A	TCGA-XU-A933-01A	TCGA-XU-A936-01A	TCGA-XU-AAXV-01A	TCGA-XU-AAXW-01A	TCGA-XU-AAXX-01A	TCGA-XU-AAXY-01A	TCGA-XU-AAXZ-01A	TCGA-XU-AAY0-01A	TCGA-XU-AAY1-01A	TCGA-YT-A95D-01A	TCGA-YT-A95E-01A	TCGA-YT-A95F-01A	TCGA-YT-A95G-01A	TCGA-YT-A95H-01A	TCGA-ZB-A961-01A	TCGA-ZB-A963-01A	TCGA-ZB-A964-01A	TCGA-ZB-A965-01A	TCGA-ZB-A966-01A	TCGA-ZB-A969-01A	TCGA-ZB-A96A-01A	TCGA-ZB-A96B-01A	TCGA-ZB-A96C-01A	TCGA-ZB-A96D-01A	TCGA-ZB-A96E-01A	TCGA-ZB-A96F-01A	TCGA-ZB-A96G-01A	TCGA-ZB-A96H-01A	TCGA-ZB-A96I-01A	TCGA-ZB-A96K-01A	TCGA-ZB-A96L-01A	TCGA-ZB-A96M-01A	TCGA-ZB-A96O-01A	TCGA-ZB-A96P-01A	TCGA-ZB-A96Q-01A	TCGA-ZB-A96R-01A	TCGA-ZB-A96V-01A	TCGA-ZC-AAA7-01A	TCGA-ZC-AAAA-01A	TCGA-ZC-AAAF-01A	TCGA-ZC-AAAH-01A	TCGA-ZL-A9V6-01A	TCGA-ZT-A8OM-01A
DUSP2	53.78353882862638	8.757961990048114	71.92050375474555	22.196583485449572	7.043910267505517	49.027253141266655	19.539586490648492	63.76196757276222	92.83984077705179	43.87696635547647	36.44542220596059	18.288610727838474	14.562601732442872	5.374579482297288	19.878842883217665	19.93870415464856	39.47689910499721	27.824224182620927	33.24631523785107	32.25759802310149	70.03897672721727	10.854899697861518	56.93409474863554	21.81836432334172	14.319714856405627	126.4420935949166	22.54840700320342	7.447287142404443	16.885452360659677	52.362359843512984	23.821960925519267	26.888460265367677	17.82165606709004	70.16096107561145	80.93675826442835	12.34371422013515	20.58820222075596	46.52912147933135	45.67273236249676	29.953819543004567	34.642772099613154	86.41415576737457	27.878938068978698	74.85996938407777	10.360089471585573	2.8607034505383715	36.60878795261049	11.388888602690642	41.15977252716954	57.47759152353936	57.776739917350724	28.007752029117253	89.60043340807862	21.431473834591657	89.43245167990943	18.23909571526737	38.24597838149469	49.77334452300122	12.222516222886219	4.428233045729387	42.36910531980701	26.7088239048235	56.6668590839095	21.058510035294002	15.730295006572433	10.9887805275636	13.108295216920887	10.297851772901067	9.990360830989133	33.71630131376967	4.994696541958499	28.95719895634563	25.549454458245965	8.910989254988852	1.2602212459759645	32.33694395546559	2.7879528883381264	30.19491306619163	8.803101529958541	37.162779626762	23.017765658331424	46.84052810489668	52.91228169957707	32.47651839514185	6.059230720380439	39.733906932263416	42.56265619599434	5.623517878784685	31.546114018728424	14.855718780970715	20.67674794258774	45.4447688438149	19.603604661684972	40.603445626054004	19.899088606469398	5.540628390518268	33.969016632013016	11.00748414374145	42.336577447024105	45.58214615222702	2.9532281823346747	30.304199403510616	22.914653956360066	40.94521059157579	32.43307083200146	8.614743971112606	40.00684752088025	18.459085708757318	10.842850020532275	23.928111351061737	101.2293394779177	50.51469386786662	34.79885983580453	67.95130503589877	15.961176219611609	35.916260690263975	40.71813516153375	23.65720368224209	34.094338074267384	11.432179350286761	32.38433358500402
IL26	0.0	0.07574538382065366	0.12430472675980475	0.1021821370891931	0.1434121438033611	0.03425825638126656	0.018082763442123895	0.04242636107241493	0.02245661177267788	0.02755279248502074	0.037375207883371786	0.01419803944997522	0.0	0.0	0.0	0.017269409437711047	0.016268803095216278	0.0	0.0	0.06413014959912111	0.0	0.018650599151925462	0.0	0.0	0.0	0.03177555852812741	0.3046932843516217	0.07648190702510993	0.01665570365348823	0.0	0.0	0.020974041195312987	0.058367646590470335	0.03608870403703457	0.06336758651850194	0.0	0.027307238781686394	0.027892785174017387	0.027397683399277728	0.09414156185848355	0.0	0.04390228257163553	0.08943999792279222	0.09482927460737378	0.09235738676277738	0.02089952379061133	0.0	0.04147561608893535	0.0	0.0	0.024594243116402126	0.03397623522367321	0.3329582813063172	0.5835885475470748	0.019409350813720527	0.05847212359177667	0.049391157933277086	0.0	0.10829787931093393	0.043174294517164924	0.017432726696924083	0.12116452699002656	0.03699989328952924	0.03362643281069033	0.015005643584977246	0.020701403129528284	0.04089991337061161	0.15852158458392562	0.08058693635155612	0.0	0.035410315926988734	0.04293906545672388	0.022867389054676668	0.10457499018068694	0.0	0.10265298899767927	0.03753209636982535	0.0	0.042264512802079324	0.05010449605812162	0.033496147821829636	0.08328689867491268	0.0	0.0	0.0	0.029717081629770048	0.03976813186741457	0.12350271254917966	0.021589858936225337	0.03261922539519024	0.0	0.0	0.07249337583802062	0.033199677063567856	0.016037142220190592	0.02109675611060302	0.04864496628062409	0.040986366502009375	0.0	0.020557253973588985	0.06983643633129288	0.0	0.021249963493207735	0.022211624920172035	0.04644543155569303	0.059605382105834215	0.0954433785685147	0.037422267961935596	0.013131314636367408	0.04368827393221508	0.0	0.0	0.01674453403138476	0.022771343933503108	0.10340870359836263	0.18951567180678874	0.0	0.0	0.0	0.054886961017266644	0.0
MGAM	0.04264291932757369	0.07411327375804433	0.04550643614559213	0.0040808320747194315	0.05206753112218432	0.010261249821674978	0.01985963385370515	0.007059895692535623	0.020179039556115663	0.02200743153811402	0.009329049056045369	0.038274179905020134	0.027246530600803842	0.04417096156729361	0.009295122586337579	0.03793271414521082	0.006497246522658706	0.037559269364307646	0.0045279883796678355	0.036816614396697034	0.008194476665482453	0.059587685597114026	0.02380263930228743	0.016641978869997187	0.10481598878724241	0.13800543843919488	0.0434588863694787	0.03563520326696845	0.011640584191820569	0.0028963482179877875	0.04758690238416485	0.05863459087751233	0.01019821075033156	0.0126111032728764	0.023725325824532906	0.08547514451684912	0.05998107153223664	0.01949412170841547	0.021883540190803963	0.04542991224622184	0.013671996238179274	0.01095824133100165	0.030361585623503107	0.03787181952373553	0.05163847574171099	0.020866525564083638	0.008185641464711013	0.020705065150670388	0.0	0.03100285464307606	0.01473324678187593	0.06275679186520922	0.03324325739803391	0.030847082848624696	0.054260375173506015	0.011675960408894293	0.019725269723507743	0.01564380070570759	0.09551208435923564	0.14225021807387894	0.02088624262938188	0.06451905093450794	0.007388294842826548	0.001678667004340273	0.05093863407012589	0.09300922971906056	0.02654296876347506	0.10287634181134986	0.19793085648880915	0.015986382545829958	0.07601197426080453	0.008574253806224563	0.020548155391886258	0.010440987688671743	0.2506718309929823	0.04246052000163392	0.005620925549941758	0.002383673437160061	0.0506373377121192	0.15674620992132282	0.026754608643791533	0.054051008125914235	0.0246182282807188	0.014673547362497041	0.0	0.005934032274916623	0.015882136809700853	0.04315770000602459	0.008622308296243553	0.05699351516178863	0.025381493359702523	0.018132057287910452	0.05307787184796808	0.10275650024626004	0.22256431468934967	0.37914203653746004	0.18213060306397466	0.1650506678659871	0.0694296018978886	0.020524796156419445	0.03311993155158355	0.023067758307133035	0.04455446511193095	0.03104717702700044	0.018548839573591103	0.14729039636373153	0.031764227720799676	0.016813431899791897	0.2530342253357547	0.08287665970695568	0.013204642416816181	0.016219887265707778	0.09362133822721552	0.01818831223439954	0.010324543175179723	0.15137315663883366	0.05560753766627502	0.024274376887598592	0.018200941635787338	0.06028033008539424	0.019810067531584208
MS4A2	0.32560164931973845	0.4315428671759789	0.18505204382386964	0.2762795712008925	0.17310583268360902	0.2398385678622421	0.008730730159579814	0.0	0.0054212570526877	0.11972749485369039	0.06767069695933103	0.1165367935988364	0.0031371402369588797	0.28035491823205705	0.252842259145706	0.49611255385482633	0.0	0.01297361821073495	0.04926742173309906	0.007740838852333898	0.04623171732899167	0.11706360797128323	0.04604231167628092	0.06538834562150164	0.23171358019188992	0.04219020655683514	0.18914423830511806	0.0	0.048250298030593886	0.02801255896082	0.24012802841862602	0.05063349266771122	0.6798690476290548	0.0522731060046977	0.5009959786364211	0.2785580537941692	0.1516217109541922	0.02020081567166776	0.13889573382906106	0.4469592455172233	0.06611560004353301	0.026496156391479397	0.017273388325522276	0.389176957882164	0.05796966000479986	0.0	0.11875338196774865	1.9774964610032595	0.11204879621730024	0.08329159765997685	0.14249527788086547	0.020505531588484782	0.058457857200022945	0.12430965679715622	0.15462535821203938	0.053639933723887534	0.04769413409231338	0.04126414524171551	0.13943585029969152	0.44817690636927177	0.008416879047461023	0.18525229910815844	0.058059006144272285	0.27194518562704495	0.3187814693789446	0.6796643021623283	1.184839170183746	0.1435077785436445	0.24123598957175707	0.5583326973859772	0.10685518083674994	0.005182966019079416	1.3745853054520416	0.054097453295414155	0.20344768437063565	0.15930956153984344	0.2491674374418582	0.04034473013367834	0.027208234905093498	0.004031913561080236	0.497308347825661	0.16587709019162267	0.02976245945411926	0.26863028057974914	0.10203442642410554	0.03587004575789954	0.009600436056000028	0.3726853132443666	0.020848056013005323	0.39373082528402614	0.6931248925227655	0.015942499301288215	0.530852944931218	0.220405446483793	0.32908014156206566	0.17316111292239555	0.0	0.016490884044273013	0.1305696450693059	0.44664592902493294	0.021074042515172753	0.005070545979066754	0.49247613575059734	0.07506960589494405	0.07848683414684321	0.4856406399122366	0.12288540395064929	0.14002886591419106	0.1109512044007861	1.1320230572407182	0.06385555126962883	0.026145598651081903	0.04850763283299031	0.1154419693009694	0.0	0.018300412952415135	0.19875898196382868	0.0	0.15953055858979637	1.2234422349720742	0.15168070009512435
CTSW	3.7815029556940205	31.29156811723488	37.196508223598805	12.94634005083742	25.462310776730543	18.08174288242904	4.625095413841202	8.560960118660978	6.417901075394962	13.50872222594123	10.482832629908323	35.38256326297022	31.799522550494217	2.997214301677716	38.33802510078286	2.311127190893504	5.310784675301603	3.4447824281430517	15.357573446043808	19.330446198143328	11.497093878736615	37.32289766288561	3.945873876090686	6.840583035848449	7.8219382411722975	3.874899043890986	19.557989210281576	18.461993787043845	11.47828931541918	30.622599401992392	19.296259630247626	8.06658696056954	12.182208960580908	12.78508996489847	10.194246657473451	20.763267467576544	15.79618124702004	7.134241024680076	15.00895779940992	7.1235972418070475	30.785744541722458	41.16860568360925	29.275079715795616	38.102032929191395	13.561331002163666	1.1893518992493148	12.035860783822418	46.29815172916108	16.744251245486222	18.512509691628892	8.566851612595833	14.331438893394672	39.08856971360253	49.18305665465148	1.772133571969515	6.947603981169461	14.908333612362304	12.150182357536583	13.420946469717466	7.262900882493176	6.083200179850094	21.291899063862314	5.865580814451936	11.64992557332425	21.780224646858755	7.35327326984806	5.3456591254015065	10.17358838819598	10.875485997402306	10.636149189569753	18.413003793121735	2.000513324463698	27.428229274226243	12.163914652039594	0.6807380427979888	21.98235317254648	6.372432505358075	12.048670507026559	2.510915282083123	8.815165653196392	12.495047172110846	13.65918462239081	9.6244562468475	33.17883681636743	85.24970217450803	15.666295695148378	13.379813301636585	13.078307411806641	12.488898184766464	10.301432220115107	8.229430049088986	3.7168559889256434	17.22719257104394	10.82731469333798	4.091850248853476	5.105746341405974	46.93927963575408	6.817947353825962	6.112396628516786	10.516010053279869	27.55776653533878	21.594012918212535	4.411932501874765	12.404074830013668	13.607714389214431	6.411306079915972	15.438989024963956	18.429487330699125	10.305866700860955	20.736681156610526	8.585050117997945	5.240540368044597	7.549895121832279	8.686625238155825	24.57385422896852	32.33121926350032	42.34107031665667	6.556861874817811	20.406368474797315	25.17115819381006	9.657626881072778
TXK	0.77255837188328	0.49718816165752777	0.6478679775334328	0.512529354093747	0.7144885227809334	1.7395537442561597	0.05598781883718318	1.370527058544043	2.5934734751115736	0.8019037098524691	0.28351657189681667	0.44839142445117974	0.8288465460510506	0.034244581163202836	1.5709654021710202	0.7378792886166079	0.36267435471503195	0.4492601068810904	0.35806385297765875	0.63042689185023	0.5844724642593031	0.9932303522991537	0.8660870018595377	0.47092618138116804	0.7383148718415053	1.9233959732697867	0.35714079731584225	0.14997532171590544	0.6343031150882799	0.32334657991728366	1.10999417438367	1.1559282208227337	1.3418296633971747	1.083856455496329	1.451869673821629	0.7433386574020535	0.7186632902301877	0.26772092912611134	0.6022834635518786	0.7578504187614534	0.551175975075135	1.5767899299189527	0.936002973652537	2.077292343559826	0.6920153849745687	0.09706360055387808	0.36172837658871493	0.4237751960695899	0.3862145638463621	0.4807139054474059	0.700567581859447	0.7468998137813958	4.329800230672794	3.007966689443073	1.0937325710528092	0.6046778794834051	0.6626741859798635	0.5865651102930955	0.4862019567297762	0.28963170405072214	0.7448574324563604	2.150856474702633	1.2429651652053137	0.46330774181552314	0.3205770774541352	0.4102121357445716	0.33558072642362213	0.2883533648159027	0.19462023655198468	0.4847360956413147	0.5372230390138235	0.19942178297510282	0.6584583009052547	0.957478180136822	0.31529166206590364	0.2815101101338824	1.5629815621616694	0.8722555886966206	0.4972653651968657	0.4757425748977533	2.6964784896807776	3.5715374788308365	0.8270540588225739	1.1050985169916663	0.2463319603507692	0.4416478721476236	0.4247985572095654	0.9814647687431719	0.3409170553508287	0.4393307971029319	1.9399800732475123	0.6594154285103382	1.5113226347048694	1.2849097365866173	0.22344376581276038	0.3070027656927896	0.22592168239534915	0.42300637470888036	0.39473088325463235	0.9165503787770848	1.297364672625959	1.8078920697264236	0.24343816185042688	0.9559251306758338	0.46736384359896466	0.2768251113068263	1.8912743218541288	1.019627462331195	0.4960172565001273	0.9017836881177848	0.8681154838475011	0.7419161898919069	0.7569281728785546	0.45122939591675615	0.39701555845525727	0.15256229916531394	4.123666310987314	0.20701212380813572	0.9806943355556494	1.019645445164878	0.5528960178604678
FES	3.889680695827316	10.504509984912564	7.842512440069379	12.428622907736521	6.02355928090711	4.354647257638553	4.945765970009687	2.3753221506668796	2.7006765467824145	1.3002550996902058	7.846963267080859	9.39476596695665	8.822959247489429	5.369127893051708	7.021230554074458	2.0943795231482403	3.2195873012345375	3.081511434426238	7.2318071230927075	4.3565402694775885	3.8662631699274774	10.992386704505599	3.0082154190323767	2.9550377699486643	5.068389347909655	6.993791432585359	9.221494634578772	16.118903369551212	13.543815193629447	7.28655450802864	7.550058014469174	2.8203823391613896	10.358810821200677	3.255074193180495	2.8778635439776172	6.379308576878828	7.565722824117849	1.9036809423480197	4.6156399363702985	6.202226216578405	5.558891045412543	5.764311676428425	5.282807146580824	11.696081473334363	6.968873810482129	3.1073058796168143	3.6922179119339056	10.423110117070717	7.441022181627318	7.8346294198794375	4.4054285610452855	5.249797449886469	8.9008313479583	6.584603598440501	2.841429095122153	6.753067962792636	5.685073431914138	3.8199776840958064	9.287239661946554	4.772320285895836	3.8612646180922914	5.743542693836895	2.0558649699517204	3.967196861295408	7.481129659624122	7.867950089576395	7.9954890242689665	8.34557964626278	7.540594001832991	5.926641624911821	8.773079187042924	3.4970965335175315	13.164400211759473	5.19657557244264	1.8976466318697622	11.522978857910994	10.279582342118493	3.834305530182113	3.6673467386515233	7.39436484485484	5.328591228584385	4.363618225076036	6.636516846464974	10.366118356801302	5.5131964758242376	7.999660226566444	6.664353299708489	11.348408816986812	3.834403787948954	6.231873371931982	5.546919602147728	4.415005585074164	5.1070730649464355	8.048492634346841	7.555946680612527	5.705883328988629	6.720255593652496	9.248131363722225	5.7193843067587204	4.923649122593691	9.42635306532982	6.650641556157693	6.399689560177014	12.026098217721094	5.243883247689579	5.546328635581586	10.105990340286406	8.056231754317004	4.034617341667261	7.319444257684625	4.321940234921791	1.9544074109442007	5.15328151136283	8.562229546319399	3.972217029507477	4.000538514603593	4.988823128961454	5.867850080730769	3.8331308734578675	7.199622553547707	8.61670844286242
GPR25	0.06675433445771128	0.05998253230738504	0.061522827471079955	0.0606882858404274	0.1032432978993243	0.033911257467664324	0.1252972328750468	0.013998876044527764	0.0	0.0	0.03699663763777372	0.028108457474721238	0.18008802638372123	0.05474087743961875	0.13823285205419622	0.10256693450588217	0.0322080355936647	0.05319661316036406	0.0	0.04761043564850809	0.0	0.12923182193171656	0.07866268181972802	0.0	0.029690969515230314	0.5976204262775286	0.0	0.07570722840889221	0.04946099841862872	0.0	0.06153833509140605	0.04152319389488013	0.895534909129903	0.01786158233883195	0.23522153144783253	0.12895700550712874	0.08109193837092055	0.0	0.02712017463557781	0.0931880101265865	0.11295763006167658	0.13037280045406718	0.14165450868109186	0.7392164621068975	0.07313752542897145	0.0	0.0	0.3284441053076752	0.0	0.0	0.048690260313412725	0.08408023219482841	0.958794983836903	0.13592410109684416	0.0	0.15048764773366963	0.0	0.0563993980236841	0.0	0.042736985825114315	0.01725615211707021	0.1199372619837833	0.03662512457299183	0.016642916791731688	0.05941461087996469	0.040983440817987216	0.04048564168821245	0.05884347494059705	0.015954135649666412	0.07044214482111522	0.15773241555860795	0.0850082787583819	0.13581460350232444	0.059151862375494746	0.03475876835890657	0.07258087554107373	0.0	0.023632607640815095	0.19523662298125366	1.025004500389254	0.09947060471937674	0.08244329288733798	0.020339507665587897	0.2286096986278645	0.0	0.029416079882079282	0.039365323901879856	0.0	0.0	0.0645776561691025	0.11841947308206002	0.04902758935680551	0.02391969890289647	0.01643170020407725	0.0	0.10441534446985656	2.4557645270069193	0.040571219143416215	0.0	0.08139612531010121	0.17282267278071206	0.08316442447425376	0.08413889780919348	0.0	0.0	0.07375205543704388	0.09447664084816343	0.24078093681687407	0.02599661737416681	0.07207626531147349	0.0	0.0	0.06629972038221932	0.022540694961802776	0.20472257157866736	0.11255765038229626	0.07191044415748826	0.03008312798678392	0.0	0.27165507870007644	0.0
HIC1	2.744946795382078	22.156225421659233	13.794559141749959	13.024882781520308	19.890700589165654	2.8615446638151187	0.26852056221361	3.279435266798208	3.867658373778424	3.5106192768303366	6.325562632917893	26.28274590677039	12.69297889689118	16.09638352389928	8.378107670472902	12.567978852211088	9.1607828380845	9.968223868645486	10.188912903599924	15.132684543652019	4.439789287705059	13.89708865019427	2.802634542841855	8.809484008486173	5.291214201374448	0.3412502169260827	18.464675550347906	1.9030078185897437	8.612362798114445	8.642409089567126	15.902635154255965	5.225208456011176	7.850891190939102	3.0766421371391726	3.161101197540642	22.03753801493767	10.459719881978367	3.9163596400803424	5.140022343446567	10.61574410916703	12.321665712887148	2.968602173137602	11.846552758869013	10.402543649409598	11.214166490699824	0.6012995081704482	6.470429289890638	13.74762188441654	9.988450395975661	3.220422163342466	7.8292533364064045	13.716941166249393	2.078842657588738	9.207642445101799	1.8245340350805144	23.648324893911216	3.3375683076910887	6.260573163268387	10.49380582628005	3.6024727903489486	6.023299482596967	4.88096432856404	3.0807385248892487	7.383050775749469	26.434815649695036	14.788430817185846	13.258548323322524	13.629913810185359	6.2056314233087875	8.012798317379525	19.338212031460895	6.828849863260341	5.7575307968489255	21.187831598672744	2.8795204585292566	12.1345162125307	2.249240950424074	1.737801126289214	0.39599089243463714	0.7440282838422947	6.861484276433192	6.045824531504009	6.2931560557858734	6.611220850193099	7.186099973076317	11.6664651713284	9.248248771928925	11.642354559511507	8.750643028565928	13.515072806112023	7.557916935248942	12.603960427380539	6.1962404635740125	9.307569183154392	6.5298246842944145	8.09205526451883	0.9287420794575625	11.525899062894206	8.743527173758897	7.225527418025873	21.91900921292207	11.428810516580572	14.585827649240521	9.771279519822528	12.315944480057928	10.028634945019716	10.131932246783926	17.201989177457282	4.349059664396637	7.8139667796827545	3.5526061150779498	6.547905274054546	11.852984365226519	4.91214230677487	1.5218603301325877	0.9749258351075545	4.398528080325682	16.057110732601522	5.326441424188639	9.84604250439211	9.983405451924533
CLIC2	3.5141456082446663	3.222646030649635	4.501304674122654	3.558384985265138	4.599379861570967	3.9680469847146	9.876913634011474	1.937819062365612	5.074680288875626	3.618971977712932	2.058432994029058	3.423402276191613	3.1333414252468854	2.777058682393404	5.259516652933269	3.935175463952448	2.3092821295003745	2.5224185614847316	1.8196486597555874	2.2454020249122286	3.0652651826373	2.5061742610337823	4.794778517415446	2.6499069833651956	7.425293293085025	29.49798383333429	2.290180785420219	1.8142011044379909	2.465073464141038	2.5255442572360267	2.2198437594217175	2.334100605552123	7.815535776400612	3.4492350711412323	5.360864350654861	2.3599521213898584	2.8269963177015236	3.072380465519898	1.690408124523926	3.355588681549346	2.8853833384971757	4.470226254477464	2.9453788048171954	11.428033653536845	3.279175033162045	5.363597857301111	1.4430522101125902	3.814953455236072	1.9325655581292747	2.3768782449615906	2.1877185448259513	2.102728184350302	14.344703931175703	9.823579382617318	4.312600562397963	5.108281191677576	2.579992351904994	2.6311510714631927	3.265778479128298	1.9447435303126142	2.817625835233748	10.92311720948895	2.7240194324520544	1.7246867145402516	1.9084642475095586	1.3712857266717848	4.172259208588054	3.405213880125145	3.4225328619950277	2.4781744976751052	2.9956940247799846	1.7553610913865252	3.947040181186539	12.559387936679551	1.3025726052558468	5.401029183422236	4.553244596114112	1.5633968515319885	2.8103172670375027	8.641996428337066	4.577118861246844	6.738650593709241	4.542184475248247	3.894121799854654	3.6232048639892236	2.1934659284027114	2.2504351735016668	8.35237828293043	2.860276205902086	2.061960013766172	4.3188603409461255	1.8622888131965794	8.771741019444988	4.2852716970378015	2.294610120147229	5.502056278957177	14.91464943271066	5.56959982122561	1.4623406174347044	2.6845674533287984	2.570761598832333	3.100656720245839	1.850018828760708	4.035633260159617	2.830472910727307	5.995823967131773	9.706210723081668	5.134855650149675	6.635590816065559	4.690977136164605	3.564371903163133	2.910658769839373	2.300752039568645	3.956320556463761	6.568091196614723	31.578048814796276	5.2704785040102005	1.4724631884418988	2.786010605885618	3.995893162574342	1.0139022750063589
MNDA	1.7017654277115883	6.398627166013544	1.8063628032770525	2.229992389569957	12.34079575122803	3.094307542748857	2.7756471033883923	0.37656228683766835	1.395221982044379	0.2589346938241248	1.4049738174669617	9.065817103377103	6.031593194466929	3.243350462541727	0.5711252415840273	1.2081876782350398	0.5266224994150566	1.5011055955525254	1.0299898074115572	1.0798019057343944	1.0427043724719876	4.109200731043803	3.4851503090279667	1.8819125949158235	2.004508154627838	6.992667685086262	3.6815607763890963	1.4108974106458505	1.8783168471733434	2.4687479096066745	0.58424058978476	1.1169517324240954	2.9483244503308637	3.061799653460503	2.373783952246157	4.955535077366752	10.279338561781715	0.48057142013007637	0.929778109531991	3.432387323945486	2.633366581890304	3.6559471225968174	2.3441619659656694	19.377048519034087	4.002228185465463	0.512845283886417	2.29004948435765	5.27283193610882	0.8027113995348694	1.4771050859127173	1.2712201669178151	3.7783916757448104	15.044792489220232	5.072200265034973	0.8410875795799819	1.6363107146042286	1.211990410188756	2.8854907171616246	3.0815454123972135	5.1243700866711395	2.4483286753716316	6.083481218974274	1.3908653426971123	1.3342785627154998	4.316764369356563	3.6315428899192392	2.2634993339471157	12.393881903042688	5.34343442709912	5.19227715212928	16.980914675754647	0.30264846403084955	2.6385235331173735	2.074739363239611	4.619961949648357	1.9370739389887421	2.4102386801727698	2.443099724121528	2.6258804275010093	4.874379843548185	3.7949557470465933	7.229203702101236	3.057445856038905	2.203289181623286	1.181232933715346	2.6531046773124984	2.21124526331869	21.300069167242082	1.8486120109133788	4.3257306916613825	0.6870514936537571	1.0257457476025693	2.9395788105923097	12.52344544886533	2.4783966267404316	9.648768931218054	4.635033667896149	2.7461927207384553	1.0286809860548254	2.8978839076504554	13.317552330054546	5.439171470331319	2.0081163898475194	1.7279004476040898	3.309998306423603	5.422635099259189	0.9301750671554014	8.323228563966712	2.8177479792476907	8.49276139404653	1.4224343511315731	0.247384791024871	4.1351029342580485	0.903554540730886	8.681509715317395	5.580541613244304	4.56406054558842	1.5708389618018512	1.784569620490466	7.832743425087564	1.122241768850626
